"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,9000001,1.02252407678686,9.94516319812128,2.00553576515752,-0.00722078680575655,1.09974215837496,9.78900097491415,1.93452270208494,-0.0746804321483279,1.04248217415134,9.86995642692776,1.98733427723489,-0.0328953267317456,1.07796392499538,9.8642283584201,1.94507414469049,-0.0735032148752443
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,9000001,1.03185385487191,9.92244905106595,2.00782875416388,0.685926393754192,1.14105671311423,9.70160231707608,1.90740111726097,0.618466748411617,1.04765765297838,9.83304614230738,1.99405626005764,0.669410833847986,1.10251616191365,9.84628636435354,1.92410357879287,0.621351636410348
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,9000001,1.04504815357371,9.89032639624256,2.01107153031504,1.37907357431413,1.19948431674992,9.57800194982829,1.86904540416987,1.31161392897156,1.05320978640705,9.79732270799164,2.00441357955463,1.36919700383139,1.13919176237674,9.82754863128191,1.89759931470303,1.31384547390764
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,9000001,1.02252407678686,9.94516319812128,2.00553576515752,-0.00722078680575655,1.09974215837496,9.78900097491415,1.93452270208494,-0.0746804321483279,2.24940017141756,7.37392461441948,0.758705881065869,0.312223680089182,1.08712379749057,9.81150130041762,1.94715052130449,-0.0751115454321418
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,9000001,1.03185385487191,9.92244905106595,2.00782875416388,0.685926393754192,1.14105671311423,9.70160231707608,1.90740111726097,0.618466748411617,2.37606159275022,7.18023484780437,0.587125696648716,0.88837943392495,1.12954281687139,9.68783778203695,1.93115460483434,0.616355590485505
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,9000001,1.04504815357371,9.89032639624256,2.01107153031504,1.37907357431413,1.19948431674992,9.57800194982829,1.86904540416987,1.31161392897156,2.44043948384596,7.08456496260981,0.482268894272084,1.49037806340493,1.43251150882036,8.90424515815104,1.73330644500689,1.31096730046533
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,9000002,1.00745057684214,10.0022604805408,2.01281685003503,-0.00507512834846858,1.08607120943153,9.75333773369206,2.00247895185098,-0.0310258535653804,0.970944912052111,10.0638831750406,2.04821841840966,-0.00921247575906773,1.06779430947492,9.82305304647114,2.01186599143608,-0.0321099381864894
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,9000002,1.01053670681766,10.0031968022382,2.01812576314644,0.688072052211477,1.12172307170792,9.65116687766162,2.00350576732813,0.662121326994565,0.968526448774915,10.0671661801514,2.05805278728628,0.688778189556542,1.07951341429795,9.81852596918416,2.02669907420389,0.657846557851771
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,9000002,1.01490115368429,10.0045209610815,2.02563370007006,1.38121923277142,1.17214241886306,9.50667546738411,2.00495790370197,1.35526850755451,0.983220366940293,10.0479437719365,2.06232768880465,1.38784478106114,1.08192178748435,9.85129992216476,2.062941009442,1.34285963472223
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,9000002,1.00745057684214,10.0022604805408,2.01281685003503,-0.00507512834846858,1.08607120943153,9.75333773369206,2.00247895185098,-0.0310258535653804,2.00076510074335,8.0291435945538,0.929691777087451,0.222726001680528,1.09151768889496,9.72451515409104,2.00356015801992,-0.0316293466569724
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,9000002,1.01053670681766,10.0031968022382,2.01812576314644,0.688072052211477,1.12172307170792,9.65116687766162,2.00350576732813,0.662121326994565,2.16993448071615,7.79759796996526,0.717855428149601,0.858824128668451,1.14642021672338,9.5547779198607,1.99879568336719,0.66051555483794
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,9000002,1.01490115368429,10.0045209610815,2.02563370007006,1.38121923277142,1.17214241886306,9.50667546738411,2.00495790370197,1.35526850755451,2.28398922375307,7.6576975183581,0.580157046248046,1.4904551139679,1.34218972798769,9.06563443365341,1.89950467904469,1.34780149972827
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,9000003,0.963279194981004,10.069555594425,2.00198277066602,-0.00795228547551217,0.943951773844948,10.2062715315572,1.98873494357441,-0.0299916596214421,0.960673362577595,10.0990670758152,2.00552835107641,0.0117129447363131,0.947206698658034,10.1930539926408,1.98711741214096,-0.0286354484183289
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,9000003,0.948068939520878,10.0983664649748,2.00280406116695,0.685194895096069,0.920735838424571,10.2917119974597,1.98406880442203,0.663155520938504,0.94849833166537,10.1200166744029,2.01213471089839,0.694757638215665,0.935551501831284,10.2355130417876,1.97603001078066,0.666635152068469
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,9000003,0.926558389962007,10.13911118885,2.00396554133203,1.37834207565596,0.887903547689896,10.4125430631144,1.97746988714881,1.35630270149845,0.919213483575608,10.1718964355026,2.02227914001674,1.37959505331175,0.922124711786889,10.278830242823,1.96336491567558,1.36138031691517
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,9000003,0.963279194981004,10.069555594425,2.00198277066602,-0.00795228547551217,0.943951773844948,10.2062715315572,1.98873494357441,-0.0299916596214421,2.05439036952197,7.89364365095565,0.815253696689728,0.276410753128803,0.947435317421469,10.1746920458825,1.99281218661992,-0.0295766413342506
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,9000003,0.948068939520878,10.0983664649748,2.00280406116695,0.685194895096069,0.920735838424571,10.2917119974597,1.98406880442203,0.663155520938504,2.18412838296007,7.72472576613019,0.618492047673653,0.874369738177771,0.955210362580722,10.1238437190266,1.98103861879468,0.66455678307421
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,9000003,0.926558389962007,10.13911118885,2.00396554133203,1.37834207565596,0.887903547689896,10.4125430631144,1.97746988714881,1.35630270149845,2.24571126892163,7.66440307435231,0.483112162995531,1.48690593098043,1.17725088566331,9.50996191474216,1.80588477536734,1.35902606963984
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,9000004,0.958632341878518,10.0618314501142,2.01044497665555,-0.0078928211867393,0.94822055219978,10.1951384901996,1.98097888121264,0.00625622312561444,0.995938034691223,10.021253341419,1.96889878069277,-0.00303367734292076,0.959325403500215,10.1575574146433,1.97419321482313,0.00614214703178126
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,9000004,0.941497296840986,10.0874428753327,2.01477142764495,0.685254359390418,0.926772802668739,10.2759674993813,1.97310007583941,0.69940340368556,0.988358799499262,10.0360346967951,1.96279457111168,0.688634841861892,0.953234208185202,10.1848959002136,1.95478723605195,0.699174436689687
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,9000004,0.917264683757035,10.1236629002284,2.0208899533111,1.37840153995027,0.89644110439956,10.3902769803992,1.96195776242528,1.39255058424551,0.975068235045647,10.0570183099375,1.9593326049952,1.38235802239438,0.953981571083442,10.1931040167678,1.91904538875746,1.39347953219088
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,9000004,0.958632341878518,10.0618314501142,2.01044497665555,-0.0078928211867393,0.94822055219978,10.1951384901996,1.98097888121264,0.00625622312561444,2.0003528723879,7.96605594477271,0.890468821741497,0.2398248935454,0.960259432727573,10.1358041168683,1.98043651298719,0.00622994873857632
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,9000004,0.941497296840986,10.0874428753327,2.01477142764495,0.685254359390418,0.926772802668739,10.2759674993813,1.97310007583941,0.69940340368556,2.14485199782873,7.76912621923853,0.681760721193811,0.863955870888804,0.98673438089916,10.0309622947555,1.95449998405606,0.700434013740821
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,9000004,0.917264683757035,10.1236629002284,2.0208899533111,1.37840153995027,0.89644110439956,10.3902769803992,1.96195776242528,1.39255058424551,2.23029638966269,7.66383921390039,0.537747602543463,1.49071562475241,1.21639744765423,9.40693714074049,1.76885181889544,1.39190750886366
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,9000005,1.01729907810485,9.94051035773757,1.99024353439519,0.00402055860640777,1.05224706730767,9.71462220346881,1.98405484049509,0.0278913866641626,1.02635900916627,9.92623905018762,1.97284757291826,0.0198568747287203,1.03202454772161,9.78448941230987,1.99432890798992,0.0266516254630459
