"n","q","ndistinct.Z","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.param","time.xz.nonpar","time.cz.param","time.cz.nonpar","time.est.or","time.var.or","time.est.cc","time.var.cc","time.est.sp","time.var.sp"
8000,0.8,2,7000001,1.03779863715031,9.92839668374804,1.97994571918039,-0.0151262657898059,0.979522714600647,10.1016396037297,2.01796258297178,-0.0246977865782531,0.981674304663954,10.09216085478,2.01534492049065,-0.02530235779704,0.981873351920634,10.1030877152348,2.01259570052758,-0.0258291736063061,0.0358057687183565,0.0508919157055627,0.0260122874155249,0.0160030859859276,0.0753996724267721,0.176612658675661,0.06197831653242,0.0355843246750597,0.0699396660990319,0.149353363430283,0.0601043531072915,0.0355274355841829,0.0703444750486844,0.149893638306094,0.0604686870079321,0.0355086117475825,0.279526710510254,19.3688910007477,0.290369749069214,9.70840644836426,0.0119893550872803,0.0724730491638184,0.0177979469299316,0.207786321640015,44.9625098705292,16.1435484886169
8000,0.8,4,7000001,1.01748272993709,9.98960229775808,1.98951727846308,-0.0169697592712752,0.991481893826036,10.0398988676952,2.01841290963762,-0.0547497924468214,0.992162231448091,10.0368949570241,2.01868033463235,-0.0553553846274421,1.02113866483238,9.97936612408165,2.00816876926538,-0.0551903812099122,0.0364798787632192,0.0494071430553788,0.0108948977117494,0.0160227348439313,0.0741036873249967,0.171277856168211,0.0239824224863434,0.0355078434275017,0.0663089490071622,0.13819926816455,0.0232057401976849,0.0354459098512745,0.0699352845741009,0.147880758934791,0.0240153594915234,0.0355023991940246,0.275844573974609,22.7095923423767,0.304399490356445,28.5125136375427,0.0210151672363281,0.0577452182769775,0.00496673583984375,0.010951042175293,81.6598997116089,28.5467224121094
8000,0.8,8,7000001,1.00675651113732,9.96501895732422,2.00134906418268,-0.0132700102117529,1.19367270531722,9.62230002100537,1.97220012063616,-0.0707115356014654,1.13520162490107,9.73946437526236,1.98134603517686,-0.0691924716170463,1.15649668752221,9.67155389500147,1.97940192056047,-0.070522514458961,0.0375257659318355,0.0500352801583256,0.00524362136228123,0.0160104766809775,0.0753204642723837,0.169477245555344,0.0115071268562818,0.0357241076678261,0.0598214577901498,0.118727017861356,0.0109291578203871,0.0355120085105508,0.0634741493466662,0.132476165078839,0.0111562819992103,0.0356087627065582,0.353504419326782,30.1249825954437,0.386691331863403,22.6078851222992,0.02290940284729,0.0519747734069824,0.00521707534790039,0.0110948085784912,192.799943208694,53.6442861557007
8000,0.8,2,7000002,1.05113656048442,9.95085942198668,1.95812501617068,-0.0128779844291952,1.04151933153099,10.1603285027102,1.96893274342611,-0.0121227443982579,1.04360339134229,10.1518766283598,1.96644442905577,-0.0119051590947851,1.03307179984799,10.1909022642548,1.9737378350342,-0.0123293551247908,0.0360743661930094,0.0521575676196758,0.0257247278566134,0.0161333861384925,0.0749783422300522,0.170225559119399,0.0639929057009341,0.0365074812736337,0.0706427592311182,0.149229631427987,0.0623681392913586,0.0364813946806575,0.0700669034458589,0.146535986148284,0.0619605165163041,0.0364191417827818,0.234985828399658,20.4209933280945,0.28636360168457,9.31920766830444,0.012434720993042,0.0570495128631592,0.00520944595336914,0.0112490653991699,44.1019451618195,15.5532186031342
8000,0.8,4,7000002,1.07731766894993,9.91634968329348,1.98221279971071,-0.00806816202552711,1.24944396842552,9.42671338461617,1.95217790610219,0.0253982463025348,1.23523029054978,9.50623683554366,1.9504582820036,0.0259551235957277,1.22151679438392,9.51231126716567,1.95883025425886,0.0254875365632964,0.0369186153178254,0.0508878126467663,0.0108482005045791,0.0161175633246509,0.079377390379401,0.180643204193767,0.027234517122184,0.0382036948636814,0.0684397333546824,0.137603824009401,0.0257226195943466,0.0379899592959437,0.0689013410469261,0.141113363419853,0.0256112257311234,0.0380038196547478,0.342288970947266,62.1021430492401,0.296609401702881,21.9273846149445,0.0216877460479736,0.0556244850158691,0.00496149063110352,0.0103678703308105,101.339995861053,28.2782204151154
8000,0.8,8,7000002,1.07889353419948,9.9291717497717,1.9905679194328,-0.0100634861590842,1.07868144872716,9.95758057758221,1.98346075630885,0.0665278445653508,1.11398676243582,9.90001005578815,1.97728526771575,0.0672333534356827,1.16853170543976,9.80715052380752,1.968071735058,0.0679396498148589,0.0386850472709119,0.0516760909452043,0.0052626213055744,0.0161541151788474,0.0834642150272856,0.17796792230011,0.0128815597479964,0.0342084286314691,0.0660684053936936,0.132142849547767,0.0116863504769401,0.0342187622688116,0.0680453002583583,0.138599245465584,0.0119080440424627,0.0343462692020437,0.3742356300354,28.2863161563873,0.410543203353882,19.1501061916351,0.0184743404388428,0.0523250102996826,0.011260986328125,0.0118255615234375,192.507198095322,53.24329662323
8000,0.8,2,7000003,0.990810168136963,10.0115726242882,2.00303105075172,-0.00580553986880471,1.07935999909551,9.8308100100396,1.96953539287877,0.0170066114658262,1.05921521747809,9.90608967118091,1.97904363522678,0.0164250143052329,1.09414954105322,9.79585181612854,1.9581035967129,0.0163950319380713,0.0355206922952734,0.051453559178383,0.025467488094796,0.0158114486337285,0.0758283121086738,0.177143150112984,0.0628498983858181,0.0348477480884088,0.0689315242773166,0.143515767631082,0.0601922758602655,0.0346994360494224,0.0715084997287698,0.153448409705022,0.0617810271259037,0.0347782447269197,0.242798328399658,17.8095858097076,0.288471698760986,7.0429539680481,0.0122272968292236,0.0549185276031494,0.00528454780578613,0.0111582279205322,57.0088937282562,15.7777554988861
8000,0.8,4,7000003,0.983027587730473,10.0025317381211,2.01404316842873,-0.0146542056143852,1.09551957082423,9.72233955411211,1.96857260238117,-0.00518133260955706,1.07011070530718,9.79385610943552,1.97552196926999,-0.00465287000629186,1.08164881276692,9.74653335215334,1.97423286617415,-0.00433850665621292,0.0363416733535986,0.0504774950975105,0.0108232538276956,0.0157754082346636,0.0741930419927184,0.173761875529449,0.0246847536035269,0.0352730314617805,0.0639180841433002,0.134130547763774,0.0229468449477954,0.035120556509708,0.0639736192023004,0.137842891843595,0.0229055952833047,0.0351947780032475,0.301977157592773,31.367326259613,0.292536020278931,13.4181516170502,0.0183258056640625,0.0511693954467773,0.00513267517089844,0.0113084316253662,101.295368432999,28.1081774234772
8000,0.8,8,7000003,1.02458378931937,9.98157985882959,1.99676268992871,-0.0115790567081779,1.10025185151848,9.85057079146095,1.99424980557742,0.0224148902705416,1.08483423801199,9.90181249389999,1.99573142753918,0.0231210822922814,1.10801562049183,9.83548928195617,1.99326027686619,0.0230407243399858,0.0373177345390798,0.0506495817501114,0.00512933359450601,0.0157080823746282,0.0774010579392134,0.172654430773599,0.0119759399839744,0.0347036001967679,0.063476690047113,0.129130434793394,0.0116841533890616,0.0345833822303728,0.0648397193461664,0.136264900856175,0.0117109236795758,0.0346645959201008,0.369547843933105,23.6963627338409,0.379592418670654,27.6601581573486,0.0189399719238281,0.0508604049682617,0.00517868995666504,0.0110714435577393,193.370991230011,53.6907432079315
8000,0.8,2,7000004,1.03939044917512,9.96508768445733,1.97491812481982,0.00356833525840641,1.04662917051258,9.90760718631972,2.00393365713557,-0.026422494186799,1.0395977178402,9.93347679707276,2.00797027575851,-0.0253952555949438,1.05355366512999,9.88976759084,1.99911518699948,-0.0258015477032515,0.0358359447978354,0.0519110782773471,0.0258330259310518,0.0160246666046263,0.0725475799079698,0.167025902247115,0.0616396119277484,0.0360550933828591,0.0670950307206504,0.139725253890745,0.05972528726306,0.0359242456741572,0.0679883024754052,0.143756012014105,0.0601941540201484,0.0359906116518368,0.240699052810669,19.1451511383057,0.303704023361206,6.57191252708435,0.0162613391876221,0.0510084629058838,0.00510454177856445,0.0107417106628418,46.1746666431427,15.653657913208
