"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,50,15,2,1,0.997803511414185,1.97424617023646,0.98429237172125,2.08158140746399,0.993738669405534,1.98079034101481,0.984294623534167,2.08806835556742
10000,0.8,1,1,50,15,2,1,0.997803511414185,1.97424617023646,0.99961234631357,2.53841246986221,0.987368345756762,1.98234261239138,1.05337621796382,2.04185249484283
10000,0.4,4,1,50,15,2,1,1.02536418293747,1.90585805329633,1.02457793724834,1.93691815485814,1.12942008212823,1.33499265925532,1.02418558894477,1.93652230732381
10000,0.8,4,1,50,15,2,1,1.02536418293747,1.90585805329633,0.886379713600287,2.74046918544081,1.14248455911496,1.21473471745959,0.913537953484596,2.47575893290259
10000,0.4,1,4,50,15,2,1,1.0024490683235,1.99512920307544,1.00369108880107,2.02024101155334,1.00285242947191,1.98876575641178,1.00178706838659,2.04845364878078
10000,0.8,1,4,50,15,2,1,1.0024490683235,1.99512920307544,0.939562453809236,3.45859827253914,-33.2373050020506,504.229966234362,0.986293006101227,2.17242732959511
10000,0.4,4,4,50,15,2,1,1.01182049660674,1.99594199538275,1.01911229817971,1.95874572649408,1.12970262325634,1.30533293489539,1.02204327477087,1.9404209895721
10000,0.8,4,4,50,15,2,1,1.01182049660674,1.99594199538275,1.0287037532455,1.70879643319144,1.13352732124711,1.19394459064312,1.0602904518188,1.44184117810898
10000,0.4,1,1,50,15,2,2,0.997804646136792,2.0646978371354,1.01475651396286,1.94793388141283,1.00530578813135,2.03006177977865,1.01510436672819,1.95791674429818
10000,0.8,1,1,50,15,2,2,0.997804646136792,2.0646978371354,0.966734460340397,2.86390653937801,1.00542968212708,1.98671203648505,1.00644186286726,2.18567831322132
10000,0.4,4,1,50,15,2,2,1.03231120270506,1.85437517344552,1.01173595821399,1.91082508625169,1.08518801837818,1.50809893074674,1.010091856026,1.91528060693838
10000,0.8,4,1,50,15,2,2,1.03231120270506,1.85437517344552,0.972347900349795,1.9320114072751,1.1183515490413,1.33114734696947,0.970954971218292,1.88978252842628
10000,0.4,1,4,50,15,2,2,0.978618881363808,2.07748124812255,0.995736167092147,1.89774160884876,0.983471033478732,2.04573728420405,0.991703066907986,1.95014589560842
10000,0.8,1,4,50,15,2,2,0.978618881363808,2.07748124812255,0.987706885876933,1.93189348318149,0.983421738238573,2.04956554166788,0.989768633559608,2.10338336474345
10000,0.4,4,4,50,15,2,2,0.976016198186351,2.01998227863759,0.926088107966931,2.34256235255805,1.07086435592597,1.44937516252993,0.926711732598056,2.3342582104614
10000,0.8,4,4,50,15,2,2,0.976016198186351,2.01998227863759,0.941226873673302,2.13630176548909,1.04161133447007,1.46468284756594,0.978327445413043,1.83208999155173
10000,0.4,1,1,50,15,2,3,1.00316314586136,2.02084380841137,1.01641833086778,1.92981388479005,1.0016006490032,2.02921184594946,1.01660928444854,1.94499056269431
10000,0.8,1,1,50,15,2,3,1.00316314586136,2.02084380841137,1.04318323741773,1.73496944520191,1.01179191148246,1.97321603922884,1.05033641532352,1.97843237698966
