"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,50,15,2,9000001,1.00886470873099,2.01167675160925,0.9955383079603,2.13494734730422,0.996851132401835,2.0507922525876,0.995906103534229,2.13757176157896
10000,0.8,1,1,50,15,2,9000001,1.00886470873099,2.01167675160925,0.985335774532625,1.70576093406219,0.980895882210095,2.06233975712306,0.970196341623168,2.06380954321915
10000,0.4,4,1,50,15,2,9000001,1.01171688931826,2.00086909411969,1.02847500384956,1.93395621729247,1.09918177925082,1.51639697924989,1.02792096750931,1.93497977320319
10000,0.8,4,1,50,15,2,9000001,1.01171688931826,2.00086909411969,1.07062892583482,1.7780290172782,1.16049448027591,1.23788644687556,1.08752991102027,1.66230145840735
10000,0.4,1,4,50,15,2,9000001,1.00745694847674,2.02056990238226,1.0366649352654,1.81520679273626,1.01805549474335,1.96265298883528,1.03363639036955,1.85538092205399
10000,0.8,1,4,50,15,2,9000001,1.00745694847674,2.02056990238226,1.01864447745814,1.89185596599708,1.01394374626516,1.95791182357479,1.01846730151827,1.98074662621492
10000,0.4,4,4,50,15,2,9000001,1.02118565405004,1.91847864682847,0.985464529984476,2.14249283878238,1.12606772551779,1.31774291760635,0.98650824517819,2.13219927343084
10000,0.8,4,4,50,15,2,9000001,1.02118565405004,1.91847864682847,0.98494506015694,2.3602093944324,1.13194105235507,1.22372120085968,1.05344384013752,1.82584325825955
10000,0.4,1,1,50,15,2,9000002,1.01319829536507,1.98825442380005,1.00814683701033,1.90637637625615,1.01595308918351,1.96060743920011,1.00793734249253,1.91696726814369
10000,0.8,1,1,50,15,2,9000002,1.01319829536507,1.98825442380005,1.00844610593765,2.01039287462105,1.01983018119287,1.93504148786753,1.01106035802323,2.04811483596891
10000,0.4,4,1,50,15,2,9000002,1.02039986074609,1.90889983841173,1.00915444284014,1.9561901732938,1.07818133889178,1.55270210744381,1.00838485868857,1.958068820962
10000,0.8,4,1,50,15,2,9000002,1.02039986074609,1.90889983841173,0.987545811234645,2.11595887198003,1.13773946360818,1.28867641566941,1.00194804879126,1.98900200554357
10000,0.4,1,4,50,15,2,9000002,1.01989709499528,1.90884243862153,1.01602811956394,1.90695349713828,1.02046758985259,1.90531357082591,1.0150345630735,1.92161785279023
10000,0.8,1,4,50,15,2,9000002,1.01989709499528,1.90884243862153,1.03028070297109,2.18593248640052,1.03345240966122,1.85842848393248,1.04880435260676,1.88445723377037
10000,0.4,4,4,50,15,2,9000002,0.984154823201803,2.09811002372596,0.979032651568285,2.16383502454487,1.07976368180226,1.52461185879402,0.980331632948842,2.15381284174333
10000,0.8,4,4,50,15,2,9000002,0.984154823201803,2.09811002372596,0.919921414903486,2.52212819994839,1.06787794991054,1.47815591576276,0.976243729939476,2.05853076164335
10000,0.4,1,1,50,15,2,9000003,1.00248694209439,2.00798817517017,0.994194951359901,2.01153627029553,0.998669398334807,2.03115392189529,0.994810766921571,2.01856123980558
10000,0.8,1,1,50,15,2,9000003,1.00248694209439,2.00798817517017,0.97392300552682,2.67596327383506,0.997757935764307,2.01150091557185,1.00645274504527,2.1380660716898
