"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,50,15,2,1000001,0.980067929674483,2.0614699993297,0.97489938213576,2.15852246692956,0.981505788350292,2.05922374742906,0.975060605573924,2.16154285338294
10000,0.8,1,1,50,15,2,1000001,0.980067929674483,2.0614699993297,0.955328377001525,2.55125729512807,0.975933419629611,2.0558964656459,0.976027829902672,2.22181651921075
10000,0.4,4,1,50,15,2,1000001,0.97983468852083,2.11440675344509,0.974046655161641,2.14758517901344,1.04431310138935,1.7187088775579,0.972966508705372,2.15031266590069
10000,0.8,4,1,50,15,2,1000001,0.97983468852083,2.11440675344509,1.02154308436291,1.9603086944839,1.12363788036565,1.37619368779114,1.03386032972066,1.86294115840641
10000,0.4,1,4,50,15,2,1000001,1.0111456143117,1.98990722483183,1.01352777532801,1.99670666590548,1.01440181258458,1.97979090867201,1.01273772927645,2.00979965299814
10000,0.8,1,4,50,15,2,1000001,1.0111456143117,1.98990722483183,1.08141556872879,-0.272551320436499,1.01533746019302,1.98085817803187,1.0720600711304,0.00362910532395517
10000,0.4,4,4,50,15,2,1000001,1.03481637065206,1.86746506203575,1.02098174685154,1.95767339490363,1.11197699181086,1.38198756642517,1.02253599656507,1.94715563893279
10000,0.8,4,4,50,15,2,1000001,1.03481637065206,1.86746506203575,1.04274285390633,1.87104943996427,1.14206080535881,1.21111548840357,1.07902291899988,1.57881560145522
10000,0.4,1,1,50,15,2,1000002,0.980534501061529,2.05717153198965,0.981605233809221,2.02139099909033,0.971869962631368,2.08783808566589,0.980761009346563,2.03969282652289
10000,0.8,1,1,50,15,2,1000002,0.980534501061529,2.05717153198965,0.987965170850613,2.11109838989526,0.965584632732136,2.05569619163173,1.01014684199434,2.08096555854729
10000,0.4,4,1,50,15,2,1000002,1.0403370712023,1.91572072955201,0.993300071625029,2.12620843010362,1.10380737839034,1.52025032443257,0.989460428958878,2.13708213254895
10000,0.8,4,1,50,15,2,1000002,1.0403370712023,1.91572072955201,1.03065471182994,1.93404696857413,1.1358920087274,1.35247718422995,1.04068379231196,1.83764885007845
10000,0.4,1,4,50,15,2,1000002,0.991011449974505,2.07044589072145,0.973092986297256,2.35120665456124,0.992572954424535,2.06007352645971,0.972809396321082,2.35824140336276
10000,0.8,1,4,50,15,2,1000002,0.991011449974505,2.07044589072145,0.905241233216827,4.83888136059856,-24.4577907396414,377.573388814285,1.00323251851511,2.25616625587888
10000,0.4,4,4,50,15,2,1000002,0.993655748205991,2.06950299081134,1.03228544397656,1.90681329317469,1.09583807441222,1.46652808978376,1.03382223770316,1.89783859930261
10000,0.8,4,4,50,15,2,1000002,0.993655748205991,2.06950299081134,1.03249754425973,1.98056058788533,1.13144157460324,1.25283464085452,1.07653678432531,1.63500525142629
10000,0.4,1,1,50,15,2,1000003,0.983996720354633,2.02716933070825,0.986869277163591,2.04461247582542,0.987530637735426,2.00891972543233,0.987063269583634,2.05160112907464
10000,0.8,1,1,50,15,2,1000003,0.983996720354633,2.02716933070825,0.970951846969311,2.05770960017957,0.983502623288257,2.00033145557454,0.97079606427136,2.06368698126473
10000,0.4,4,1,50,15,2,1000003,0.990866476893245,1.99525820226987,1.01114927487179,1.88434036462819,1.0771113243014,1.47991117261798,1.00901708387012,1.8907412982609
10000,0.8,4,1,50,15,2,1000003,0.990866476893245,1.99525820226987,1.03579427123785,1.71409306293524,1.12662675368152,1.22979100941504,1.05186990523809,1.59228634441135
10000,0.4,1,4,50,15,2,1000003,0.973277073318534,2.0145616011159,0.957854417533096,2.10518640966768,0.96542417981933,2.04559553996249,0.957198011543819,2.11528139503463
10000,0.8,1,4,50,15,2,1000003,0.973277073318534,2.0145616011159,0.928273055995007,2.83689661304142,0.976567988546268,1.98952421723123,0.943991307080133,2.09737840568522
10000,0.4,4,4,50,15,2,1000003,0.945276220224759,2.11926868869073,0.946570537563833,2.13741354585157,1.05704399383906,1.43497071495203,0.949607026655284,2.11912808021833
10000,0.8,4,4,50,15,2,1000003,0.945276220224759,2.11926868869073,0.979946463427606,1.9490343272153,1.08343063982785,1.24863134222523,1.03007122685012,1.54391739798906
10000,0.4,1,1,50,15,2,1000004,1.00249289608413,1.98068156657676,1.0123695213095,1.90420454329473,1.0031174879874,1.97440983541448,1.012293276385,1.91348812508004
10000,0.8,1,1,50,15,2,1000004,1.00249289608413,1.98068156657676,1.01056267147124,1.91953068666044,0.997818117933046,1.98039609189605,1.01299503924386,2.00841611128713
10000,0.4,4,1,50,15,2,1000004,0.994426221742956,2.05285930785199,0.98822283134498,2.08474349225563,1.07082352339798,1.61359287156073,0.986850169268133,2.08812328191002
10000,0.8,4,1,50,15,2,1000004,0.994426221742956,2.05285930785199,0.984539959402616,2.14710925884926,1.12601835889659,1.36986816709134,1.00162706279314,2.00409316153566
10000,0.4,1,4,50,15,2,1000004,1.00176368687922,2.02265898730415,1.01836879988812,1.882989387497,0.996364983130175,2.05645304265468,1.01521927374475,1.92504348365975
10000,0.8,1,4,50,15,2,1000004,1.00176368687922,2.02265898730415,0.997397070199525,2.20387784224898,0.996081911192466,2.06274063880984,1.00790716351638,2.0842819437686
10000,0.4,4,4,50,15,2,1000004,0.986406665430905,1.98590125798933,0.981203954889754,1.98457490047489,1.06606849891019,1.47451210844402,0.981956480574596,1.9779512576305
10000,0.8,4,4,50,15,2,1000004,0.986406665430905,1.98590125798933,1.04397195582328,1.46445241815617,1.09218484405944,1.31029884806065,1.04296396696415,1.46115821263346
10000,0.4,1,1,50,15,2,1000005,1.01733568184249,1.9639656116252,1.02194425651859,1.95659543558048,1.02598902075903,1.91114781050241,1.02166642276877,1.96413604281592
10000,0.8,1,1,50,15,2,1000005,1.01733568184249,1.9639656116252,0.988612276807513,2.13595362831321,1.01355488460568,1.93956588541189,0.990071066835699,2.04687311211035
10000,0.4,4,1,50,15,2,1000005,1.00536637132399,1.99619536274032,1.02671280122337,1.91393627370032,1.0910034167718,1.50962549912223,1.02610561457223,1.91508511154308
10000,0.8,4,1,50,15,2,1000005,1.00536637132399,1.99619536274032,1.11897885036645,1.58825207419287,1.18302665671486,1.12626489855856,1.1407339736279,1.45333754391015
10000,0.4,1,4,50,15,2,1000005,0.976865809302756,2.09449660008026,0.980056388126602,2.05368786074922,0.980923578764607,2.07818014222918,0.978656657234078,2.07613061388714
10000,0.8,1,4,50,15,2,1000005,0.976865809302756,2.09449660008026,0.988826587393496,2.09375298087384,0.986458317136451,2.05034022375015,0.994885842012697,2.08670378423629
10000,0.4,4,4,50,15,2,1000005,1.01090090514483,2.04116245747759,1.00578750331279,2.05547141738978,1.08536475027637,1.52725418283324,1.00732676110075,2.04533518070318
10000,0.8,4,4,50,15,2,1000005,1.01090090514483,2.04116245747759,0.99884026194938,2.07507306071683,1.11152055811882,1.34375123203314,1.0402337012973,1.73802229215693
10000,0.4,1,1,50,15,2,1000006,0.985226749090723,2.01007110419782,0.995788614940942,1.85488110148022,0.979368367811535,2.02824144406263,0.996249324684893,1.87253758545745
10000,0.8,1,1,50,15,2,1000006,0.985226749090723,2.01007110419782,0.996916778763024,1.61028366453036,0.972077083707556,2.04137225751197,0.989929366655294,2.04591745532778
10000,0.4,4,1,50,15,2,1000006,1.01612218421847,1.89177371868958,1.01372642344827,1.95128384909653,1.09741497983444,1.43884029277925,1.01191204633153,1.95551808727003
10000,0.8,4,1,50,15,2,1000006,1.01612218421847,1.89177371868958,0.99241272151614,2.04643057221416,1.14598230819089,1.20254682269755,1.01209149227366,1.87409993043134
10000,0.4,1,4,50,15,2,1000006,1.00257776664208,1.96973816046768,1.00800625814503,1.85326093327407,0.991978635859153,2.01994924506103,1.00442893952489,1.90241831721913
10000,0.8,1,4,50,15,2,1000006,1.00257776664208,1.96973816046768,1.00781932937326,2.12193311816083,0.998331234739251,2.00806748900909,1.0281611496558,2.0258094395146
10000,0.4,4,4,50,15,2,1000006,1.04844262685821,1.7703181855248,1.05953407603047,1.65948503638831,1.12746103339313,1.27014956852692,1.06124101823548,1.64882384778705
10000,0.8,4,4,50,15,2,1000006,1.04844262685821,1.7703181855248,1.10567372893025,1.17487684263698,1.14669924759504,1.13071756761673,1.09789858752043,1.22093094623558
10000,0.4,1,1,50,15,2,1000007,0.99006783098023,2.02968571318724,0.989988667737543,2.05535626985492,0.987053318996307,2.04690829143668,0.990184063413741,2.06107913106123
10000,0.8,1,1,50,15,2,1000007,0.99006783098023,2.02968571318724,1.00582407316315,1.66579408034682,0.982915199250386,2.01805252112376,0.995974912688796,1.97257563320355
10000,0.4,4,1,50,15,2,1000007,0.969371470651014,2.08548795725325,0.948656634560828,2.14631120385496,1.0401813787472,1.65987310641287,0.946828119018383,2.15153099425776
10000,0.8,4,1,50,15,2,1000007,0.969371470651014,2.08548795725325,1.04203926779553,1.59631156892549,1.12139734884023,1.31005754182667,1.03978814281032,1.59308604515857
10000,0.4,1,4,50,15,2,1000007,0.992478810862553,2.00283843023945,0.991894335353971,2.0070636501083,0.989186344870141,2.01980770816965,0.99071960848843,2.02526771750903
10000,0.8,1,4,50,15,2,1000007,0.992478810862553,2.00283843023945,1.0279274763693,1.01101871568878,0.992765545636565,1.97607207148549,1.0000817539297,1.97629430876608
10000,0.4,4,4,50,15,2,1000007,0.995662172966153,2.02682256234234,0.98431606827345,2.05131652055036,1.07655949781513,1.50954944179073,0.985453862015109,2.04246930683688
10000,0.8,4,4,50,15,2,1000007,0.995662172966153,2.02682256234234,1.03085237425773,1.62691230977677,1.1052198912277,1.31195658374028,1.04166163640159,1.5239547326281
10000,0.4,1,1,50,15,2,1000008,1.02083730220975,1.94083484233322,1.00772305567474,2.06279936633736,1.01513552822452,1.96008365588163,1.0076671514989,2.06604610472664
10000,0.8,1,1,50,15,2,1000008,1.02083730220975,1.94083484233322,0.993959740977895,2.42149895870311,0.999328771864288,2.0070217810815,1.01827136230609,2.10191477437276
10000,0.4,4,1,50,15,2,1000008,0.987439824598031,2.10097167310994,0.992690287293166,2.10207845505785,1.06644779777187,1.66179906294793,0.991670275991599,2.10484890586361
10000,0.8,4,1,50,15,2,1000008,0.987439824598031,2.10097167310994,0.955118422475077,2.36826642968672,1.09928811201296,1.49677080727114,0.966686458045194,2.25748757733271
10000,0.4,1,4,50,15,2,1000008,1.00115902527997,2.04210675314299,0.996484454352747,2.00698087300534,0.991948282242206,2.06800180197942,0.994553132200042,2.03359303523084
10000,0.8,1,4,50,15,2,1000008,1.00115902527997,2.04210675314299,0.969359019748463,2.90646229732409,0.996660849364368,2.05511147119609,1.00071841005793,2.13490903516383
10000,0.4,4,4,50,15,2,1000008,1.03108326416671,1.9128719947677,1.04746661423116,1.83442080575975,1.09864039296868,1.46823833452091,1.04767541386595,1.83199802721424
10000,0.8,4,4,50,15,2,1000008,1.03108326416671,1.9128719947677,1.0594460759539,1.71634439741364,1.10201766362789,1.39378781400193,1.07534602309884,1.59010336417326
10000,0.4,1,1,50,15,2,1000009,0.998751405334741,2.02558729452264,0.995647799824689,2.06569168757646,0.993964453761664,2.02804008461804,0.99588213315002,2.07184696530204
10000,0.8,1,1,50,15,2,1000009,0.998751405334741,2.02558729452264,1.03450783562937,1.50908950945554,0.988798730152304,2.03505374511269,1.02688554698589,1.99403450948828
10000,0.4,4,1,50,15,2,1000009,1.00054347838778,2.02497447082639,1.02275781190191,1.92999088561782,1.09770130983227,1.48876277233874,1.0215528613869,1.93296360268515
10000,0.8,4,1,50,15,2,1000009,1.00054347838778,2.02497447082639,1.07605844021192,1.72253961283975,1.18803414584068,1.11080691421183,1.09455006618686,1.58450487364805
10000,0.4,1,4,50,15,2,1000009,1.03086843602521,1.9286687786416,1.03652521999841,1.91364080564898,1.03427327546411,1.92748769665695,1.03461787123755,1.93799199437892
10000,0.8,1,4,50,15,2,1000009,1.03086843602521,1.9286687786416,1.10304141634805,-0.154136843164848,1.03155289937174,1.93053920992737,1.09760412395646,0.00203299645438462
10000,0.4,4,4,50,15,2,1000009,1.02225992420368,1.95151510412451,1.02180051335741,1.92397749143051,1.09880705671351,1.43869054476652,1.02350189546375,1.91263333033662
10000,0.8,4,4,50,15,2,1000009,1.02225992420368,1.95151510412451,1.06831632344108,1.6260208078561,1.1473158865853,1.1856563900975,1.0887241111914,1.45511889574359
10000,0.4,1,1,50,15,2,1000010,0.998765574887355,1.99629974506077,1.01026905125333,1.97283276769737,1.00794185450797,1.95951060925226,1.00976773020441,1.98771221074588
10000,0.8,1,1,50,15,2,1000010,0.998765574887355,1.99629974506077,1.01261249066679,1.84041845080457,1.00597753148741,1.9121827718737,1.01114532727661,1.96800221760748
10000,0.4,4,1,50,15,2,1000010,1.03287575273979,1.86901505689738,1.05050669154689,1.7734748570209,1.10287116300184,1.49192157169473,1.04931058642104,1.77712513848036
10000,0.8,4,1,50,15,2,1000010,1.03287575273979,1.86901505689738,1.05849981053387,1.75150562368412,1.16186365158457,1.24363522989897,1.05911612758323,1.72632811347256
10000,0.4,1,4,50,15,2,1000010,0.986751877557123,2.06244282722678,0.956733149849765,2.26918324583719,0.983089543104897,2.06904884400015,0.955904717797686,2.27750164643804
10000,0.8,1,4,50,15,2,1000010,0.986751877557123,2.06244282722678,0.927147480495273,2.86717761211761,0.977481813100783,2.0921734459084,0.938334849088256,2.22474429626391
10000,0.4,4,4,50,15,2,1000010,1.00833895577539,1.94623851306638,1.01398803902818,1.94121345455504,1.06605668603534,1.5568427343268,1.01410509055276,1.93916544506401
10000,0.8,4,4,50,15,2,1000010,1.00833895577539,1.94623851306638,0.934385352485593,2.44872805906222,1.06233415470442,1.49529870698181,0.969868039607846,2.14547400560933
10000,0.4,1,1,50,15,2,1000011,1.018789731551,1.93921920237499,1.02328259475823,1.89984702848154,1.02659198569134,1.90000297759601,1.02361979347816,1.9092407413582
10000,0.8,1,1,50,15,2,1000011,1.018789731551,1.93921920237499,0.999138761730755,2.01876291914509,1.01184304078699,1.9197769078955,1.00270513868516,2.01580289780403
10000,0.4,4,1,50,15,2,1000011,0.966269088168054,2.11022271757141,0.965057714222644,2.08614430068471,1.05969277601852,1.58525989434958,0.963548273248539,2.08988037867566
10000,0.8,4,1,50,15,2,1000011,0.966269088168054,2.11022271757141,0.924065673895772,2.36954540176538,1.12735314506128,1.26750330458744,0.94265343739138,2.18633356156096
10000,0.4,1,4,50,15,2,1000011,1.00185088098296,1.99166677791685,1.00034721647155,2.07150192051716,1.0113876994342,1.94635612503925,0.999409473750425,2.08444971888228
10000,0.8,1,4,50,15,2,1000011,1.00185088098296,1.99166677791685,0.995611608860434,2.00092393401221,1.00353319761981,1.99565352243407,0.992128648644809,2.03503560003755
10000,0.4,4,4,50,15,2,1000011,1.01135656592921,1.94300435340514,1.02696329979987,1.83831429684399,1.09944455626694,1.39583880725448,1.02827777640418,1.82974292838139
10000,0.8,4,4,50,15,2,1000011,1.01135656592921,1.94300435340514,1.04383809888235,1.62178868997248,1.127786826891,1.20058430883986,1.06352478783238,1.45246497997069
10000,0.4,1,1,50,15,2,1000012,0.998164841329295,2.05087370136095,0.98568164113632,2.14477292348229,1.00275581051578,2.0215267845467,0.986036171024585,2.14902230745948
