"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,50,15,2,6000001,0.999536897041705,2.00487010021713,1.00592373276576,1.93730565097094,1.00283171606867,1.99096221398416,1.00530364687902,1.95372997295569
10000,0.8,1,1,50,15,2,6000001,0.999536897041705,2.00487010021713,1.06613002794799,1.14921445228676,1.01216941993219,1.95347713709332,1.04120037875096,1.84904256034431
10000,0.4,4,1,50,15,2,6000001,1.00149857706016,1.95180464783507,0.989834653072918,2.00627627377546,1.08240200438524,1.47057211206322,0.987823299101555,2.01114263179251
10000,0.8,4,1,50,15,2,6000001,1.00149857706016,1.95180464783507,0.934234615545971,2.24523680686751,1.12115277157023,1.2580691749402,0.956224292691597,2.04370925777096
10000,0.4,1,4,50,15,2,6000001,0.991257974263738,1.99343336217419,0.99857226401081,1.94995007779319,0.990685989852316,2.00065373968316,0.996208941649795,1.98385364420232
10000,0.8,1,4,50,15,2,6000001,0.991257974263738,1.99343336217419,0.940830066923471,3.07319280084319,0.984314106146406,2.05219321437624,1.04361126001243,-0.0287364199957237
10000,0.4,4,4,50,15,2,6000001,1.00376127218834,1.96144811159905,1.01981664892651,1.87297605677076,1.11035589776085,1.31721341869051,1.02157047837618,1.86094038437677
10000,0.8,4,4,50,15,2,6000001,1.00376127218834,1.96144811159905,1.13127153786961,1.08644955114016,1.13590854821732,1.14802166635096,1.12158726286328,1.16198397498105
10000,0.4,1,1,50,15,2,6000002,1.02874696761622,1.90947967933931,1.02583652735458,1.92566237656111,1.0277145969946,1.92895649825818,1.02533999715985,1.93500170844709
10000,0.8,1,1,50,15,2,6000002,1.02874696761622,1.90947967933931,1.03316100390586,2.09026146248243,1.02779558878006,1.9051795023517,1.04682503123672,1.96883512790996
10000,0.4,4,1,50,15,2,6000002,1.00771683525316,2.03888022819168,0.965120432897808,2.21058749394401,1.09349089272049,1.54158618845542,0.963400294635847,2.21448839032502
10000,0.8,4,1,50,15,2,6000002,1.00771683525316,2.03888022819168,0.913970840081585,2.39809359660562,1.14462623099257,1.2949411348432,0.922964684150261,2.25520408319242
10000,0.4,1,4,50,15,2,6000002,1.00567452310962,1.97359930938201,0.987243447837313,2.17251241090251,1.00591587821507,1.97699258503491,0.987542165545106,2.170398268608
10000,0.8,1,4,50,15,2,6000002,1.00567452310962,1.97359930938201,0.981359764976311,2.11642297556936,0.994497962057354,2.04226760940899,0.982257614016314,2.05924013075062
10000,0.4,4,4,50,15,2,6000002,0.966434657915457,2.18577704813248,0.94736671281188,2.26143201980441,1.05535189471895,1.60150756033267,0.948933570273144,2.2493100158874
10000,0.8,4,4,50,15,2,6000002,0.966434657915457,2.18577704813248,0.91667998092164,2.503448381325,1.06545613548117,1.46402433983318,0.978934135667893,1.99863678967965
10000,0.4,1,1,50,15,2,6000003,0.997322471392526,1.99127488819435,1.02935305510375,1.78830377760647,1.01023111232987,1.9618360754624,1.0289281166137,1.8030835413467
10000,0.8,1,1,50,15,2,6000003,0.997322471392526,1.99127488819435,1.04948863331098,1.13836248113609,0.999245932916457,1.99605498263093,1.01740832521571,1.9003943263245
10000,0.4,4,1,50,15,2,6000003,1.03204350616537,1.85308637797312,1.02166567631326,1.87313838246907,1.1066551344362,1.41798191594719,1.02051657421072,1.87575542381932
10000,0.8,4,1,50,15,2,6000003,1.03204350616537,1.85308637797312,1.08246229977153,1.60246192099807,1.17022725274691,1.13872399090657,1.09794983277335,1.49530759305722
10000,0.4,1,4,50,15,2,6000003,0.971657975423127,2.08908281239355,0.966452624804884,2.14966887813864,0.961515025349615,2.14449037391941,0.964914389998193,2.17198317327194
10000,0.8,1,4,50,15,2,6000003,0.971657975423127,2.08908281239355,0.980001908928185,1.86591363163622,0.957596371084673,2.18605368903941,0.978704834413969,2.15908925718227
10000,0.4,4,4,50,15,2,6000003,0.986742262017682,2.06318788345248,1.0016043405714,1.96831755261326,1.08386558145836,1.46399193450491,1.00324690106801,1.95716375571935
10000,0.8,4,4,50,15,2,6000003,0.986742262017682,2.06318788345248,1.00042147856272,1.94639508980822,1.0890033710243,1.35456531595899,1.037529142112,1.65446919010042
10000,0.4,1,1,50,15,2,6000004,0.994474553172586,2.04768688430185,0.995061704776633,2.07829540287113,0.991115700500339,2.03560870192022,0.995060820830066,2.08591046662286
10000,0.8,1,1,50,15,2,6000004,0.994474553172586,2.04768688430185,0.949651487089238,2.16829238624461,0.979330198414604,2.03408729429223,0.942415139187331,2.14420634493472
10000,0.4,4,1,50,15,2,6000004,0.974791897671045,2.14286581502299,0.992336850099242,2.11224937227317,1.05107432110916,1.68519166860439,0.991806420113811,2.11338049442118
10000,0.8,4,1,50,15,2,6000004,0.974791897671045,2.14286581502299,0.987619103968629,2.175605530439,1.08896601794391,1.46946695514411,1.0112196546309,2.00431242151948
10000,0.4,1,4,50,15,2,6000004,1.00918023453639,1.98271112404422,1.03292183704006,1.80372156612507,1.01861755612809,1.92071079493284,1.02861585676089,1.85640907705542
10000,0.8,1,4,50,15,2,6000004,1.00918023453639,1.98271112404422,1.00659008611328,2.37818047481064,1.0121090974949,1.93340589789396,1.02482106177432,2.01218312323972
10000,0.4,4,4,50,15,2,6000004,0.987139237444896,2.05276495472814,1.02217551542533,1.92590076871601,1.10273160531572,1.40379035643637,1.02321923227225,1.91848323447452
10000,0.8,4,4,50,15,2,6000004,0.987139237444896,2.05276495472814,0.972504482967628,2.14718861316942,1.08794314557154,1.35351467865369,1.01359216090137,1.81277714310747
10000,0.4,1,1,50,15,2,6000005,1.00668293809066,1.96692817499411,0.995660820205428,1.98825024109926,0.994765088889493,2.00222616425408,0.995322856648638,1.99714900935628
10000,0.8,1,1,50,15,2,6000005,1.00668293809066,1.96692817499411,1.00449044653863,1.41971080881186,1.00010017678196,1.96106167510686,0.96903881759964,1.99029176475778
10000,0.4,4,1,50,15,2,6000005,1.02715352609554,1.94480453564034,1.03390950550412,1.88973749724501,1.11177692396059,1.45850246981666,1.03262565080358,1.89337860945224
10000,0.8,4,1,50,15,2,6000005,1.02715352609554,1.94480453564034,0.995070468255381,2.02206717783134,1.16257235252048,1.21342783248631,1.00527617822171,1.90227617882371
10000,0.4,1,4,50,15,2,6000005,1.00436000997369,1.97854846522077,0.987903153951955,2.04401773918375,1.00427983028419,1.96629614751528,0.98756800363094,2.05038447629352
10000,0.8,1,4,50,15,2,6000005,1.00436000997369,1.97854846522077,1.01624592759171,1.70976672157034,1.01727215048678,1.91560459146642,1.00928445803909,1.96338152847087
10000,0.4,4,4,50,15,2,6000005,1.00529515244305,1.98416717751766,0.996260357603709,2.01199974439658,1.09303911131346,1.42355840198691,0.997697325002597,2.00129432432484
10000,0.8,4,4,50,15,2,6000005,1.00529515244305,1.98416717751766,0.986839886989165,2.13369430369504,1.10680447247138,1.28860231821528,1.0375382230835,1.72999459486571
10000,0.4,1,1,50,15,2,6000006,1.0163652925467,1.95932287284363,1.03051131180253,1.91828470985662,1.02013513515037,1.95201274273515,1.03049172556303,1.92951026417562
10000,0.8,1,1,50,15,2,6000006,1.0163652925467,1.95932287284363,1.03040884704879,2.41837004865298,1.02163073844268,1.90252502264187,1.07437955938206,1.9880334831257
10000,0.4,4,1,50,15,2,6000006,0.996203163305544,2.03677703856875,1.00730273400043,1.95758585247185,1.06134649128644,1.63911080453391,1.00634887163204,1.96012857821267
10000,0.8,4,1,50,15,2,6000006,0.996203163305544,2.03677703856875,1.08353825201922,1.63832867841641,1.15447320833274,1.2553885621361,1.08750121301343,1.60324839090279
10000,0.4,1,4,50,15,2,6000006,1.00788396152319,1.97286911757803,1.00096535109762,2.00531108869922,1.00251573756117,1.99577905600178,0.998333173407732,2.03601775087988
10000,0.8,1,4,50,15,2,6000006,1.00788396152319,1.97286911757803,0.995102037185048,2.21324109256742,0.995811063181173,2.01652177873461,1.00693963521555,2.04673524770408
