"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
4000,0.4,10,1,0.5,1,2,40,40,5,8000001,0.982303869709129,10.0022958194454,2.05424412923326,-0.00445111321767199,1.02839548138586,9.90537522831479,2.02439608515091,0.017993370370274,0.979849676598776,9.98596912864759,2.07034745740465,0.0269646769199025,1.02791630024077,9.90526676962251,2.02550428002034,0.0178047959852867,0.050743208603016,0.0735291036105164,0.0367726355777171,0.0113608810505573,0.0665903030163759,0.114695479863028,0.0506617092208609,0.0142368007845579,0.0555323846461693,0.0836775878095202,0.0424016134307031,0.0128374772925737,0.0665825421931359,0.114662057637136,0.0506600543503742,0.0142363632068976
8000,0.4,10,1,0.5,1,2,40,40,5,8000001,0.950284411275225,10.0526071360797,2.04296068913391,0.0171177175124503,0.910647892399065,10.109808738824,2.07262413970376,0.0196374735376347,0.935815622432837,10.1051946126374,2.03315222636222,0.0175604068400443,0.911192115426328,10.1091665384807,2.07202344170365,0.0195115821244114,0.0354326007533106,0.0509485345746388,0.0257158174337772,0.00781322720808358,0.0455460977490653,0.0788079607933409,0.0349322893704837,0.00977096225447924,0.0392383785968727,0.0591365372909544,0.0302079426451306,0.00913401341811448,0.0455425543127513,0.0787879097505342,0.0349312913419941,0.00977066944499615
4000,0.6,10,1,0.5,1,2,40,40,5,8000001,1.05699563919944,9.92729585620592,1.97835234565143,-0.00671801055158214,1.11747245192256,9.76606395378672,1.99098132999334,-0.0483503667226701,1.08569068401023,9.91268340508861,1.94173124289201,0.0144552983409206,1.10440801469749,9.8115511312385,1.99441107448535,-0.0477625781740625,0.051877151438104,0.0738401566949841,0.0375403260721995,0.0113958345061162,0.0836623581429555,0.163125049867715,0.0659766133821452,0.0188565189949216,0.0624798049434761,0.094281685987411,0.0503056232855782,0.0159820716300294,0.0834742887947558,0.162383689811537,0.0659141016535009,0.0188488808269254
8000,0.6,10,1,0.5,1,2,40,40,5,8000001,1.0283093027424,9.95885824298816,1.97947604949543,0.0172939879772678,1.02721166864918,9.95920474950785,1.96998978711414,0.00821494346348919,1.05592451528843,9.96174090287546,1.92206047299723,0.0012570645920235,1.02802015440148,9.96025302526242,1.96831981673758,0.00707110614877894,0.0358283006886554,0.051642076499261,0.0256178990748993,0.00781032760470225,0.0559696505302653,0.110225089822922,0.0434888472176808,0.0125019137475127,0.0429053523847441,0.0667898742052785,0.0343737305391148,0.0111619030472126,0.0559302694930983,0.110038426773498,0.0434804439768187,0.0124999702088
4000,0.8,10,1,0.5,1,2,40,40,5,8000001,0.985431292658685,10.0127577968821,2.01747776226797,-0.000511712376482243,1.10097546764602,9.73723828335648,1.89426443350744,-0.00639454363436264,0.894915376836778,10.3609591080968,1.99697070138772,0.00661810200375949,1.06188295967908,9.88168322194868,1.91572350750334,-0.00758249866111608,0.0512041048867062,0.0734139970138906,0.0371660573116409,0.0113860364301111,0.114128331967348,0.25362339490397,0.0943677870012383,0.024837831101967,0.0708719985128232,0.108609170312964,0.0590596536487505,0.0206784634964582,0.113383596267626,0.249454127509922,0.0941722784623125,0.0248095869586767
8000,0.8,10,1,0.5,1,2,40,40,5,8000001,0.998473484522791,10.0091552269399,1.99510034829862,0.0198702432315631,0.933422722617547,10.1644711500748,2.06025042056164,0.0285526933725774,0.826135483139014,10.3397705368946,2.1515057537205,0.0706332235285527,0.89988221084357,10.2664170691537,2.08294257935377,0.0310646925920964,0.0352213645936081,0.0510654061694953,0.0257083880580702,0.00784572737683643,0.0741628799666026,0.173331530072819,0.0628667402349666,0.0167318228449179,0.0445814765043472,0.0677955766542012,0.0366746223511567,0.0134674855887162,0.0736609496119763,0.17081409389144,0.0626258988367644,0.0167104342967926
4000,0.4,10,1,0.5,1,2,40,40,5,8000002,0.959031255928898,10.0619437691407,2.00282171594595,-0.00552818708831592,0.97154152931577,9.97610549761189,2.02001525181789,-0.0152928009039309,0.962938846079894,10.059992265326,1.98290843802059,0.00539453508066954,0.970301387909541,9.98080140710968,2.02014463403653,-0.0160042229569353,0.0518971635392196,0.0738883113664561,0.0370671517591664,0.011229474473828,0.0675835997938045,0.117593477263078,0.0505382370722584,0.0146649758161886,0.0569545304542619,0.0848570550647816,0.0429794893051552,0.0134227311994803,0.0675748290544727,0.117551699775187,0.0505362164982933,0.0146645252580199
8000,0.4,10,1,0.5,1,2,40,40,5,8000002,1.0163436114559,10.0043879801738,2.0038819645485,-0.0316930044210556,1.01048298600164,10.0200065793568,2.00712878161059,-0.0372402581396397,1.01605874997466,9.99666713492375,2.00175685935784,-0.0265979413512245,1.00918794825302,10.0239033779527,2.00757527610519,-0.037580729647222,0.0363712149690958,0.0523829392020179,0.0261721433360617,0.00821313357395616,0.0483538436529853,0.0849173360473241,0.0367839590932179,0.0109054282192484,0.0403284645504471,0.0610048420820665,0.0308648055547723,0.00995545444247792,0.0483472908365592,0.0848879429229557,0.0367825392529859,0.0109051376355925
4000,0.6,10,1,0.5,1,2,40,40,5,8000002,0.97469283516352,10.0643698006469,1.96910987426607,-0.00579700192849404,0.903581777181974,10.28029067364,1.95024196787475,-0.044419682973224,0.947184724673796,10.2049489197166,1.90650582930758,-0.0237481743709657,0.902157249506416,10.289119577216,1.94905787509189,-0.0457395636626256,0.0518213956143292,0.0738331197104543,0.0366545343707186,0.0112416398189425,0.0832344697336539,0.163601809477118,0.0650227224355016,0.0189332353069292,0.0613417278053731,0.0952008957048061,0.0486573516093715,0.0166748772163146,0.0831683055422824,0.163315480081542,0.0649992221571911,0.0189293928722975
8000,0.6,10,1,0.5,1,2,40,40,5,8000002,1.03741764253521,9.97712418553275,1.98773286010538,-0.0321039549330252,1.03623816545499,10.001831635871,1.97469008941479,-0.0547528996459363,1.04973841407348,9.95171566287126,1.96997915206474,-0.0552860002586801,1.03885201249838,9.99479618886073,1.97367716019237,-0.0549238177609872,0.0365687906059418,0.0523842069584003,0.0263410771020247,0.00821370618379923,0.0573884466855274,0.111146275060408,0.0456691853578575,0.0134232768605443,0.0443235109210719,0.0685869157383193,0.0358098037214866,0.0116778184435708,0.0573571698463045,0.110991025307767,0.0456627139619569,0.0134209362611842
4000,0.8,10,1,0.5,1,2,40,40,5,8000002,1.00221391060287,9.93328397932608,2.04761977519263,-0.0252608394326682,1.0737783684074,9.80405395219568,2.01292347376753,-0.100961916869691,0.479639248033817,11.0437528354476,2.44602241413076,0.150909550994063,0.962191398381347,10.2254172430787,2.07431721565356,-0.0904763211643487,0.0510229170583691,0.0735176446206226,0.0362410834746478,0.0112626856934573,0.120072389652371,0.268760279300828,0.0944585230113794,0.0267060412442324,0.0671359735208152,0.101759001286034,0.0495295965817148,0.0180935577355497,0.118766733034323,0.26220339995158,0.094175410919607,0.0265493715668508
8000,0.8,10,1,0.5,1,2,40,40,5,8000002,0.986086525607317,10.0545554046164,2.01442647146278,-0.0334413315477515,1.03137154781992,9.86842050525567,2.00281181814191,-0.0540275725416323,0.94740847625455,10.0493000873366,2.0581721081885,0.00470026501706082,1.00463848679128,9.95115525960319,2.0203066720245,-0.0562328529592214,0.0369187577987588,0.0529385491399257,0.0264235361768847,0.00822686972041335,0.0756353215143861,0.178804532225269,0.0619357809135814,0.0186274136436525,0.046562439957396,0.0702061466078105,0.0386131953994599,0.0148547806427216,0.0754331451317251,0.177485774181758,0.0619177951786587,0.0186188630981879
4000,0.4,10,1,0.5,1,2,40,40,5,8000003,0.943773505891103,10.0360037923962,1.99230763569573,0.0122178260622327,0.984644984827621,9.9385382995075,1.96972832084911,0.00215606816016274,0.905526069657857,10.1503039246365,1.98936390795953,0.0214999983849658,0.979424609152936,9.95144766851525,1.9727479001566,0.00208434681105443,0.0519277827626135,0.0741244963047893,0.0370178722749605,0.0107262884769258,0.0691472447111559,0.120239346532159,0.0519038237439896,0.0139257798789427,0.0565990830741675,0.0842312754972701,0.0424891165104914,0.0126665967494283,0.0691337225761218,0.120174956308185,0.0519011719447132,0.0139247561618478
8000,0.4,10,1,0.5,1,2,40,40,5,8000003,0.949332575380421,10.0332027261275,2.0581956425943,-0.013921637905188,0.990111654647837,9.96065636083764,2.02987586161591,0.0024511002490319,1.01272929257837,9.92028237986922,2.01383967354284,-0.0145298622660158,0.990900773131951,9.95940517502066,2.02927069060487,0.00241809147131485,0.0357389369831781,0.0522040424787148,0.0258524614822754,0.00796807162384461,0.0464019154547547,0.0824132268115945,0.0352431827281467,0.0100507020042529,0.0400327954542411,0.0616957758853357,0.0308105699157171,0.009496379411555,0.0463968979309532,0.0823868198565021,0.0352422148982269,0.0100503830604257
4000,0.6,10,1,0.5,1,2,40,40,5,8000003,0.886686993177392,10.1063459495276,2.04056340935125,0.0137395121223731,0.804274940390194,10.3191045823424,2.11030206855207,0.0922696888022304,1.0067763968094,9.92249385078629,1.96247236000559,0.0489597143361572,0.817672656695638,10.2764816354453,2.10430892419358,0.0931857584625868,0.051124633609683,0.073458854833335,0.0366651700451202,0.0107049023432046,0.0781355221851809,0.150443490398554,0.0620903135376505,0.0160284905525274,0.0589185130563474,0.0913994539113284,0.0473416144452768,0.014610730436062,0.0780533522392089,0.150126962479692,0.0620607461624874,0.016025180115972
8000,0.6,10,1,0.5,1,2,40,40,5,8000003,0.921855189718663,10.1267391792108,2.01873892611816,-0.0138630076521403,0.922401250670848,10.1318011136297,2.01413390420643,-0.0341177955067735,0.821029460288146,10.2969851188721,2.09481727746325,0.00134830345378777,0.913654605791228,10.153925536638,2.02140976493014,-0.0348146565457965,0.0366133440537151,0.053152795405912,0.026207685077791,0.00798561589155169,0.0573879245943039,0.113540965334438,0.0456656390590447,0.0128214026642659,0.0419982272420169,0.064299161853852,0.0331838635394186,0.0111378435219198,0.0573182402592499,0.113282814983924,0.0456269219218165,0.0128187614871769
