"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
4000,0.4,10,1,0.5,1,2,40,40,5,9000001,1.03431926994968,9.94125669951481,1.97383979170333,-0.030339366120234,1.0274164740865,9.96327970458274,1.97627395655908,-0.0427630061701998,0.964207844310815,10.0926562465353,2.02540785133461,-0.0283635513277175,1.02561657983849,9.96798549791845,1.97705051084183,-0.0423430766190899,0.0521946691791661,0.0744048578379394,0.0375002350647155,0.0116328172796226,0.068282615092983,0.117780194315872,0.0513156656850622,0.0148875145632318,0.0578666421476344,0.0872309670941686,0.0437461050091708,0.013505574648047,0.0682763016539619,0.117745308294075,0.0513148567046474,0.0148865713491349
8000,0.4,10,1,0.5,1,2,40,40,5,9000001,0.981748723629393,10.0082644281313,2.01844772559652,-0.00691520332332147,0.971328176222651,10.0320109200144,2.02144157642135,0.0102168284574234,1.01052859797157,9.97346460262144,1.99543127685158,0.00813264973777234,0.972313011642156,10.0299409882632,2.02069239414703,0.0101521708678539,0.0358645543502965,0.051724426425016,0.0257991549066299,0.00786866320086392,0.0473589661701258,0.0821511004198462,0.0358357081870185,0.0100711943991805,0.0402505659665203,0.0612871146246009,0.0305862049500831,0.00924608842226494,0.0473533014145241,0.0821267102020732,0.0358340682430398,0.0100707791471193
4000,0.6,10,1,0.5,1,2,40,40,5,9000001,0.941415244442266,10.0903851063822,2.01364820580439,-0.0297339128481635,1.02178643814495,9.97898407278566,1.95261747041314,-0.0795292024315871,0.945626249831608,10.128211420379,1.98560121428819,-0.0247201573739997,1.0099925738895,10.0167006462796,1.95722810140554,-0.0796265884292649,0.0537741344524073,0.0763775369627754,0.0378227892351012,0.0116278468161561,0.0809287393314791,0.155807463077632,0.061875264876881,0.0195129976417371,0.0619251782056914,0.0926098241193646,0.0478682652287971,0.0161073413750102,0.0808834696260082,0.155577403175211,0.0618497778221741,0.0195080651452805
8000,0.6,10,1,0.5,1,2,40,40,5,9000001,1.04267745773625,9.92309911563023,1.98267167323234,-0.00863393579447449,1.09581979196221,9.86299948991241,1.92923313507949,-0.0414780070460438,0.976312972645622,10.1014962932353,2.00982488058524,-0.00133993636643669,1.08292543847238,9.90154854414842,1.93571038761368,-0.0419579742690923,0.0372955651447621,0.0532058919878602,0.0264330806690841,0.00787505289162896,0.0592133471184318,0.114604508036914,0.045995794002545,0.0130519753047392,0.04338095769949,0.0651792352747925,0.0338791631342975,0.0111061263455145,0.0591617135037432,0.114323551204456,0.0459862635306495,0.0130475716914305
4000,0.8,10,1,0.5,1,2,40,40,5,9000001,0.903098047980951,10.1632896967201,2.01190620583276,-0.0155138343733361,0.828511140415802,10.2700955523985,2.08291953144937,-0.0159804230277118,1.10401664628685,9.83861112422527,1.79711025186561,0.0743323198709741,0.801546817900865,10.3927979639905,2.08608848901618,-0.023585251378453,0.0521741316007447,0.0752453070373075,0.0375803218160839,0.0113842519053187,0.110309073973212,0.254884852018598,0.0918878456893136,0.0257989498941735,0.0734200286106223,0.107400801296645,0.0621006041056422,0.0196688183321364,0.109614007375498,0.250825901555327,0.0916972556747259,0.0257718323265001
8000,0.8,10,1,0.5,1,2,40,40,5,9000001,0.967880765552809,10.0452174287935,2.0150346064427,-0.00683558454605904,1.11353077393086,9.70544892687742,1.94703802475466,0.0205546619808682,1.14739643566452,9.80490387888233,1.90697459087135,0.0989921340902664,1.06223815142303,9.89566888756037,1.96452310037261,0.0226916091885153,0.0363551662156632,0.0520104796124685,0.0259954419572388,0.00790396071508244,0.0788239683932836,0.180822263144948,0.0644281268006731,0.0177174937292913,0.0481471700774385,0.071316199443117,0.0399401551696495,0.0136508710033003,0.0779041696905241,0.176254618333571,0.0642102322697637,0.0176819598099042
4000,0.4,10,1,0.5,1,2,40,40,5,9000002,0.993313403230795,10.0336122477458,2.02191944311013,-0.0153818593171447,0.984490034864536,10.0299416189541,2.02914963728616,-0.0472051409085089,1.00988039253353,9.97464699241078,2.0186121025922,-0.028852156908841,0.984268877666708,10.0306811458295,2.02912624859193,-0.047236377649056,0.0516190589198548,0.0738692941065614,0.037039516114801,0.0115164299514678,0.0687122939670518,0.120627187427416,0.0515216396183099,0.0150449326519298,0.0577914997622362,0.086581842835828,0.0440838690071534,0.0135764912036065,0.0687029374512156,0.12058394410954,0.0515197126722351,0.0150443894730097
8000,0.4,10,1,0.5,1,2,40,40,5,9000002,1.03574056921108,9.9517026375729,2.00570627456001,0.00564856539897562,1.02154626032626,9.93989955284773,2.03649123121804,0.0117053046447703,1.02369324592391,9.97199143213436,2.01174062606113,0.013792131961422,1.02078394017268,9.94333265116726,2.03626416108578,0.0117500686100979,0.0365243482925472,0.0519715199045743,0.0259304060398645,0.00783799700604396,0.0475515010231358,0.080767686600769,0.0355923273229312,0.00994711528457781,0.041021589713975,0.0610425439768208,0.0308071289901444,0.00924918169628152,0.0475460052462786,0.08074090485121,0.0355906777131977,0.00994666633747042
4000,0.6,10,1,0.5,1,2,40,40,5,9000002,1.049697076688,9.93813842365053,2.00608984096075,-0.0155066993359679,1.00845542528119,10.0703324491738,2.00079101536845,-0.0257670830259606,1.0350258582334,9.93791522745707,2.00908325318096,-0.0295121237777943,1.00967079683997,10.0636060647319,2.00147528468874,-0.0242100194940103,0.0527128742089962,0.0751688877303236,0.0369252903892896,0.0114849652445822,0.0844060434635393,0.164167592010409,0.0634929444314747,0.018578971255382,0.063072710344612,0.0966484014222432,0.0489692166144945,0.016469836461548,0.0843280773059684,0.163787402346875,0.0634776865354338,0.0185743387251571
8000,0.6,10,1,0.5,1,2,40,40,5,9000002,1.00636735208745,9.98661556736922,2.02928275428054,0.00563046736619809,1.04233326637815,9.95217862535995,1.99528671470742,0.00304769743248473,0.898650189987995,10.2485347397697,2.08440247925995,0.0194890808948521,1.03122322452846,9.98077022919962,2.00420772059992,0.00303946649606783,0.0365489806693765,0.0528070802818299,0.0257655271671091,0.00784124364820807,0.0559925159532743,0.108370122861288,0.0432565543086166,0.012294250507325,0.0413921531256937,0.0638396124403881,0.0317935382523379,0.0107639660212342,0.0559351047957243,0.108134920621214,0.0432288628509974,0.0122914160977941
4000,0.8,10,1,0.5,1,2,40,40,5,9000002,0.937861724496463,10.1107409249452,2.08365216623319,-0.0102032836324485,0.812224970792261,10.3719108675743,2.2076956063047,0.0294999228840509,0.894061693072228,10.4124848809174,2.04450886055292,0.0371346103162212,0.795383422544307,10.4446607213673,2.20965254156219,0.0309450030505251,0.0508745615207204,0.0746145956223251,0.0364448156848839,0.0112268325076346,0.108423198873153,0.252308467975819,0.0900303163021078,0.0237845930799185,0.0687682965547999,0.108610214953324,0.05845270207795,0.0192431270224169,0.107644254925009,0.248591956155225,0.089777045425372,0.0237403743747433
8000,0.8,10,1,0.5,1,2,40,40,5,9000002,0.955646908241544,10.0702475195767,2.04679290711357,-0.00642023154166106,0.903019648526204,10.1412502055041,2.12449349716909,-0.0222320085283742,0.970312091222526,10.0315661383074,2.00039631786809,0.0134273488784224,0.885585423033375,10.1982950219772,2.13235671478816,-0.0217455907706,0.0358316681742944,0.0519499112604054,0.0254390197985856,0.00785088935822095,0.0780163174479359,0.182937366287515,0.0645822836723342,0.0182337175405264,0.048335326773235,0.0728825709560939,0.0402430562561346,0.0145185926418503,0.0774741337670459,0.180429738985789,0.0644293603433853,0.0182197253349111
4000,0.4,10,1,0.5,1,2,40,40,5,9000003,1.07756584852671,9.869965362554,1.96419649391259,0.0477825040356635,1.06704771682092,9.87326458530303,1.97231549511067,0.0362164460284945,1.01828846755927,9.92906502448237,2.03005483013899,0.0562128828481531,1.06609682965515,9.87505360949214,1.97353422478951,0.0362627684909712,0.0500767577976068,0.0711514260651562,0.0355974185069564,0.0110472168467471,0.066728554723753,0.115828325468963,0.0495451648301157,0.0145694067515449,0.0553714513940758,0.0822620265789859,0.0414373776872393,0.0128806424162523,0.06671600764102,0.115767752811646,0.0495416257400708,0.0145673360646458
8000,0.4,10,1,0.5,1,2,40,40,5,9000003,1.06299103618849,9.93072310925142,1.93561306178693,-0.00573399414090576,1.10651942618175,9.83053855990138,1.91587648241427,0.00668540517192318,1.07186397479929,9.91584732578699,1.93786837151872,0.0129654848531631,1.10520158061502,9.83480471982983,1.91617783935528,0.00684197898359386,0.0357258976831385,0.0515456536075671,0.0257770493425599,0.00784347559094964,0.0471853685841594,0.0823488116151478,0.0360626082568755,0.0100339434229924,0.0399372869416105,0.0600027699475959,0.0307505538119033,0.00905842772197876,0.0471770255390724,0.0823122293869435,0.0360602613190234,0.0100327120505947
