"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
4000,0.4,10,1,0.5,1,2,40,40,5,3000001,1.0656870512678,9.86553637153131,1.99079843694387,0.00167734846068004,0.986263574666573,9.97298635252381,2.03712625920086,0.00989236769845614,0.945193186265083,10.0914012527394,2.05544163131765,0.00415095111039421,0.984993960721673,9.97497818347348,2.03859596073126,0.0107498557764859,0.0504891468560122,0.0726028780758294,0.0369314788604287,0.0109231470576134,0.0662170055043823,0.114682597420743,0.051069077567014,0.0138541151614741,0.0555493272582326,0.083843011164113,0.042594064347926,0.0127665300801237,0.0662020633302644,0.114630395749704,0.0510606927721524,0.0138521287581658
8000,0.4,10,1,0.5,1,2,40,40,5,3000001,1.04365756436556,9.94566004900943,2.00469223381117,0.0177487253523851,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333247,1.03267398716618,9.9503749646143,2.02378577634669,0.0425110428346978,1.09888381522923,9.81696681006552,1.98467122055203,0.0377873716970981,0.0361012183639251,0.0518700892174163,0.025930048030898,0.00775145180128059,0.0465158948327747,0.0818610086236405,0.0345919414956707,0.00980048022780415,0.0395487968573811,0.0597769487461085,0.0296864657506898,0.00902519412104114,0.0465097198086805,0.0818264088855859,0.0345910358482226,0.00980019842101885
4000,0.6,10,1,0.5,1,2,40,40,5,3000001,0.99309298718499,9.9834170961737,2.01658792514767,0.00412717813085631,1.0460267046675,9.79590637411648,2.0039434546267,0.00616341578357124,0.912759982043894,10.1275875789277,2.10301419900097,0.0253834686312467,1.03537880288856,9.83078331751611,2.00825957110788,0.00613038871562405,0.0513031180460985,0.0731499716157552,0.0369512919286644,0.0109025968467656,0.0803548154616313,0.156657812246646,0.0620753394890596,0.0167584088325937,0.0606006760639678,0.0914075985929203,0.0477938846263571,0.0150481574241954,0.0802404988910524,0.15621534355069,0.0620480959974613,0.0167542995709281
8000,0.6,10,1,0.5,1,2,40,40,5,3000001,1.02764770228064,9.97910819440424,2.00093330516216,0.0152211015160833,1.09983048334052,9.87358318256906,1.91444271094501,-0.00944871710708043,1.00246870735659,10.0680598192486,1.99249340616354,0.0103943002002923,1.09124325655698,9.89746453040267,1.91918609792734,-0.00935749363301043,0.0361166942067776,0.0515542067007031,0.0258519771173149,0.00778268764755262,0.0562779391437933,0.110879777947923,0.0439720396361311,0.0124079452989144,0.0414537415369402,0.0639532167267477,0.0328191328745817,0.0108528747600509,0.0562206615800679,0.110598852655487,0.0439499149058103,0.0124050542299176
4000,0.8,10,1,0.5,1,2,40,40,5,3000001,0.991064268231988,10.0317339104712,1.94543206832074,0.0147197583768176,0.948632950908926,10.0134759671789,1.89797723470478,0.0298642065591175,0.765401686422505,10.459653595393,2.08002602097371,0.0190357528268015,0.916960742601587,10.1157712739749,1.92172939941225,0.029649968455045,0.0491298097804298,0.0714032764512574,0.0354708871676096,0.0110817281278612,0.107835666264471,0.255939184188214,0.0907292464979194,0.0238505888669817,0.0654855141351465,0.102275055563294,0.0547775420201796,0.0200853647231798,0.107194099122468,0.252912418512584,0.0904862978368463,0.023814643884244
8000,0.8,10,1,0.5,1,2,40,40,5,3000001,1.08005609299975,9.93006212535419,1.93678520388427,0.0142403025962706,0.963352114435845,10.1269875646053,2.0233971081167,0.0554035840775869,1.19021425159845,9.7709529590394,1.81832676672783,0.0497715130431575,0.970776754443597,10.1111181914955,2.01245151463071,0.0547714256415819,0.0359168252625203,0.0513005849513634,0.0259052660056544,0.00775693337652103,0.0748740658379301,0.174377483168489,0.0635295039405734,0.0167961811966489,0.0480998452864145,0.073299797449622,0.0416111906788811,0.0138588926701776,0.0744993305528745,0.172480554885779,0.0634107094866073,0.0167830921562258
4000,0.4,10,1,0.5,1,2,40,40,5,3000002,0.997885500621872,9.95486748873163,2.05846994250622,-0.0151418639690809,1.00495176617418,9.90271414794787,2.07856729432083,0.0136765315779394,1.00740098310035,9.95760942726584,2.05050901004722,0.00665555459748997,1.00433273383155,9.90468768254654,2.07872520397935,0.0135359050713757,0.0503177713136724,0.0736597415668518,0.0370222693402349,0.0113895252527659,0.0650088197510759,0.115790046978878,0.0493592740337246,0.0139388793438861,0.0552164725050382,0.0851146928599214,0.0425997113177015,0.0131721398621966,0.0650017661987407,0.115756830533153,0.0493578789534565,0.0139386647073877
8000,0.4,10,1,0.5,1,2,40,40,5,3000002,0.933274553389276,10.0725575680505,2.06065365192926,0.00859912811208172,0.980565442049197,9.97260534051924,2.0503284053469,0.0042051458577454,0.957775309569146,10.0336021307088,2.04980792346322,0.0146055176095336,0.979176849032299,9.97686604030633,2.05069820898961,0.00420392715715682,0.0357979312973116,0.0514724554334702,0.025547138358918,0.00793613577937226,0.0466497272754862,0.0811680377746325,0.0353623236187291,0.0103457489493273,0.0393365506505638,0.0593468385568676,0.0299465311647679,0.00934556576795281,0.0466423416759642,0.08113719378038,0.0353594701623109,0.0103452766562562
4000,0.6,10,1,0.5,1,2,40,40,5,3000002,1.0037965529369,10.009999217314,1.99036771981581,-0.0134966864511399,0.964598241255902,10.1011102427277,2.02346724192876,-0.0395068553652543,0.902311985059596,10.2333516162639,2.04770837971227,0.00469309037714211,0.957490544775814,10.11942993223,2.02787472287723,-0.0378378563196108,0.0511004810977477,0.073179222031967,0.0371476126735693,0.0113731374461881,0.0804271103475841,0.156486410020254,0.0632495579673181,0.0182977036613364,0.0594325273022956,0.0904189334217036,0.0469857472875853,0.0154600672024703,0.0803525280151711,0.15614986606834,0.063225761059896,0.0182912035918235
8000,0.6,10,1,0.5,1,2,40,40,5,3000002,0.938479938085264,10.0864661135824,2.03525794992828,0.00827690136806166,0.940786513667638,10.1357792123462,2.02299267537681,-0.000706231272062407,0.943881537037567,10.12492438761,2.02325082221024,-0.0122774989009269,0.943875739552888,10.1278201159153,2.02173598820333,-0.00140735773474228,0.0359860942567969,0.0513998712631889,0.0256472710967601,0.00794756189935205,0.0577395466332029,0.111339401546149,0.0455119552758255,0.0128162055658894,0.0435827518867167,0.0673998896693816,0.0347360958487794,0.0116000749884842,0.0577098742506017,0.111187814531682,0.0455045534833664,0.0128146753282178
