"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
4000,0.5,0.05,0.16,1,2,2,1,1,50,20,4,6000001,1.00588821836651,0.0539145167527989,-1.00624777012623,-1.82336950754114,0.986101781379442,0.116489517787523,-1.01621822128914,-1.79477845178569,1.00077420307679,0.063270253332776,-1.01091717419792,-1.82562745292505,0.98692948813587,0.114041297975115,-1.01522223630585,-1.79472568696928
4000,0.7,0.05,0.16,1,2,2,1,1,50,20,4,6000001,1.00588821836651,0.0539145167527989,-1.00624777012623,-1.82336950911748,0.993635822229728,0.0944696774360547,-1.02027645803594,-1.75818035206539,0.992468206087843,0.0766924289160057,-1.01644413657306,-1.8297024155001,0.997609801755153,0.0781650667101779,-1.01612541578398,-1.7580509802665
4000,0.5,0.5,0.16,1,2,2,1,1,50,20,4,6000001,1.00588821836651,0.503914516752799,-1.00624777012623,-1.82336950754111,0.986101781379442,0.566489517787523,-1.01621822128914,-1.79477845178569,1.00150123406293,0.508447267571373,-1.00623461946192,-1.82808888892826,0.986304315232263,0.565951878141428,-1.01536067683878,-1.79458913708367
4000,0.7,0.5,0.16,1,2,2,1,1,50,20,4,6000001,1.00588821836651,0.503914516752799,-1.00624777012623,-1.82336950911748,0.993635822229728,0.544469677436055,-1.02027645803594,-1.75818035206539,0.995735976035165,0.501429150824443,-0.996620073434099,-1.83474268079989,0.994905336873549,0.538637088025285,-1.01696126967438,-1.7583905295016
4000,0.5,0.05,0.81,1,2,2,1,1,50,20,4,6000001,1.01324849132464,0.0588076626937976,-1.01405748278401,-0.201509076685836,0.968729008103745,0.199601415021926,-1.03649099790056,-0.172918019353035,1.00155266768554,0.0809942226481604,-1.02517244649896,-0.20274114987867,0.972805331820403,0.187064078991393,-1.03227123431964,-0.172874654037007
4000,0.7,0.05,0.81,1,2,2,1,1,50,20,4,6000001,1.01324849132464,0.0588076626937976,-1.01405748278401,-0.201509076684817,0.985680600016888,0.150056774231123,-1.04562203058087,-0.13631991963274,0.981858852458001,0.115292271158213,-1.0405304855224,-0.205524162884003,0.997735050241359,0.0998510598969596,-1.03386641675962,-0.136128293495068
4000,0.5,0.5,0.81,1,2,2,1,1,50,20,4,6000001,1.01324849132464,0.508807662693798,-1.01405748278401,-0.201509076685836,0.968729008103745,0.649601415021926,-1.03649099790056,-0.172918019353035,1.00243859549227,0.524264192048088,-1.020687357627,-0.208676416274162,0.975388195010345,0.628537541835747,-1.02905443891445,-0.172534912302725
4000,0.7,0.5,0.81,1,2,2,1,1,50,20,4,6000001,1.01324849132464,0.508807662693798,-1.01405748278401,-0.201509076684816,0.985680600016888,0.600056774231123,-1.04562203058087,-0.13631991963274,0.988857983967979,0.531050414864147,-1.01618907870337,-0.215218556232829,1.00479947023532,0.516719871497423,-1.02531019523333,-0.13494141892291
4000,0.5,0.05,0.16,1,2,2,0,1,50,20,4,6000001,1.00588821836651,0.0539145167527989,-1.00624777012623,-1.82336950754114,0.986101781379442,0.116489517787523,-1.01621822128914,-1.79477845178569,1.00830496308897,0.0408593074876491,-1.00490027594505,-1.82504517431415,0.988023869246995,0.110785561535621,-1.01396166409631,-1.79475305626316
4000,0.7,0.05,0.16,1,2,2,0,1,50,20,4,6000001,1.00588821836651,0.0539145167527989,-1.00624777012623,-1.82336950911748,0.993635822229728,0.0944696774360547,-1.02027645803594,-1.75818035206539,1.00142141668069,0.0449224559948234,-1.01214087559715,-1.83000572057121,1.00200248942646,0.0599516699163849,-1.01183861816437,-1.75779920172217
