"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
4000,0.5,0.05,0.16,1,2,2,1,1,50,20,4,9000001,1.00854428700814,0.0488639326814098,-0.996225444987166,-1.82918048358344,1.02016013975669,0.0465576153915186,-1.012525258695,-1.81588852620754,1.00822460546515,0.0491188500436829,-0.996015449416442,-1.82902477647776,1.02009001340095,0.0469409534087789,-1.01260764109264,-1.8158785998963
4000,0.7,0.05,0.16,1,2,2,1,1,50,20,4,9000001,1.00854428700814,0.0488639326814098,-0.996225444987166,-1.82918048358277,1.02602138200365,0.0328463499607783,-1.01321462305176,-1.82602773560695,1.01020621192684,0.0454727718870356,-0.993801743187959,-1.8282615886579,1.0252476727911,0.0367904610483005,-1.01408822208042,-1.82601417275524
4000,0.5,0.5,0.16,1,2,2,1,1,50,20,4,9000001,1.00854428700814,0.49886393268141,-0.996225444987166,-1.82918048358344,1.02016013975669,0.496557615391519,-1.012525258695,-1.81588852620754,1.00515484457875,0.503506128165301,-0.996479590015299,-1.81961054788744,1.01996171318321,0.498481125131718,-1.01302717585799,-1.81575369132488
4000,0.7,0.5,0.16,1,2,2,1,1,50,20,4,9000001,1.00854428700814,0.49886393268141,-0.996225444987166,-1.82918048358278,1.02602138200365,0.482846349960778,-1.01321462305176,-1.82602773560695,1.00405413709865,0.50839735629661,-0.993989804432185,-1.81418912645422,1.0247868045678,0.495530645500377,-1.01649955724641,-1.82634486347123
4000,0.5,0.05,0.81,1,2,2,1,1,50,20,4,9000001,1.01922464576832,0.047443848533172,-0.991507251221124,-0.207320051150785,1.04536031445254,0.0422546346309169,-1.02818183206376,-0.194028093774885,1.01829529419004,0.0489135304437875,-0.991884090888461,-0.207334262373558,1.04527759255826,0.0427129147044921,-1.02831183183105,-0.194025214555407
4000,0.7,0.05,0.81,1,2,2,1,1,50,20,4,9000001,1.01922464576832,0.047443848533172,-0.991507251221124,-0.20732005115012,1.05854810950821,0.0114042874117512,-1.02973290186645,-0.204167303174296,1.0225458400399,0.0407245211999863,-0.987513366457432,-0.207045429840478,1.05779162722895,0.0149823666022135,-1.0305779143387,-0.204165979593188
4000,0.5,0.5,0.81,1,2,2,1,1,50,20,4,9000001,1.01922464576832,0.497443848533172,-0.991507251221124,-0.207320051150785,1.04536031445254,0.492254634630917,-1.02818183206376,-0.194028093774886,1.01769908891134,0.497210142277233,-0.988510114314657,-0.203126009696405,1.04514921494757,0.494896539778769,-1.02904054514199,-0.193673805145683
4000,0.7,0.5,0.81,1,2,2,1,1,50,20,4,9000001,1.01922464576832,0.497443848533172,-0.991507251221124,-0.207320051150116,1.05854810950821,0.461404287411751,-1.02973290186645,-0.204167303174296,1.02101016495634,0.493630690045775,-0.982000938913239,-0.199005915938036,1.05449624398145,0.493516505794091,-1.03968038996156,-0.202991145648817
4000,0.5,0.05,0.16,1,2,2,0,1,50,20,4,9000001,1.00854428700814,0.0488639326814098,-0.996225444987166,-1.82918048358344,1.02016013975669,0.0465576153915186,-1.012525258695,-1.81588852620754,1.01043280137551,0.0360478921682146,-0.992071943868115,-1.82951035422403,1.02025008777367,0.0465081841818548,-1.01247129955678,-1.8158815321069
4000,0.7,0.05,0.16,1,2,2,0,1,50,20,4,9000001,1.00854428700814,0.0488639326814098,-0.996225444987166,-1.82918048358277,1.02602138200365,0.0328463499607783,-1.01321462305176,-1.82602773560695,1.01164012113942,0.0291685265382838,-0.9893906211493,-1.82876136374305,1.02589412061669,0.0343031561896224,-1.01354139825319,-1.82603954463382
