"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.(Intercept)","Bor.W","Bor3","Bcc.(Intercept)","Bcc.W","Bcc3","Bml.(Intercept)","Bml.W","Bml3","Bsp.(Intercept)","Bsp.W","Bsp3"
10000,0.4,1,1,100,15,3,1000001,0.979095068280248,2.0161175697985,0.0849077218061245,0.973674249889447,2.04156494148737,0.0869350505266415,0.978875874317819,2.02751434250338,0.0877055491931516,0.974838412895498,2.04167635993396,0.0869338820072692
10000,0.8,1,1,100,15,3,1000001,0.979095068280248,2.0161175697985,0.0849077218060211,0.953148006537078,2.14454088218716,0.0628520541412141,0.978584245816306,1.97096960177133,0.0699785835204939,0.958842482094028,2.13832990352081,0.0595617084278258
10000,0.4,4,1,100,15,3,1000001,0.97885044289454,2.02999770382591,0.0949405509712434,0.972779902293917,2.03869716040202,0.0957414999753738,1.34379389631078,1.55242255942811,0.0937657301821407,0.970540948483835,2.04049607559345,0.0959983956718014
10000,0.8,4,1,100,15,3,1000001,0.97885044289454,2.02999770382591,0.0949405509712454,1.02259457749669,1.98959285189482,0.0843712348991458,5.71370575863302,-4.12635205381622,-7.33583293612339,0.972105535637611,2.05349466164986,0.0869750397293762
10000,0.4,1,4,100,15,3,1000001,1.0116896189084,1.99735365202526,0.0951385219614452,1.01418805046008,1.99913648051542,0.103588409255565,1.0191941585603,1.99686892412642,0.0981447277557604,1.01455786291147,1.99996207290867,0.103647741473773
10000,0.8,1,4,100,15,3,1000001,1.0116896189084,1.99735365202526,0.0951385219614456,1.08538936886156,1.40413201680137,0.107907652990372,1.02772780675878,1.97298874279435,0.113779826294791,1.0384207474085,1.78977826212683,0.107854888811545
10000,0.4,4,4,100,15,3,1000001,1.03651571760105,1.96524904609285,0.0803835356679206,1.02293519624418,1.98819921263173,0.0664672342152209,1.47419653888501,1.33282250282966,0.0910166792316453,1.02067924652486,1.99088939474501,0.066557055537648
10000,0.8,4,4,100,15,3,1000001,1.03651571760105,1.96524904609285,0.0803835356679206,1.04482908337301,1.96618887791451,0.071405694640786,3.75768633188449,-1.06627839353508,-3.88923808874528,0.853408120316968,2.32354230380704,0.0787087727615031
10000,0.4,1,1,100,15,3,1000002,0.979584412479285,2.01499050215355,0.0949092657694447,0.98070740645909,2.00560876727928,0.0919683558302733,0.976380979894505,2.02286873531718,0.0921358121114764,0.98180948439958,2.00789403719139,0.092134087784638
10000,0.8,1,1,100,15,3,1000002,0.979584412479285,2.01499050215355,0.0949092657694663,0.987377764701907,2.0291302435849,0.0911251640659505,0.966143340372757,2.01017364356437,0.089992584446589,0.985007879472772,2.09041321616472,0.0892182333965445
10000,0.4,4,1,100,15,3,1000002,1.04230587718624,1.97790178885921,0.102046060427153,0.992973055838224,2.03309212955158,0.110175021635566,1.43163958953367,1.46371684304753,0.11985072935004,0.98723733276026,2.0382648988787,0.110693220577458
10000,0.8,4,1,100,15,3,1000002,1.04230587718624,1.97790178885921,0.102046060427145,1.03215093300534,1.98270696926923,0.0669688449086379,-18.3716843408227,31.2551204553392,-0.152650131978623,0.96316615472754,2.07201495954216,0.0713278717231621
10000,0.4,1,4,100,15,3,1000002,0.99057272920104,2.01847106837647,0.0847792737844366,0.971779685950727,2.09208716171002,0.0625925244437514,0.986562996782989,2.02541455111857,0.0750285726224014,0.970079317955125,2.09890567479302,0.0626249431773766
