"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.(Intercept)","Bor.W","Bor3","Bcc.(Intercept)","Bcc.W","Bcc3","Bml.(Intercept)","Bml.W","Bml3","Bsp.(Intercept)","Bsp.W","Bsp3"
10000,0.4,1,1,100,15,3,1,0.997696303336293,1.99324728886743,0.12119313119816,0.98352570047748,2.0213908254986,0.139868351172223,0.998523343684991,1.9936915157399,0.135343955258739,0.984841927360003,2.0224542497526,0.139974238250147
10000,0.8,1,1,100,15,3,1,0.997696303336293,1.99324728886743,0.121193131198176,0.999593425383646,2.14117294058916,0.115784598529591,1.00705864017208,1.95280527735834,0.147389050205646,1.00460265355018,2.1748374632333,0.112903440282207
10000,0.4,4,1,100,15,3,1,1.02660217949142,1.97531577332831,0.106451376766087,1.02577755805583,1.98345980066408,0.118705625908635,1.4927888411126,1.37468593058893,0.136721709139295,1.02197708490533,1.98694959331438,0.119101333179624
10000,0.8,4,1,100,15,3,1,1.02660217949142,1.97531577332831,0.106451376766087,0.880834038292355,2.19415265837192,0.0955670152911197,-3.80805428257936,8.8495536527352,-5.32546487515242,0.769479606443559,2.34598143426985,0.102192724645055
10000,0.4,1,4,100,15,3,1,1.00256860452746,1.99872286627197,0.105375706791072,1.00387124659394,2.00530723800327,0.0975068537072152,1.01798093897869,1.97362110358896,0.101177126918773,1.00407919290952,2.00762408295931,0.0974811693051651
10000,0.8,1,4,100,15,3,1,1.00256860452746,1.99872286627197,0.105375706791075,0.936612566793434,2.38244769354119,0.0994937933744055,1.00652178226881,1.98498645747338,0.101756230365292,0.964224759793838,2.21440304610087,0.0961938953240448
10000,0.4,4,4,100,15,3,1,1.01239744143091,1.99893598221288,0.111059166138549,1.02004514743975,1.98918303823054,0.135785490511836,1.6249600747169,1.16123140348736,0.151487170324427,1.01536902745197,1.99491876247143,0.136000950350826
10000,0.8,4,4,100,15,3,1,1.01239744143091,1.99893598221288,0.111059166138553,1.03010475037957,1.92364578062812,0.195416015996345,1.71228093301034,0.704215078726227,0.167095374050502,0.720655459396947,2.49026534303638,0.212763386457101
10000,0.4,1,1,100,15,3,2,0.997697493443403,2.01696391601127,0.0913362207979698,1.01547676241239,1.98634814853397,0.0968912094629076,0.999119406815199,2.02073139065682,0.0955657025667387,1.01691771065246,1.98812041122124,0.0969576320077057
10000,0.8,1,1,100,15,3,2,0.997697493443403,2.01696391601127,0.0913362208013122,0.965110807665853,2.22651820562293,0.0959298937790902,0.982563805911256,2.06129212085267,0.111010364090941,0.965859587553256,2.25585032597237,0.0939354132751254
10000,0.4,4,1,100,15,3,2,1.03388827529208,1.9618168483491,0.103538360314474,1.01230877681659,1.97661814035649,0.100085968329124,1.38382125058164,1.48869354601948,0.102483158816026,1.00912962275625,1.97924584019872,0.100366092597728
10000,0.8,4,1,100,15,3,2,1.03388827529208,1.9618168483491,0.103538360315563,0.970998233216382,1.98217324059387,0.10176791465456,-36.3473432391191,57.9768883483166,0.31039217051307,0.894941597270434,2.08089020186466,0.106389773350416
10000,0.4,1,4,100,15,3,2,0.977575293590586,2.02031575464955,0.0861755201011557,0.995528054319125,1.97318762364023,0.0695493916394491,0.980583113541419,2.00717921131289,0.0822205025714497,0.994357649544722,1.97883933790256,0.0695612900284096
10000,0.8,1,4,100,15,3,2,0.977575293590586,2.02031575464955,0.0861755200950073,0.98710687313616,1.98214232063568,0.0051384581037786,0.961967870077396,2.04307393639236,0.0546380433808995,0.973782321354771,2.16576586643384,0.00301003521194638
