"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.(Intercept)","Bor.W","Bor3","Bcc.(Intercept)","Bcc.W","Bcc3","Bml.(Intercept)","Bml.W","Bml3","Bsp.(Intercept)","Bsp.W","Bsp3"
10000,0.8,1,1,100,15,3,7000004,0.985020560076292,2.01005023990578,0.095144964824021,0.909136217963511,2.1706579630122,0.0713038077508574,0.948451761309708,2.00978503774068,0.0770643281994471,0.917571368592722,2.14844867550422,0.0712221836617402
10000,0.4,4,1,100,15,3,7000004,1.00524700083857,1.99682599223714,0.102466542413331,1.00383842754365,1.9926660020387,0.125806942369266,1.4196068481265,1.45229854179428,0.123069669345839,1.00128047747364,1.99475788099117,0.126114527839409
10000,0.8,4,1,100,15,3,7000004,1.00524700083857,1.99682599223714,0.102466542413333,1.02720693183003,1.95634897037462,0.146489595519484,-16.2481094099265,27.5449272259785,-0.04571687134853,0.951446133071499,2.05219364603825,0.15185226165524
10000,0.4,1,4,100,15,3,7000004,0.991371417463612,2.01085266742762,0.0903765486185935,0.984953734170227,2.0167495975901,0.0859365306811003,0.985840958097504,2.01949694732036,0.0835611168773672,0.984540573612025,2.01997591515638,0.0860568967920606
10000,0.8,1,4,100,15,3,7000004,0.991371417463612,2.01085266742762,0.0903765486186015,1.04778142861773,1.62278185874977,0.0947843125726699,0.992830938317017,2.01030433694886,0.109028941181994,1.01650395586635,1.90468356665922,0.0928657552938813
10000,0.4,4,4,100,15,3,7000004,0.991313498273089,2.00490787146576,0.108417807582958,0.965967730843472,2.03639051167524,0.105513413804517,1.47476134987281,1.31193033507506,0.122441487572205,0.962612534811518,2.04046106832017,0.105636386228497
10000,0.8,4,4,100,15,3,7000004,0.991313498273089,2.00490787146576,0.108417807582957,1.03497046112551,1.89763337674871,0.102475964721955,1.5246226731169,0.915879798825486,0.139855262605427,0.814268546139876,2.30487598648616,0.112054385231911
10000,0.4,1,1,100,15,3,7000005,1.00346139192186,1.99314882392203,0.0647229740579208,1.00943355974516,2.00436201209878,0.0629744913652326,0.99564267029821,2.01360302784685,0.0647763064312442,1.01079651434869,2.00529591793935,0.062842458014353
10000,0.8,1,1,100,15,3,7000005,1.00346139192186,1.99314882392203,0.0647229740579283,0.95529504395882,2.02709102250918,0.101192473258556,0.975003317999111,1.99707893721535,0.0528916926895787,0.955012889298835,2.03212802622151,0.102036139318865
10000,0.4,4,1,100,15,3,7000005,0.967195528255361,2.01872477552015,0.0701568966246129,0.986117099566712,2.00088444060516,0.061840625219785,1.3382032582321,1.52458200625006,0.0762168683685883,0.982856538593701,2.00368073216057,0.0621073321666531
10000,0.8,4,1,100,15,3,7000005,0.967195528255361,2.01872477552015,0.0701568966246131,1.01891849129851,1.93068403218119,0.0467216152866887,5.23595693838156,-3.38581929937859,-5.41659377734317,0.971045663073649,1.9902768983184,0.0497204505556961
10000,0.4,1,4,100,15,3,7000005,1.0138529096671,1.98857809836447,0.0880261376552075,1.02298596607674,1.96622744413813,0.0973182996588021,1.01223690741055,2.00162902990228,0.0970432884217342,1.02262453055619,1.96945392916382,0.097394185849244
10000,0.8,1,4,100,15,3,7000005,1.0138529096671,1.98857809836447,0.0880261376552458,0.951831464833235,2.39981005454543,0.100880289392249,1.01088533349141,2.02021005923627,0.102057277724584,0.979792610956561,2.20137102550081,0.100397833252143
10000,0.4,4,4,100,15,3,7000005,0.992114349737293,2.02008962768117,0.0851168697156632,0.94610793362273,2.06563024122692,0.0819142958296999,1.43458415082248,1.3690335080852,0.0861051788383852,0.943425626618312,2.06883172225103,0.0820421344224903
10000,0.8,4,4,100,15,3,7000005,0.992114349737293,2.02008962768117,0.0851168697156565,0.888695544779147,2.14595672595369,0.076428084130006,3.83821034184709,-2.48472855359031,-12.6774099077773,0.687443191134714,2.52105852839003,0.0849197272599882
10000,0.4,1,1,100,15,3,7000006,0.991862067742497,2.00379711439466,0.0901638048168883,0.983422834848475,2.00236685360679,0.0761047617382164,0.982946457983115,2.01824668172531,0.0804281029222998,0.984201621567185,2.00308818771954,0.0761160830422601
10000,0.8,1,1,100,15,3,7000006,0.991862067742497,2.00379711439466,0.0901638048217438,0.981035788865468,2.04913841376867,0.0539099462135199,0.979273823853825,1.99586256205586,0.0784267833740532,0.985141259176839,2.05431437128418,0.05537910246113
10000,0.4,4,1,100,15,3,7000006,1.01802380864691,1.98866099499994,0.101805285449114,1.0180151683485,1.97935324063512,0.119523217474766,1.37936966651464,1.51323951181412,0.108267372795296,1.01617413699433,1.98070377971842,0.119809192232895
10000,0.8,4,1,100,15,3,7000006,1.01802380864691,1.98866099499994,0.10180528544923,1.08262426113575,1.91644514627673,0.0340891091924244,7.82759794606463,-7.30397583329006,-9.49625009092767,1.03912342442593,1.97251854156031,0.0364321551884002
10000,0.4,1,4,100,15,3,7000006,1.00060453470908,2.00612918431144,0.102794505886266,0.992388093672114,2.01849905929059,0.110008112156503,0.996078667661182,2.01221577985743,0.100998091226984,0.992314382708951,2.02025267987178,0.110103283119078
10000,0.8,1,4,100,15,3,7000006,1.00060453470908,2.00612918431144,0.102794505886443,1.01463968900988,1.83888026324324,0.121081998839134,1.00669120013958,1.97305747787609,0.127407102096896,1.00908304310621,1.9026921458841,0.119371635188765
10000,0.4,4,4,100,15,3,7000006,1.0346432224659,1.96634448858032,0.100563512307029,1.03584656189229,1.96251986555184,0.0929409136878693,1.46041604530983,1.34458876956751,0.105434307365785,1.03416112684511,1.96444346269676,0.093044542732399
10000,0.8,4,4,100,15,3,7000006,1.0346432224659,1.96634448858032,0.100563512307029,1.09516383938904,1.82577045803369,0.0832873745479335,-3.25752303995646,9.29106648497008,-4.88661673668788,0.932068611574449,2.13139496786566,0.0891298855266322
10000,0.4,1,1,100,15,3,7000007,1.02860313359368,1.99019035769109,0.0808617210722614,1.02802337453972,1.97739788059621,0.0672984506066113,1.02346850793234,1.98904431188574,0.0685644815515439,1.02858854704391,1.97860777568328,0.0673718692424395
10000,0.8,1,1,100,15,3,7000007,1.02860313359368,1.99019035769109,0.0808617210722606,1.02930983217637,2.03532529689071,0.0516307104978007,1.01564208549512,2.05632252342292,0.0777804436506604,1.02231315043052,2.09381293934107,0.0514509077556323
10000,0.4,4,1,100,15,3,7000007,0.994906098053623,2.01200716743325,0.085784909755902,0.995780469804814,2.01023633958765,0.0847208631508407,1.33335808403252,1.55661537499016,0.0850647172555911,0.994612307469364,2.01098565724479,0.0848864505050593
10000,0.8,4,1,100,15,3,7000007,0.994906098053623,2.01200716743325,0.0857849097553592,0.995025418472471,2.02800476745181,0.0512909293101672,4.42273063877256,-2.11111414937396,-3.60999274395047,0.95614846223917,2.07545514874288,0.0536163471078954
10000,0.4,1,4,100,15,3,7000007,1.02400798368739,1.98212103990276,0.0851960973504971,1.0243424384205,2.00459381128665,0.0768612885681613,1.02514981740795,1.98159161045357,0.0905649646621342,1.02365681421428,2.00804755585495,0.0768654998852752
10000,0.8,1,4,100,15,3,7000007,1.02400798368739,1.98212103990276,0.0851960973503943,1.00927076994267,1.97954718420107,0.0915555906203652,1.00993774816355,1.97616132996986,0.0692538520359107,1.0076695406418,2.01388866005742,0.0872378153159086
10000,0.4,4,4,100,15,3,7000007,0.992330163130732,2.01704870100125,0.0914612910019981,0.98082798082923,2.04325767783568,0.0898603581990593,1.41264930877662,1.40610481972327,0.105688981520575,0.978974206707911,2.04541023500755,0.0899553884275369
10000,0.8,4,4,100,15,3,7000007,0.992330163130732,2.01704870100125,0.0914612910019964,1.00298356630258,2.01629380796842,0.0709940005548929,1.4801159286875,1.0338046923322,0.124307307290565,0.839644652519998,2.32323260791896,0.0766317066462902
10000,0.4,1,1,100,15,3,7000008,1.01098360635275,1.99109641634698,0.0833814618053596,1.01707102754129,1.98315308167744,0.0750740049901344,1.00518228043567,1.99777806671836,0.0907575212912744,1.01817351296097,1.98377176550432,0.0750084370656148
10000,0.8,1,1,100,15,3,7000008,1.01098360635275,1.99109641634698,0.0833814618053597,1.02342571350875,1.93707178148135,0.0664869393853458,1.00102289210331,2.03239300674968,0.0902232249974255,1.02246999431752,1.99390368644292,0.0641846662791598
10000,0.4,4,1,100,15,3,7000008,0.97731857997055,2.01689055633616,0.126188772560938,0.949158915018661,2.0532605080728,0.126647039238209,1.30135160919758,1.58698886389412,0.12168629601529,0.947828395759141,2.05405453238354,0.126842230029674
10000,0.8,4,1,100,15,3,7000008,0.97731857997055,2.01689055633616,0.126188772560937,0.943220284960891,2.02493912504124,0.159211702822316,5.63878367359684,-1.5986005245343,-8.83561199524017,0.917316281366537,2.04787984218231,0.162861189653497
10000,0.4,1,4,100,15,3,7000008,1.01411040899579,1.98021665428147,0.126359928326237,0.999726669404049,2.01511605995474,0.106296474751266,1.01279438260168,1.99072110445522,0.107222205486568,0.999704859108789,2.01653589455711,0.106301866444575
10000,0.8,1,4,100,15,3,7000008,1.01411040899579,1.98021665428147,0.126359928328048,1.04053320234564,1.78101333672294,0.0836823508486528,1.00959730404,1.99514671971673,0.0981905677853451,1.02204302951914,1.96882216926247,0.0808719951034924
10000,0.4,4,4,100,15,3,7000008,0.980445773952578,2.01518730710758,0.11719058880125,0.9872294482816,2.00581035999571,0.0906002813865694,1.37048365039866,1.44000522627656,0.10359987185896,0.98711765922483,2.00571840934514,0.0906909475323449
10000,0.8,4,4,100,15,3,7000008,0.980445773952578,2.01518730710758,0.117190588801248,1.02922963413261,1.9149818789896,0.068935128968849,32.3830355939481,-45.0151550198843,-0.238966067803157,0.911881938801812,2.13085998885282,0.0721436212717005
10000,0.4,1,1,100,15,3,7000009,1.00901633681583,2.00070135943895,0.0894338872836158,0.994094395677939,2.02301939571268,0.0898380533285336,0.99275941922598,2.0191935461917,0.0853732056604016,0.994941924817089,2.02440627722099,0.0898327249206301
10000,0.8,1,1,100,15,3,7000009,1.00901633681583,2.00070135943895,0.0894338872839272,0.995791758276338,2.03787417703367,0.0530629107971587,0.989736443670443,2.01301578112252,0.0834938579121785,0.999105327186809,2.06129190513037,0.0500299183994259
10000,0.4,4,1,100,15,3,7000009,0.989294935220198,2.01833471223625,0.1054601936948,0.968512810097405,2.04224939541572,0.104044312875723,1.40715530527421,1.47250149042471,0.110868114335613,0.963338624129214,2.04694563805941,0.104499920298951
10000,0.8,4,1,100,15,3,7000009,0.989294935220198,2.01833471223625,0.105460193695751,0.984166104226386,1.98351587134077,0.115233536557152,-4.05178552031634,9.02406586793836,-7.01128749155689,0.903348368335193,2.08708385515981,0.120964469942689
10000,0.4,1,4,100,15,3,7000009,0.994310285234935,2.01495723355829,0.106231105001213,0.972311385728957,2.07243233656834,0.116485054217838,0.980830077311343,2.05817750592916,0.111675591556564,0.972308494985878,2.07381253274667,0.116560628800063
10000,0.8,1,4,100,15,3,7000009,0.994310285234935,2.01495723355829,0.106231105001212,0.97923857968895,1.93631790394677,0.141381815404567,0.985012589003421,2.05660327453883,0.128061619814333,0.978683853925473,1.93754224440594,0.140745957137406
10000,0.4,4,4,100,15,3,7000009,1.00336269417875,1.99848176785626,0.0947022879594237,1.0064939772188,1.99603813753672,0.0948714831873385,1.53250403284256,1.2561123115963,0.113636273245747,1.00256274735583,2.00080398531157,0.0950102480157216
10000,0.8,4,4,100,15,3,7000009,1.00336269417875,1.99848176785626,0.0947022879580087,1.00680864996919,2.01542533934862,0.11461778181575,1.59681410929992,0.857340052771991,0.1424606004412,0.756192680280623,2.47647978155131,0.126286497012389
10000,0.4,1,1,100,15,3,7000010,1.00266005408117,1.9870416720796,0.0943861492974951,0.998581406689436,2.00559861628066,0.0795617274622509,0.995842862375601,1.99910894791747,0.0782845156766354,0.998914474525582,2.00683789540369,0.0796347771177672
10000,0.8,1,1,100,15,3,7000010,1.00266005408117,1.9870416720796,0.0943861492980246,0.982406126159453,2.16763224548195,0.100821293227662,0.992386401130754,1.99964701060049,0.0840091948999907,0.983296673046167,2.16525009437428,0.103867751958069
10000,0.4,4,1,100,15,3,7000010,0.991140652905317,2.02013042521801,0.100298277490172,1.00879667349157,1.99372738898503,0.0870075600635163,1.34773678003373,1.54383513824942,0.0972904197651767,1.00733184131641,1.99481642276068,0.0871827887950094
10000,0.8,4,1,100,15,3,7000010,0.991140652905317,2.02013042521801,0.100298277490172,1.01593022808812,2.00268636837356,0.103830905258064,20.58190724589,-27.8676563632281,-0.116212269097258,0.954755032116389,2.07996317485236,0.107554861694742
10000,0.4,1,4,100,15,3,7000010,1.01452303206808,1.99812342407089,0.100143396229763,0.998721631085576,2.01906549503776,0.114743496999016,0.997069506227114,2.03717387295401,0.109571620081663,0.998574102566957,2.02078022052365,0.114806730912321
10000,0.8,1,4,100,15,3,7000010,1.01452303206808,1.99812342407089,0.100143396229762,0.991657957212168,2.26817938961789,0.102305376332779,1.00651267398179,2.03661678968694,0.131969897340021,1.00687107169577,2.20220235130125,0.100659475752195
10000,0.4,4,4,100,15,3,7000010,0.976225065271184,2.03462098958923,0.112272093518489,1.00370093132996,2.00325291400335,0.103364141855213,1.42846536829988,1.38163987686292,0.12004631533623,1.00171301645287,2.0055788262218,0.103477442734111
10000,0.8,4,4,100,15,3,7000010,0.976225065271184,2.03462098958923,0.112272093518488,1.01288285430571,2.01048142751728,0.0896226179394389,1.49841559274178,0.99251246915639,0.150839168796955,0.830302313902234,2.34659832629586,0.0964017641149707
10000,0.4,1,1,100,15,3,7000011,0.996240552545359,2.0120770680612,0.0793384889765746,0.992777954489568,2.01030294111788,0.101990908975821,1.00280359216481,2.00592686058778,0.0932109093232999,0.993666068657955,2.0110834223395,0.101985168879471
10000,0.8,1,1,100,15,3,7000011,0.996240552545359,2.0120770680612,0.0793384889765736,0.936917055107831,2.14639335875882,0.130902571407687,1.00960663185071,1.94888426939275,0.108841937596437,0.943112095800749,2.09553057987137,0.130176330647453
10000,0.4,4,1,100,15,3,7000011,0.958194668440073,2.02835213788001,0.116358895349646,0.989458280822811,1.9962695972644,0.0938619317858453,1.3095638181949,1.56115671014378,0.105472810687751,0.987591122621548,1.997677854946,0.0940359544922745
10000,0.8,4,1,100,15,3,7000011,0.958194668440073,2.02835213788001,0.116358895349646,1.02659095852639,1.89782232753431,0.0442181570316843,5.60238915192086,-1.57723637950647,-7.0181197766463,1.00850428169907,1.9144807589997,0.0467923118407379
10000,0.4,1,4,100,15,3,7000011,1.0036147185506,2.00111786201221,0.0909909879671126,1.01867023106691,1.9627981310386,0.107164104509992,1.02294527935195,1.95804050878397,0.105578808194587,1.01919389887862,1.9634960583213,0.107197870688284
10000,0.8,1,4,100,15,3,7000011,1.0036147185506,2.00111786201221,0.0909909879661759,1.03205895639758,1.86022507606881,0.102286353079018,1.02555524139582,1.99382564507959,0.112812177587233,1.02386558660527,1.95460885969385,0.100263194088046
10000,0.4,4,4,100,15,3,7000011,0.96688639288375,2.0185538011437,0.101823889224924,0.952489490750758,2.02891649867162,0.0816643153908788,1.38074480100161,1.40872945012669,0.0991338836840429,0.951129006398266,2.03043740809305,0.0817535384728763
10000,0.8,4,4,100,15,3,7000011,0.96688639288375,2.0185538011437,0.101823889224929,0.903088000861325,2.08883372584194,0.0618538555751817,1.43994857378337,1.0207448777956,0.118664690555474,0.734497354477612,2.40242459752026,0.0679886193425335
10000,0.4,1,1,100,15,3,7000012,0.977905183561955,2.01562940287802,0.104177483867647,0.974128738793525,2.02620322373347,0.13931422606454,0.983414837397014,2.00642106889434,0.124275962156749,0.975368587432651,2.02845664279709,0.139444805091458
10000,0.8,1,1,100,15,3,7000012,0.977905183561955,2.01562940287802,0.104177483867639,0.984371534363254,1.95935558006468,0.104612257267309,0.993022678007745,1.95652958558062,0.11974728379413,0.982537437039273,2.01508492279221,0.101806605224863
10000,0.4,4,1,100,15,3,7000012,1.00702061232375,1.98587444110974,0.101155442506149,1.00129868085488,2.00478745316506,0.110095857461201,1.44032958376283,1.43093777264637,0.120889247342529,0.994888301161751,2.01074578765242,0.11063400997088
10000,0.8,4,1,100,15,3,7000012,1.00702061232375,1.98587444110974,0.101155442506149,0.990309839754211,2.0646177152355,0.130039171687033,-1.92400578369525,6.14816965183132,-3.49665805672463,0.865126393868251,2.23270379609041,0.137531214441288
10000,0.4,1,4,100,15,3,7000012,1.01026013103313,1.98156227948476,0.102304400000976,1.01517061191625,1.95504680909129,0.0990654462727923,1.02205197630557,1.94392893917804,0.0990905285372781,1.01447717552915,1.95998799492799,0.0991767085692097
10000,0.8,1,4,100,15,3,7000012,1.01026013103313,1.98156227948476,0.102304400000865,1.00815306873567,2.10509806646337,0.0947959677456256,1.02612217109827,1.92776383254714,0.101979159636522,1.00557429263548,2.20252796680382,0.0896222862453814
10000,0.4,4,4,100,15,3,7000012,1.0019289045835,1.98505484076112,0.109292957961886,0.987812165176914,2.01618492595243,0.105086509739877,1.57125436483877,1.19304984115089,0.13985476914522,0.982545348782386,2.0226748055424,0.105212963944023
10000,0.8,4,4,100,15,3,7000012,1.0019289045835,1.98505484076112,0.109292957961909,1.01804112447807,1.94647347832322,0.120172042922794,1.59985258454074,0.812185695287065,0.121993982334062,0.762544292616066,2.41748155138695,0.132633405823053
10000,0.4,1,1,100,15,3,7000013,1.0082083938924,1.98025361606468,0.0912790056090151,1.00068305583287,1.98168146994524,0.0973046197104563,1.00581152352857,1.97747390936432,0.0911799328128174,1.00159030059188,1.9823427311037,0.0972435064970323
10000,0.8,1,1,100,15,3,7000013,1.0082083938924,1.98025361606468,0.0912790056090151,0.972975268656419,2.0685856438351,0.0996295334469379,1.00596518679246,1.96867837136028,0.0971829368591104,0.97917374284683,2.04729185223531,0.0985601440108626
10000,0.4,4,1,100,15,3,7000013,0.962436905890984,2.02400394030414,0.0943061994322712,0.970968548842238,2.01276840165261,0.110671787101313,1.33679531782732,1.52806444671634,0.108504278377115,0.968649948040657,2.0146710741074,0.110918303735536
10000,0.8,4,1,100,15,3,7000013,0.962436905890984,2.02400394030414,0.0943061994323982,0.941254180024776,2.02721071702608,0.144749926363858,361.174638874725,-546.762230837733,-11.2035157987517,0.855325968216436,2.14070368687456,0.150498606639621
10000,0.4,1,4,100,15,3,7000013,0.981843274449244,2.00658861807789,0.0751000054513515,0.997450698927927,1.96856402022871,0.0800615274508995,0.990050382174217,1.98213459035526,0.0752152256904488,0.997069013749702,1.9712122111488,0.0801185262843161
10000,0.8,1,4,100,15,3,7000013,0.981843274449244,2.00658861807789,0.0751000054502701,0.978875336656647,2.35977033468498,0.0800339152987751,0.998111581598521,1.99506010646919,0.0952984834603502,0.962933084887941,2.54045411919328,0.0774809162379807
10000,0.4,4,4,100,15,3,7000013,0.971867908983484,2.00918970686908,0.0841536567503415,0.988608154275788,2.0024733073039,0.0954752666494651,1.43525715319843,1.34495406551868,0.106809928307871,0.986449081592637,2.00506200162201,0.0955971120314394
10000,0.8,4,4,100,15,3,7000013,0.971867908983484,2.00918970686908,0.0841536567543708,1.04744963516944,1.91064969229941,0.109806378322436,3.79267849839755,-1.20918129713363,-4.04360896578351,0.842016895409499,2.29467376080807,0.118170627589907
10000,0.4,1,1,100,15,3,7000014,0.978949071881185,2.01814991200705,0.118427963059631,1.00622500228769,1.96994898743708,0.115908086492655,0.992862950949753,1.98682980051307,0.110359841791275,1.0071000030436,1.97111689533299,0.115852574466534
10000,0.8,1,1,100,15,3,7000014,0.978949071881185,2.01814991200705,0.118427963056066,1.00477569493641,2.03893884425475,0.146773562412042,0.995042065044972,2.00104722514676,0.111769668009933,1.00813879747931,2.05649381083133,0.143428667937331
10000,0.4,4,1,100,15,3,7000014,0.981694962098826,2.0177466641254,0.0856488985197776,0.979711340052411,2.0130467183133,0.0784159492238342,1.36733965621916,1.50885251130566,0.0903701859606188,0.97674152888591,2.01564762537925,0.0786826866823709
10000,0.8,4,1,100,15,3,7000014,0.981694962098826,2.0177466641254,0.085648898521833,1.03106073675056,1.94187176866069,0.0875908693621774,-21.3611873994018,35.4537211357704,-0.275082237301453,0.964363878959456,2.02889430480463,0.0918091018435802
10000,0.4,1,4,100,15,3,7000014,0.995188066262878,2.00360096554859,0.0866862311731714,1.01976509941918,1.95506656130208,0.084095832349493,1.01693182142123,1.96678039269738,0.0845634682366237,1.01909365878054,1.95846949334742,0.0841864231293656
10000,0.8,1,4,100,15,3,7000014,0.995188066262878,2.00360096554859,0.0866862311673981,1.02986384719492,1.95958329774547,0.0799683413779298,1.02689307817138,1.93503290936754,0.107761843184464,1.03569381521392,1.96405212694388,0.0784004642396802
10000,0.4,4,4,100,15,3,7000014,1.02088287729536,1.98149055277599,0.0705530101762537,0.989944836094603,2.01531105099907,0.0746261910329819,1.50059364294521,1.3001184765359,0.0879695326510503,0.986760914772747,2.01912320577367,0.0747685096155613
10000,0.8,4,4,100,15,3,7000014,1.02088287729536,1.98149055277599,0.0705530101762884,1.01342513193179,2.01387428211828,0.0844347262703265,1.57809865326225,0.886397277063531,0.126379109145523,0.785428655388945,2.44281542596421,0.0946924926765791
10000,0.4,1,1,100,15,3,7000015,0.99537443173657,2.00665112579519,0.0839123697190175,0.996194871683053,2.01923517516849,0.0849586919834991,0.992792615391413,2.01288059939186,0.0845161381299207,0.996934379390133,2.02054549078417,0.0848607522950675
10000,0.8,1,1,100,15,3,7000015,0.99537443173657,2.00665112579519,0.0839123697190163,0.993655747259427,1.9255375255477,0.101253778326383,0.982601286850907,2.02549829640737,0.0615919152959975,0.985253098960779,1.9741124842358,0.101814634597442
