"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.(Intercept)","Bor.W","Bor3","Bcc.(Intercept)","Bcc.W","Bcc3","Bml.(Intercept)","Bml.W","Bml3","Bsp.(Intercept)","Bsp.W","Bsp3"
10000,0.4,1,1,100,15,3,3000004,0.992584375841826,2.00833750929814,0.0792546976245604,0.975991152221222,2.04471436645901,0.0695906315449895,0.977240669039953,2.035872378488,0.0681899991590073,0.976941440128398,2.04503324989324,0.0695774788239683
10000,0.8,1,1,100,15,3,3000004,0.992584375841826,2.00833750929814,0.0792546976239253,0.942552587006207,2.15496963966444,0.0466796368998022,0.976675411184709,1.97733703199477,0.0629751605313735,0.948712959505163,2.13699746272047,0.0447476555869572
10000,0.4,4,1,100,15,3,3000004,1.0086192095204,1.99345392731333,0.0854982324753203,0.999188720990777,2.00891341722623,0.0889526516093798,1.39790446797506,1.48044760098873,0.0854203235519942,0.996201373675376,2.01157932540256,0.0892722363366451
10000,0.8,4,1,100,15,3,3000004,1.0086192095204,1.99345392731333,0.0854982324753203,1.00025477763064,2.00332454067039,0.0911086764184296,-29.8334627483762,48.7217784452743,0.162403989351679,0.925674845561627,2.09994928283832,0.095841992456075
10000,0.4,1,4,100,15,3,3000004,1.00949983063762,1.99164159856953,0.0855437586137353,1.0036228369786,1.99751037079338,0.0739276425828462,1.00717658439516,1.98434706529175,0.0710651610816598,1.00300677804426,2.00016886574578,0.0739903510808478
10000,0.8,1,4,100,15,3,3000004,1.00949983063762,1.99164159856953,0.0855437586137368,0.998539825722441,2.00785096768617,0.0501396859087869,1.0102298159939,1.97516768643327,0.0745803082874114,1.00539885050424,1.97464553962211,0.049623343585143
10000,0.4,4,4,100,15,3,3000004,0.975134894671328,2.0357370062831,0.0916604695278837,0.976190128600169,2.03290814825691,0.0904551245774819,1.4583086810555,1.34170185564371,0.0992634027160325,0.973230336077337,2.03647290470893,0.0905937743409964
10000,0.8,4,4,100,15,3,3000004,0.975134894671328,2.0357370062831,0.0916604695195726,1.01154212144214,1.95632444529484,0.0831075627740466,3.91260216973654,-2.17092167973137,-8.21970930783243,0.812044239554942,2.32832132937312,0.0914052794584233
10000,0.4,1,1,100,15,3,3000005,1.02003102392897,1.99331394741601,0.103419300589215,1.01351972779237,1.99870080002116,0.115768981102059,1.0254296490332,1.97284703377863,0.107623221019528,1.015078993334,1.9987176927427,0.115728052411099
10000,0.8,1,1,100,15,3,3000005,1.02003102392897,1.99331394741601,0.103419300589217,1.02414308519285,1.87072436905381,0.129839713167175,1.04411984546737,1.86578513529283,0.12131160789565,1.02791750531717,1.87729805787471,0.127561505907815
10000,0.4,4,1,100,15,3,3000005,1.02981664247035,1.98774311759762,0.0895209386327873,1.02918315617634,1.99654153045813,0.0994466182667776,1.46461132038421,1.42923313625671,0.114547500054715,1.0252128998266,2.00021967738945,0.0998360035636813
10000,0.8,4,1,100,15,3,3000005,1.02981664247035,1.98774311759762,0.0895209386327882,1.03974526537336,1.9591460183637,0.127187746438941,0.389746039780094,2.71335664744837,-9.16790652419918,0.929520914272359,2.10495835163707,0.133448582430376
10000,0.4,1,4,100,15,3,3000005,0.981853801971796,1.99953329522827,0.0983768541850332,0.990194161312666,1.97635855721286,0.100668678926213,1.00215569549136,1.95971001747578,0.105409842258698,0.990232235127677,1.97821968469491,0.100715981253282
10000,0.8,1,4,100,15,3,3000005,0.981853801971796,1.99953329522827,0.0983768541850083,0.997721666302672,2.06521899205222,0.116475645243691,1.01363617085467,1.91468652415502,0.121875296382241,1.00314838992922,2.05892512772944,0.115060020067803
10000,0.4,4,4,100,15,3,3000005,1.00164884734939,2.01147298607827,0.105405249426414,1.0063302423711,2.01393046827359,0.0803864881811582,1.56426405882463,1.21971933728777,0.116660986981457,1.0015075300368,2.01997725455831,0.0805106849973719
10000,0.8,4,4,100,15,3,3000005,1.00164884734939,2.01147298607827,0.105405249429872,1.03886461560678,1.92726046398847,0.0504225386244516,1.60642838660656,0.821077958914672,0.104388183066592,0.849154047380216,2.28116204825108,0.0582642495432248
10000,0.4,1,1,100,15,3,3000006,0.998424984118877,2.00515164525404,0.0930375098368696,0.994593106246823,2.00031791371711,0.0823001079163257,0.994514828997309,2.00802404137375,0.0840281283978601,0.995712418212497,2.00097484543086,0.0821896559410362
10000,0.8,1,1,100,15,3,3000006,0.998424984118877,2.00515164525404,0.0930375098368914,1.0197590377683,1.97512500682866,0.1132079399472,1.00480336819441,2.00812820327623,0.110357088443624,1.01913132937181,2.0059991737034,0.111790584778442
10000,0.4,4,1,100,15,3,3000006,0.948757351211144,2.04591256551479,0.113427669989589,0.938147714264232,2.05996800638378,0.111418458115437,1.30000347280767,1.57830591434018,0.106441282481093,0.935721183030067,2.06200452923289,0.111642463945007
10000,0.8,4,1,100,15,3,3000006,0.948757351211144,2.04591256551479,0.113427669989694,0.927169116964005,2.09258114577213,0.125109635132618,73.0203901533152,-108.974360843669,-1.17826639003765,0.852232407310237,2.19113693160766,0.129295913871446
10000,0.4,1,4,100,15,3,3000006,1.00733413810872,1.99344620674452,0.0968654570524356,1.03218676614472,1.92687796717769,0.0925278421862394,1.0079023219225,1.98488706515414,0.101233167049667,1.03115347413204,1.93115023905082,0.0925475867648314
10000,0.8,1,4,100,15,3,3000006,1.00733413810872,1.99344620674452,0.0968654570527339,1.05472277690546,1.98934421324689,0.063604628768262,1.00843770408303,1.96320023116339,0.096120106882224,1.0387556141925,2.19954595352975,0.0616954536213141
10000,0.4,4,4,100,15,3,3000006,0.951913029134664,2.03970866552826,0.0935357657329055,0.981305423584961,1.9931269436137,0.100926684896191,1.40921595662833,1.37680142726226,0.102575286219654,0.979774930949606,1.99486585893649,0.101060222403011
10000,0.8,4,4,100,15,3,3000006,0.951913029134664,2.03970866552826,0.0935357657328719,1.07840336987171,1.83335890191822,0.11631475753653,-2.25435492447249,7.49449950082955,-3.69160189314893,0.910552229763998,2.14363943624835,0.122958226388202
10000,0.4,1,1,100,15,3,3000007,1.02821264180511,1.96986140714396,0.0928076185405357,1.03079727666836,1.97854639223626,0.0867195727832727,1.03464788654593,1.95559249513644,0.0856176959693892,1.03174163565924,1.97931931276121,0.0865750822530718
10000,0.8,1,1,100,15,3,3000007,1.02821264180511,1.96986140714396,0.0928076185408793,1.05169643569308,1.79547219071051,0.0552402198757341,1.02924535469784,1.93823751479725,0.0639146477953845,1.0458561694387,1.87598665910961,0.0528600651355018
10000,0.4,4,1,100,15,3,3000007,1.00489403876645,2.00967681874275,0.0965072716415183,0.997279087476176,2.0222905769094,0.0834162529135647,1.36689187552763,1.53304758401421,0.0986816498378669,0.994714687532473,2.02452944521205,0.0836592607104089
10000,0.8,4,1,100,15,3,3000007,1.00489403876645,2.00967681874275,0.0965072716415184,0.937716949221616,2.13156457611133,0.136278577561961,-20.0633373108136,34.2290470786043,0.451836234295043,0.842736043735957,2.26000217242619,0.141915300617867
10000,0.4,1,4,100,15,3,3000007,0.994854188686596,1.99919863897662,0.0980660439265894,0.987423009057877,1.97164799739488,0.107698585261184,0.994769509338747,1.98238920060363,0.0971307663094331,0.987587462964254,1.97306078518761,0.107814767234951
10000,0.8,1,4,100,15,3,3000007,0.994854188686596,1.99919863897662,0.0980660439253761,0.995494890963182,1.9199370043317,0.139984159459903,1.00603514718548,2.01314518621884,0.129763189957704,0.99018582704601,1.9631085670096,0.140239849390597
10000,0.4,4,4,100,15,3,3000007,1.02161776508926,1.99321182794718,0.0774698942349886,0.999419763742565,2.04399549150543,0.0865168703839432,1.50269229704163,1.31087777783234,0.108144661325842,0.995645131659716,2.04864727684752,0.086635812454974
10000,0.8,4,4,100,15,3,3000007,1.02161776508926,1.99321182794718,0.0774698942345856,1.00502290561515,2.06687517209961,0.0991553303355406,1.57177330612017,0.919454206474606,0.139296843106486,0.81703504015075,2.4103085873859,0.10699788199062
10000,0.4,1,1,100,15,3,3000008,1.0095144428724,1.9933766467708,0.118163242045241,1.00362663400166,2.01918282432849,0.101814159944923,1.00933809843188,1.99614199118827,0.10855595316335,1.00503103754841,2.01988574522856,0.101678804162943
10000,0.8,1,1,100,15,3,3000008,1.0095144428724,1.9933766467708,0.118163242051802,0.964872804152497,2.21911143224214,0.0174822494231712,0.9922130900532,1.98300448622538,0.0732884592809112,0.975646331817429,2.22412120731615,0.00835833774048515
10000,0.4,4,1,100,15,3,3000008,0.976350447324521,2.02267317389509,0.127706095383754,0.959507801904333,2.05320397193947,0.126625166609691,1.36855847470465,1.51073094423772,0.140734532525951,0.957009310826905,2.05519540700539,0.126837269160486
10000,0.8,4,1,100,15,3,3000008,0.976350447324521,2.02267317389509,0.127706095383818,0.919863977699476,2.08593014661758,0.135511972081175,-216.045111692609,330.603980278355,3.45572240805773,0.851827742984911,2.17126289826901,0.140346231537235
10000,0.4,1,4,100,15,3,3000008,0.994166721464298,2.00504604935631,0.127756004946195,0.978049328290933,2.06030694904969,0.103355994726677,0.987533321341272,2.026552371033,0.110306408026073,0.977686804841058,2.06297733208942,0.103347172134623
10000,0.8,1,4,100,15,3,3000008,0.994166721464298,2.00504604935631,0.127756004953213,0.983115298551882,2.05075290791495,0.121499116151994,1.00270653177646,1.94365939764965,0.108155658696087,0.985330006121739,2.04986194280453,0.119941005942512
10000,0.4,4,4,100,15,3,3000008,0.940033582487101,2.03916074899745,0.0883596409532111,0.917025093986016,2.07836344358883,0.0928422621932359,1.40886755091776,1.37710331596942,0.107611475627452,0.914340445001671,2.08154967093845,0.0929506428192742
10000,0.8,4,4,100,15,3,3000008,0.940033582487101,2.03916074899745,0.0883596409532187,0.946450476225031,2.05859251863302,0.0988863578599118,4.0489817071255,-2.07636973544516,-5.50234945590095,0.755295813730799,2.40692736304746,0.10620184186881
10000,0.4,1,1,100,15,3,3000009,0.985494628129994,2.0067639612475,0.106930410754294,0.983151914881172,2.01275044693069,0.117597270512123,0.993137769369317,1.99747427582844,0.118680604115224,0.985159264458614,2.01294955068246,0.11749295107182
10000,0.8,1,1,100,15,3,3000009,0.985494628129994,2.0067639612475,0.106930410754294,1.06660854261844,1.70088594339449,0.118465179444372,1.0028042128808,1.96631847055197,0.14981659710077,1.05420207843082,1.84812392019237,0.115168582841653
10000,0.4,4,1,100,15,3,3000009,1.01290442303782,2.00528862808864,0.10800061667611,1.00406914023961,1.98950833605736,0.0949161532780762,1.39538162278039,1.49051246417204,0.101602996156529,1.0020291197548,1.99103313287663,0.0951549940987594
10000,0.8,4,1,100,15,3,3000009,1.01290442303782,2.00528862808864,0.108000616676499,1.03987424368786,2.02611721573068,0.146318169920096,-3.20161456521792,7.95660532011344,-5.50627244069634,0.940471478164052,2.16076865427626,0.15163126524189
10000,0.4,1,4,100,15,3,3000009,1.01807724130229,1.99997018640379,0.101750716898101,0.997110547275515,2.05309809431709,0.107775723546224,1.01705790378698,1.99765961706384,0.104907934139436,0.996707244429128,2.05622811434529,0.107868137747787
10000,0.8,1,4,100,15,3,3000009,1.01807724130229,1.99997018640379,0.101750716898107,1.01605998606264,1.87137257760497,0.099919737122878,1.0209602636136,1.95702201431535,0.107368787308326,1.00766171632543,1.96783696620927,0.0969944023779348
10000,0.4,4,4,100,15,3,3000009,1.01159410617874,1.98648935499149,0.0777473587350955,1.05777327858905,1.92590737040231,0.0647388644439427,1.49212552364798,1.30215289978823,0.0784713905906384,1.05582365314433,1.92821207855187,0.0648587736497173
10000,0.8,4,4,100,15,3,3000009,1.01159410617874,1.98648935499149,0.0777473587349696,1.14559022237647,1.81333145816216,0.0599966825683976,3.68875563055072,-0.902814159474422,-3.42655262637611,0.956948663775104,2.16499229954541,0.067101393313812
10000,0.4,1,1,100,15,3,3000010,1.00717228120308,1.98277233214723,0.103467689304192,0.995144443393501,1.98437068891064,0.104663126534507,1.00925142504687,1.97254447982831,0.102744998842912,0.997457604539243,1.98397440852632,0.104622359597169
10000,0.8,1,1,100,15,3,3000010,1.00717228120308,1.98277233214723,0.103467689304203,0.966602522761432,2.14252002392209,0.150919522916204,1.01676994512594,1.97513550153503,0.128141944617152,0.977768215758803,2.08504326592908,0.150254113784199
10000,0.4,4,1,100,15,3,3000010,0.996347526420611,2.00171194416811,0.0954970131432427,0.983412902997269,2.00630556980786,0.109271571827024,1.44292994872912,1.42203156796414,0.122925440715937,0.978346873531341,2.01086020941392,0.109767698495726
10000,0.8,4,1,100,15,3,3000010,0.996347526420611,2.00171194416811,0.0954970131432861,0.977630155370128,1.9915648859713,0.0963336172171579,-2.39825667257018,6.79724874418007,-4.04982565962248,0.883726215524259,2.11439808417472,0.102551576630348
10000,0.4,1,4,100,15,3,3000010,1.03069406088069,1.96803056152683,0.0954666848354739,1.04601821233061,1.92497089618897,0.0959794149468917,1.04266960391654,1.93906989453533,0.0987038649231443,1.04541964890897,1.92827853279277,0.0959867172374866
10000,0.8,1,4,100,15,3,3000010,1.03069406088069,1.96803056152683,0.0954666848319203,1.0332108684955,2.11706822622274,0.0493733377428811,1.04154170939115,1.93301237661592,0.103317316669598,1.03384306121699,2.18869765821355,0.0461792544784892
10000,0.4,4,4,100,15,3,3000010,0.97473747092189,2.02905831295739,0.106137434486319,1.00757362809231,1.99268600055172,0.105648613220814,1.52949588152612,1.25017328857431,0.126583045498007,1.00346090073229,1.99777383129411,0.105794198633932
10000,0.8,4,4,100,15,3,3000010,0.97473747092189,2.02905831295739,0.106137434487013,0.986835112023788,1.96952880750182,0.154061261452454,1.57881029016898,0.844131879308356,0.139964096597459,0.710645151647342,2.49030097731917,0.168142499164043
10000,0.4,1,1,100,15,3,3000011,0.984436579898615,2.00466189818016,0.0807942496893536,0.98164522682144,1.99445598037052,0.0860523065109955,0.980806480611617,2.01185545146975,0.0821267042288974,0.982088070282584,1.99592248567074,0.086069309478128
10000,0.8,1,1,100,15,3,3000011,0.984436579898615,2.00466189818016,0.0807942496893556,0.99646799002079,1.87755486602548,0.104278272338303,0.972688575694779,2.01949344914291,0.0924198982723316,0.982808669132999,1.96591226407875,0.103342442512063
10000,0.4,4,1,100,15,3,3000011,0.983768298183479,2.01126273796842,0.0894967384184371,0.97310030879471,2.01908894407047,0.103265425094037,1.41971169304624,1.4411426952397,0.113044998956036,0.969351543014215,2.02243677576721,0.103624084554667
10000,0.8,4,1,100,15,3,3000011,0.983768298183479,2.01126273796842,0.0894967384185041,0.940938011383955,2.06817053617873,0.100401420784873,-4.33934306505772,9.38281664230477,-7.41165399713417,0.854215814532601,2.18118920724687,0.105422782142832
10000,0.4,1,4,100,15,3,3000011,0.965367169002407,2.01249412735207,0.0840729181255762,0.942308317184324,2.04030909048391,0.111967049501198,0.95513507726468,2.02797840973749,0.10340875367461,0.94240630738906,2.04142364221523,0.112065089324115
10000,0.8,1,4,100,15,3,3000011,0.965367169002407,2.01249412735207,0.0840729181280661,0.93259431954146,2.2173486087789,0.0889975189298262,0.956384794765177,2.05575836041634,0.118722672556889,0.944034678445148,2.17585332766472,0.0852260996472953
10000,0.4,4,4,100,15,3,3000011,1.00096068366622,1.98454639263598,0.0955853851705203,1.03065630789169,1.94897205356298,0.0955699511365571,1.53450591785813,1.23319264083973,0.108767600792239,1.02703572485266,1.95342639500977,0.0957169755626405
10000,0.8,4,4,100,15,3,3000011,1.00096068366622,1.98454639263598,0.0955853851705189,1.0439934707835,1.8884670361937,0.0924629794470027,1.58304554870988,0.851689813593151,0.124140608754932,0.829483752264536,2.28845903565261,0.101926812221746
10000,0.4,1,1,100,15,3,3000012,1.00593821724617,2.00690908763769,0.0927239883641442,1.02306358579834,1.97577991382931,0.111791530039266,1.01115745409263,2.00059667481016,0.111721351165082,1.02465505620587,1.97621584659386,0.111585309645399
10000,0.8,1,1,100,15,3,3000012,1.00593821724617,2.00690908763769,0.0927239883640743,1.01669192245059,1.93670483543278,0.112912517197325,0.995578866979578,2.02322517347493,0.109119985480339,1.01276781370864,2.00385263251726,0.109646203663831
10000,0.4,4,1,100,15,3,3000012,0.968363840584432,2.01959792606961,0.0558225759783657,0.958644092270784,2.02885615456246,0.065721249117503,1.39052913220155,1.47197159812717,0.0710923696515868,0.955579430908582,2.03160007064809,0.0660172085656947
10000,0.8,4,1,100,15,3,3000012,0.968363840584432,2.01959792606961,0.0558225759784881,0.985006138177969,1.99145313131412,0.106450699630246,-4.61955154964991,9.87348845810089,-8.30040780554087,0.907435265741621,2.09176055146675,0.111474104048171
10000,0.4,1,4,100,15,3,3000012,0.979192039434385,2.01095593395222,0.0614973041098631,0.997695223765877,1.96515335319636,0.0666732964314774,0.977304314672096,2.02134076806883,0.0698739503866006,0.997330105916787,1.96802960144469,0.0666980107035936
10000,0.8,1,4,100,15,3,3000012,0.979192039434385,2.01095593395222,0.0614973041038423,1.01878392035801,1.94975196429556,0.0704482316929674,0.977019340437679,2.0781505211231,0.0713697130346299,0.997676163067951,2.16681933936355,0.0677476993323537
10000,0.4,4,4,100,15,3,3000012,1.01640942578834,1.97522065214672,0.0623934218508243,1.01611946191287,1.96702198700202,0.0617167665965911,1.54263120175096,1.22795857450601,0.0837075695006476,1.01206863269123,1.97199693826779,0.0618558286280676
10000,0.8,4,4,100,15,3,3000012,1.01640942578834,1.97522065214672,0.0623934218509171,1.01640809560179,2.00411220945761,0.0506803709840672,1.61083980914911,0.832753217729942,0.11355812826258,0.810272251935152,2.38428944619034,0.059490192984413
10000,0.4,1,1,100,15,3,3000013,0.980699150168962,2.01531700980865,0.0725939953894216,0.975483307684816,2.00525638295889,0.0668908443077591,0.977946609073958,2.00799753900838,0.0664728250693623,0.977031627579542,2.00562697663292,0.0667520316635034
10000,0.8,1,1,100,15,3,3000013,0.980699150168962,2.01531700980865,0.0725939953894206,0.983799416025597,2.00186668188734,0.0666515567998055,0.975609191464686,2.09431577567569,0.094505084794393,0.984631325182648,2.04000673200015,0.0631375400291628
10000,0.4,4,1,100,15,3,3000013,0.983862658641188,2.01476829846556,0.0533701890676798,0.977334693149513,2.01646192356045,0.0609721848481693,1.36695449314695,1.50831496968028,0.060253033291124,0.974332128306872,2.01903844321031,0.0612958371481369
10000,0.8,4,1,100,15,3,3000013,0.983862658641188,2.01476829846556,0.0533701890676798,0.989092261518143,1.95205812339642,0.0709696472237031,16.3301845603971,-21.2621313240644,-0.362574870867274,0.9425881819543,2.00693059599821,0.0746070226264975
10000,0.4,1,4,100,15,3,3000013,1.00493549741728,1.99752385713619,0.052848156437903,1.01951606123547,1.98248181828444,0.0492137448543799,1.01815213427865,1.98626713306165,0.0629659033468811,1.01928085993246,1.9847035456617,0.0491864692159122
10000,0.8,1,4,100,15,3,3000013,1.00493549741728,1.99752385713619,0.0528481564398409,1.06748988144067,1.55080767031691,0.0311229969789008,1.00918882132172,2.04214007329617,0.0646010053979764,1.03114274406742,1.87272576903664,0.0315443044159247
10000,0.4,4,4,100,15,3,3000013,0.990355969960663,2.00956883901489,0.0964082800276755,1.00798055817434,1.98668158328449,0.0921446788182935,1.44357235948996,1.3578931794492,0.105299030739371,1.00642243651328,1.98847956226343,0.0922486924123824
10000,0.8,4,4,100,15,3,3000013,0.990355969960664,2.00956883901489,0.0964082800276821,1.03449420567019,1.95577497010421,0.0721024048140479,3.82457971942033,-1.24951297546762,-3.95254757247523,0.839707017050997,2.31682852459391,0.0793028741413053
10000,0.4,1,1,100,15,3,3000014,1.01028582036874,1.99992318789645,0.0946786100980706,1.01710032034462,1.97420573608471,0.0706420174408517,1.00472867497033,1.99156680762069,0.0715985178230236,1.0184556882336,1.97670456240666,0.0705441670770852
10000,0.8,1,1,100,15,3,3000014,1.01028582036874,1.99992318789645,0.0946786100984049,0.973850043272546,2.04007743328604,0.0735829592448623,0.986032545942528,1.95212577803182,0.0502946302292565,0.972566078418493,2.06341779966333,0.0738492821490482
10000,0.4,4,1,100,15,3,3000014,1.02235688453752,1.97609951632453,0.0807191106265248,1.00048697483854,2.00509490222499,0.0785721054634382,1.43558791548431,1.42826523095997,0.0951105498619836,0.996342213884283,2.00888884265335,0.0789235006687904
10000,0.8,4,1,100,15,3,3000014,1.02235688453752,1.97609951632453,0.080719110626525,1.01309674976074,1.98044320506996,0.105037219167184,-2.88588791499204,7.54456900301943,-4.50119123813002,0.916941981230508,2.1091750773195,0.111080034655489
10000,0.4,1,4,100,15,3,3000014,1.00121503735131,1.99546056923597,0.0865479661251648,1.00270832219602,2.00003755554665,0.0595954913481307,1.00190183939405,1.98155560373321,0.0736982436441892,1.00136348584739,2.00609137497634,0.0596202176435734
10000,0.8,1,4,100,15,3,3000014,1.00121503735131,1.99546056923597,0.086547966125166,1.04224352008052,1.85544463236447,0.0666411169349298,1.00185369189883,1.95523261325196,0.0763565099372594,1.01969862386082,2.10879876886876,0.0637267382452674
10000,0.4,4,4,100,15,3,3000014,1.02087083726409,1.97764768073866,0.085103453547591,1.00939129782029,1.98073964870858,0.0778104189226573,1.50340018749058,1.28379264596821,0.0910956649088463,1.00649534011885,1.98424457149685,0.0779482869913418
10000,0.8,4,4,100,15,3,3000014,1.02087083726409,1.97764768073866,0.0851034535526865,0.961811800288854,2.06741413559468,0.0995774068435639,1.58293829245313,0.848540418757378,0.132071578829385,0.721818372406741,2.51780653755778,0.110889660022806
10000,0.4,1,1,100,15,3,3000015,1.01796886912642,1.9902586746516,0.0895913206304813,1.00057978187283,2.02826513135536,0.0770746088521659,1.00198572615282,2.01415581901832,0.0757499274107475,1.00176868013522,2.02869898324544,0.0769578903989146
10000,0.8,1,1,100,15,3,3000015,1.01796886912642,1.9902586746516,0.0895913206312414,1.002814383686,2.18482969735846,0.141812069096752,1.01714430396349,2.02432932403218,0.132514990138785,1.01287788521349,2.16146015412894,0.139182293199109
10000,0.4,4,1,100,15,3,3000015,0.993991225819595,2.00852869948041,0.10034010101062,0.980210979986036,2.03912394172034,0.0941433476083349,1.30784138391746,1.59018662993734,0.0990655817176746,0.978734374160624,2.04010917884912,0.0943636689128902
