"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.(Intercept)","Bor.W","Bor3","Bcc.(Intercept)","Bcc.W","Bcc3","Bml.(Intercept)","Bml.W","Bml3","Bsp.(Intercept)","Bsp.W","Bsp3"
10000,0.4,1,1,100,15,3,2000001,0.984201368020343,1.99931962605794,0.0979764340243768,0.971425397578015,2.02304652688248,0.106703317548087,0.975031234498767,2.01825907248893,0.116614491152045,0.973169518894607,2.02405961831684,0.106681799769247
10000,0.8,1,1,100,15,3,2000001,0.984201368020343,1.99931962605794,0.0979764340243581,0.961271387804006,2.1140852206673,0.0922004587609204,0.962829698991951,2.04776970789137,0.101905458084203,0.957622361574358,2.16100917951439,0.0868062431153003
10000,0.4,4,1,100,15,3,2000001,0.972116476686293,2.01761917849287,0.0981765362986201,0.980843605602894,1.98437904392307,0.101927106088092,1.31708036095899,1.55093121134527,0.0887477246411259,0.978529232046012,1.9861093228909,0.102230286764433
10000,0.8,4,1,100,15,3,2000001,0.972116476686293,2.01761917849287,0.0981765362988174,1.06429244252954,1.94395546275191,0.0702415152404631,1.561976804706,1.03893129484345,0.168661072976805,1.01670004973522,2.00338236325555,0.072936568302908
10000,0.4,1,4,100,15,3,2000001,0.973370279672936,2.01591939611322,0.0976569740061682,0.996120968745245,1.97048083476313,0.0628861648307314,0.964246147789642,2.03583509851514,0.0876720859358739,0.995122994531037,1.97553460308905,0.0628196874331187
10000,0.8,1,4,100,15,3,2000001,0.973370279672936,2.01591939611322,0.0976569740043604,1.0245793902508,1.68595418963232,0.113404249823897,0.961096621264293,2.05891238900938,0.0857949194448087,0.990832063927811,1.96599196523461,0.114558974524442
10000,0.4,4,4,100,15,3,2000001,0.993196359870159,2.00991940601597,0.103101647920213,0.995337361118137,2.01332504023491,0.0978579740467719,1.41998147826325,1.39469277988929,0.11476281054547,0.994419980877269,2.01428943556834,0.097943623009717
10000,0.8,4,4,100,15,3,2000001,0.993196359870159,2.00991940601597,0.103101647920243,0.977791158415905,1.99776951278775,0.104961857646309,1.47608889831208,1.02374243624702,0.129647502534153,0.814122033059374,2.2976709476093,0.110720974338886
10000,0.4,1,1,100,15,3,2000002,1.00887765192725,1.9952656006779,0.0918570727508836,1.00154317758749,1.98269804987076,0.0860779250029307,1.00749875963659,1.98565240536046,0.0843442261290369,1.0029813522243,1.98294527483936,0.0861057285804722
10000,0.8,1,1,100,15,3,2000002,1.00887765192725,1.9952656006779,0.0918570727508747,1.00752125385028,1.90527155516204,0.042503103329703,0.996422793951963,2.00881523194915,0.0701836709309909,1.00532983824645,1.96396979772752,0.039399459770114
10000,0.4,4,1,100,15,3,2000002,1.01007141625518,1.99240104218811,0.0770268922392464,1.01380352540367,1.97477383670518,0.0723995812136359,1.41268050452354,1.4631929217056,0.0840868363740748,1.01183064126973,1.976375356467,0.072647628551506
10000,0.8,4,1,100,15,3,2000002,1.01007141625518,1.99240104218811,0.0770268922392457,1.0268828136015,1.97609005229909,0.0541138836717008,-16.5712138502542,28.4463225879974,-0.175323120017026,0.962752647765406,2.0591278383079,0.0579564287916634
10000,0.4,1,4,100,15,3,2000002,1.00857105065906,1.99446271712466,0.0764832389844646,0.996304577537283,2.02278942172449,0.0816971332131241,1.01053296939611,1.99108597646276,0.0830180819607912,0.996011192907629,2.02503734629755,0.0817329219433207
10000,0.8,1,4,100,15,3,2000002,1.00857105065906,1.99446271712466,0.0764832389843583,1.02434396131917,1.85902190340393,0.0684764471253121,1.0200333166133,2.00182942410304,0.0818226150564709,1.01748571959367,1.94396204382893,0.0668755440918697
10000,0.4,4,4,100,15,3,2000002,0.963537603874805,2.02775801577739,0.0940516155780527,0.988757430527913,1.98487782525379,0.0785584079524484,1.4848278294671,1.28483994631448,0.104661157556166,0.985852605911552,1.98842183602788,0.078674336454112
10000,0.8,4,4,100,15,3,2000002,0.963537603874805,2.02775801577739,0.0940516155780341,0.888953108322224,2.21514816631539,0.111313081495391,1.56192702048718,0.864901544971061,0.149266454219484,0.647966373915545,2.66941144262803,0.122357707153799
10000,0.4,1,1,100,15,3,2000003,1.00298575693277,2.01210144743332,0.109123660253399,1.01120218822635,1.99316922104531,0.127292439265989,0.994503667945896,2.02179632991855,0.127734819509261,1.01202260051201,1.99512796408592,0.127305682780441
10000,0.8,1,1,100,15,3,2000003,1.00298575693277,2.01210144743332,0.109123660253398,1.02561908328329,1.91347608711674,0.148375150689656,0.999992592312862,1.95496886495333,0.144512272945418,1.01895943717071,1.98475271997933,0.146643456242932
10000,0.4,4,1,100,15,3,2000003,1.0174555075164,1.98556408292796,0.103865333520268,1.02310704105454,1.98228602635636,0.0999953844917999,1.38240118216924,1.50899058863179,0.103276691399027,1.02033322387707,1.98465875305949,0.100245463656077
10000,0.8,4,1,100,15,3,2000003,1.0174555075164,1.98556408292796,0.103865333520053,0.935383804159181,2.16075324120109,0.113358709075597,-28.3710135251797,47.130431349543,0.747170926158318,0.836779786344959,2.29319701645179,0.118826078612896
10000,0.4,1,4,100,15,3,2000003,1.01603248083891,1.98531261608616,0.102336988597064,0.992087790223157,2.01776010896541,0.0949545154816726,0.996294477455203,2.01230995446725,0.089177213309009,0.991116615567233,2.02171491550929,0.0951062667031197
10000,0.8,1,4,100,15,3,2000003,1.01603248083891,1.98531261608616,0.102336988596921,0.978847533246349,1.8808361883447,0.0502311735568022,0.98511887401501,2.01456862702088,0.0637545670449945,0.974945439630724,1.91367992053488,0.0507768614763996
10000,0.4,4,4,100,15,3,2000003,1.06292601210432,1.94491911663159,0.0974263396460268,1.04816187554262,1.97838726784223,0.101564179699352,1.51777070363345,1.29451841277,0.12159098731521,1.04499617719073,1.98225022986318,0.101665570835949
10000,0.8,4,4,100,15,3,2000003,1.06292601210432,1.94491911663159,0.0974263396460436,1.0738946684428,1.94293955881483,0.136048562225502,1.57852002414415,0.91419608755391,0.149881541765353,0.824469783682833,2.41121348358582,0.147085431166277
10000,0.4,1,1,100,15,3,2000004,1.00644766156692,2.00034572533038,0.0947688083476333,1.00915818873688,2.00147805815164,0.0983344929101382,1.00687878704082,1.99527161617975,0.0931040535203341,1.01030265324577,2.00226308203791,0.0982729790588892
10000,0.8,1,1,100,15,3,2000004,1.00644766156692,2.00034572533038,0.0947688083476438,0.990278093137066,2.13965753066689,0.0649505930728646,1.01176106782522,1.95641182095314,0.0944446450001156,1.00004327580582,2.13211918021327,0.0596112901433605
10000,0.4,4,1,100,15,3,2000004,1.02382619944022,1.98150206869563,0.100081325871982,1.01693360524234,2.0077696754054,0.080848455018251,1.38897553275995,1.50630225270752,0.10633776268453,1.01444390610873,2.00985831923912,0.0810010313420794
10000,0.8,4,1,100,15,3,2000004,1.02382619944022,1.98150206869563,0.10008132587198,0.986440953681909,2.07451630212803,0.0480452092212538,-179.520899785472,278.724191627773,0.185700676376196,0.919384035574709,2.16237621007913,0.051785847014238
10000,0.4,1,4,100,15,3,2000004,1.01693771961374,1.98775308700569,0.0997209782838132,1.02009337824166,1.97107630320867,0.107425649202015,1.02261823260469,1.96941853096338,0.0990996329709899,1.01998923096185,1.97346529598508,0.107538279058262
10000,0.8,1,4,100,15,3,2000004,1.01693771961374,1.98775308700569,0.0997209782838235,1.09992707302904,1.5770459195219,0.121668239084742,1.04036066779576,1.93929523705492,0.126295273647099,1.06452975716641,1.89296528437801,0.119481101694951
10000,0.4,4,4,100,15,3,2000004,1.06510776378489,1.95161174533064,0.0998164248766246,1.04526773008438,1.97271887408797,0.103867293019664,1.5182989056085,1.29949520623992,0.115370405836394,1.04304129269317,1.97529562884636,0.103986457681885
10000,0.8,4,4,100,15,3,2000004,1.06510776378489,1.95161174533064,0.0998164248766251,1.00963459398403,1.99976181341809,0.0743565570040784,3.90457889063391,-1.74504156591985,-6.77525063805018,0.815656675655812,2.35695889538539,0.0821945819804251
10000,0.4,1,1,100,15,3,2000005,1.00746072881211,1.99303188848076,0.109347838584189,1.00882187369586,1.98338102259486,0.109103454644624,1.00391301447683,2.00050339249042,0.103100914532378,1.00978713940389,1.98398559404376,0.109145494131842
10000,0.8,1,1,100,15,3,2000005,1.00746072881211,1.99303188848076,0.109347838584509,1.0144888180397,1.96250593686026,0.116188401798529,1.0057846250914,1.95668940809434,0.121518534992541,1.01993568890584,1.96540722636685,0.115189902400885
10000,0.4,4,1,100,15,3,2000005,0.994225942719946,2.00740747733079,0.0832659034287317,0.994597302446288,1.99800698440394,0.0896380435076063,1.42310673658542,1.43992202801505,0.100539798396779,0.991951551899659,2.00025930550214,0.0898986071258863
10000,0.8,4,1,100,15,3,2000005,0.994225942719946,2.00740747733079,0.0832659034287325,0.987614634760012,2.00118434503005,0.110271172013819,-9.08831918859543,19.2422289464281,-26.0686098807667,0.87579946724873,2.15476116914722,0.116736378639809
10000,0.4,1,4,100,15,3,2000005,0.993325603775393,1.99898858412811,0.0940709038515175,1.00289416960755,1.97799843502299,0.0867760309992928,0.992769935258564,1.99137203257693,0.0966841877524094,1.00288324059287,1.97987503747842,0.0867390587759066
10000,0.8,1,4,100,15,3,2000005,0.993325603775394,1.99898858412811,0.0940709038515176,0.946538490758293,2.1492443889816,0.0659346557529651,0.975641170995346,2.01123573288845,0.060990609226656,0.960317136304103,2.05964963188851,0.0639800616437244
10000,0.4,4,4,100,15,3,2000005,1.03588946348533,1.97403047855863,0.0736981285617963,1.0451157728734,1.96339343279709,0.0800810836640665,1.56687769090449,1.22179580625335,0.0925354797745672,1.04155069920907,1.96779256008097,0.0802196029746337
10000,0.8,4,4,100,15,3,2000005,1.03588946348533,1.97403047855863,0.0736981285617962,1.03100637917009,1.96269975114284,0.0535500146355986,1.5928395292904,0.860625072509843,0.0803712383098961,0.833230422441509,2.3309394387152,0.0613748278343566
10000,0.4,1,1,100,15,3,2000006,1.01600810172848,2.00351394105395,0.096758328859966,1.01265551645332,2.00584304692619,0.0714696547636437,1.01600278550931,2.00622556608408,0.0742577297480569,1.01335130656642,2.00677994337031,0.071435842016061
10000,0.8,1,1,100,15,3,2000006,1.01600810172848,2.00351394105395,0.0967583288601404,0.986126605731308,2.17559310786358,0.0485621329077,1.01193765232958,2.0154024655205,0.0694033037513395,0.990819248825575,2.17935849090675,0.0445592247641602
10000,0.4,4,1,100,15,3,2000006,1.02292348123393,1.98771606059846,0.0964827875563043,1.02540691789367,1.97793269314173,0.0936970415659689,1.44692778589686,1.42875522985494,0.106623731424974,1.02181422074572,1.98117962643575,0.093997811672056
10000,0.8,4,1,100,15,3,2000006,1.02292348123393,1.98771606059846,0.0964827875563044,1.00539688459925,1.99595596368734,0.0812024646381297,-4.61329476479387,9.78124241291481,-9.27222593775486,0.92991711983545,2.09371081127115,0.0860625080986698
10000,0.4,1,4,100,15,3,2000006,1.0322595954787,1.97838168502507,0.0957465583964189,1.08084987174902,1.89517832481355,0.100628668075106,1.06771917553894,1.92347756962623,0.0983220532665892,1.08062152799939,1.89759493469564,0.100656526653141
10000,0.8,1,4,100,15,3,2000006,1.0322595954787,1.97838168502507,0.0957465583964189,1.08984620884283,1.72741170802757,0.0766013135616387,1.05585321607984,1.97534752778529,0.0831587500948224,1.07015004713221,1.90565284830741,0.076543604247171
10000,0.4,4,4,100,15,3,2000006,0.999665279769268,2.0120984726358,0.0765732793245234,0.992768335588497,2.0254148861221,0.0778890230634185,1.5533399742207,1.24230255162338,0.103290984733066,0.989182353285704,2.02981005959022,0.0780195463721693
