"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.42784556755176,1.00138462755143,0.211064727612383,-2.44012716409437,1.00285973696071,0.192789505564307,-2.43013349899145,1.00147025007131,0.211529346756512,-2.44010432508289
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.4278455675539,1.00643523617785,0.195863928900245,-2.46259541066683,1.00139060925594,0.195023369336092,-2.43320920738156,1.00634957377631,0.204609868193041,-2.4628766600352
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.42784556755176,1.00138462755143,0.211064727612383,-2.44012716409437,-8.32009708375317,16.2497655177646,-8.70541312291545,1.00219035424668,0.212586559076758,-2.44054366636656
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.4278455675539,1.00643523617785,0.195863928900245,-2.46259541066683,-16.3430279754038,87.4476217530465,-0.275747501623824,1.0093452995002,0.229179082066022,-2.46286424909933
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.42784556755176,1.00138462755143,0.211064727612383,-2.44012716409437,1.00285973696071,0.192789505564307,-2.43013349899145,1.00148973515688,0.212152592875113,-2.4400982467594
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.4278455675539,1.00643523617785,0.195863928900245,-2.46259541066683,1.00139060925594,0.195023369336092,-2.43320920738156,1.00640274711928,0.206321053923359,-2.46299116137634
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.42784556755176,1.00138462755143,0.211064727612383,-2.44012716409437,-8.32009708375317,16.2497655177646,-8.70541312291545,1.0037852318543,0.205612142627659,-2.44083773577466
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,4000001,1.00466198049682,0.188394434230913,-2.4278455675539,1.00643523617785,0.195863928900245,-2.46259541066683,-16.3430279754038,87.4476217530465,-0.275747501623824,1.00846870229969,0.238969146835934,-2.46314902364908
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.4157103692368,0.9998878494921,0.21027762999742,-2.40344188063288,1.00054647547393,0.195243547291056,-2.40726128733282,0.999971809985454,0.210687147658181,-2.40337997129545
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.41571036923671,0.992768273890287,0.297448650753601,-2.41151232490286,1.00082549230773,0.19390843747763,-2.4060451523446,0.998475802432997,0.255722300316794,-2.41153167122523
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.4157103692368,0.9998878494921,0.21027762999742,-2.40344188063288,1.97607884063182,-2.21440411372255,-6.18920678460233,1.00276383184152,0.201583575782728,-2.40375127578478
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.41571036923671,0.992768273890287,0.297448650753601,-2.41151232490286,1.36726692618045,-1.63424333604427,-9.59110954604794,1.00698167310288,0.224173698929434,-2.41141803560211
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.4157103692368,0.9998878494921,0.21027762999742,-2.40344188063288,1.00054647547393,0.195243547291056,-2.40726128733282,0.999986657882758,0.211124522179373,-2.40336294594488
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.41571036923671,0.992768273890287,0.297448650753601,-2.41151232490286,1.00082549230773,0.19390843747763,-2.4060451523446,0.998586519236256,0.256430699080337,-2.41166971044442
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.4157103692368,0.9998878494921,0.21027762999742,-2.40344188063288,1.97607884063182,-2.21440411372255,-6.18920678460233,1.00380897230606,0.197294693036884,-2.40392742159669
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,4000002,0.995233173701257,0.205021543947041,-2.41571036923671,0.992768273890287,0.297448650753601,-2.41151232490286,1.36726692618045,-1.63424333604427,-9.59110954604794,1.00642701234098,0.230968612851512,-2.4119314449274
