"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926557036932,1.0023159237548,0.180121097240642,-2.41056742244616,1.00155064219057,0.201286664619099,-2.40709106455532,1.00180535828169,0.183158832306694,-2.41052927399247
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926556919351,0.997960012363571,0.203056273747809,-2.42056904985499,1.0021866365056,0.199481614661523,-2.40544311839162,0.99722350979621,0.211916309618399,-2.42072103773944
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926557036932,1.0023159237548,0.180121097240642,-2.41056742244616,1.01495517836705,0.0869880727707572,-2.39515712069773,1.00663118587798,0.161997719973842,-2.41067727305164
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926556919351,0.997960012363571,0.203056273747809,-2.42056904985499,1.38278196407843,-1.68502172077872,-14.3391652186445,0.980723753402668,0.395471791268472,-2.41666206657552
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926557036932,1.0023159237548,0.180121097240642,-2.41056742244616,1.00155064219057,0.201286664619099,-2.40709106455532,1.00169866241709,0.184178874407545,-2.41051403832811
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926556919351,0.997960012363571,0.203056273747809,-2.42056904985499,1.0021866365056,0.199481614661523,-2.40544311839162,0.997109046772383,0.21417961396978,-2.42078879252712
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926557036932,1.0023159237548,0.180121097240642,-2.41056742244616,1.01495517836705,0.0869880727707572,-2.39515712069773,1.00705743671108,0.160420558834468,-2.41081749373757
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000001,1.00496177582099,0.196649029438579,-2.39926556919351,0.997960012363571,0.203056273747809,-2.42056904985499,1.38278196407843,-1.68502172077872,-14.3391652186445,0.982545522313431,0.379661685411823,-2.41780004480622
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.4030858441025,0.991112786194269,0.197625781899644,-2.40314848431677,0.992497184599019,0.202758763584792,-2.39319685322329,0.990895182701519,0.199258965033744,-2.40314184948667
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.40308584410255,0.993269578683854,0.14752017370258,-2.39231201750903,0.993778976585189,0.199590913165129,-2.38998898176635,0.98963857639171,0.17984628811381,-2.39245878775207
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.4030858441025,0.991112786194269,0.197625781899644,-2.40314848431677,2.71284513866047,-4.99067589293627,-6.59769784286136,0.995177376300834,0.18199444547088,-2.40332392940373
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.40308584410255,0.993269578683854,0.14752017370258,-2.39231201750903,0.997123708802742,0.0781153677295042,-2.37686005774751,1.01596077096623,-0.0330705642509366,-2.3884686652314
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.4030858441025,0.991112786194269,0.197625781899644,-2.40314848431677,0.992497184599019,0.202758763584792,-2.39319685322329,0.990828151767869,0.20015645008275,-2.40313647980061
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.40308584410255,0.993269578683854,0.14752017370258,-2.39231201750903,0.993778976585189,0.199590913165129,-2.38998898176635,0.989416387451695,0.183265993765349,-2.39250971820368
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.4030858441025,0.991112786194269,0.197625781899644,-2.40314848431677,2.71284513866047,-4.99067589293627,-6.59769784286136,0.996053348735723,0.178311577993922,-2.40347601633352
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000002,0.988449790217966,0.212277662976725,-2.40308584410255,0.993269578683854,0.14752017370258,-2.39231201750903,0.997123708802742,0.0781153677295042,-2.37686005774751,0.980683207700109,0.31128864647895,-2.39027461465133
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540844626,1.00913087797848,0.163547708551718,-2.46542312143178,1.00141225495518,0.201295618545846,-2.43718741740534,1.00835456595152,0.168140339097902,-2.46538867597395
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540845105,1.01968846714605,-0.00789908047562951,-2.46345206346864,3.55877637292042,-8.94040761086738,-4.99562148813632,1.01837566060108,0.00372642053663718,-2.46343444297809
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540844626,1.00913087797848,0.163547708551718,-2.46542312143178,1.01732983768303,0.0818136575717827,-2.42190816856146,1.01279393253049,0.149036648859903,-2.46557602661345
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540845105,1.01968846714605,-0.00789908047562951,-2.46345206346864,1.00482871499038,0.0785888129895767,-2.42225370429126,1.01860099227167,0.00141829020730725,-2.4634406613677
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540844626,1.00913087797848,0.163547708551718,-2.46542312143178,1.00141225495518,0.201295618545846,-2.43718741740534,1.00822979357484,0.169413536049483,-2.46537005025325
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540845105,1.01968846714605,-0.00789908047562951,-2.46345206346864,3.55877637292042,-8.94040761086738,-4.99562148813632,1.01842806589756,0.0033203762943057,-2.46343565542766
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540844626,1.00913087797848,0.163547708551718,-2.46542312143178,1.01732983768303,0.0818136575717827,-2.42190816856146,1.01318510582666,0.147797507245795,-2.46573948132386
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000003,1.00713469884849,0.189434018515199,-2.42727540845105,1.01968846714605,-0.00789908047562951,-2.46345206346864,1.00482871499038,0.0785888129895767,-2.42225370429126,1.01862584270003,0.00127362282810477,-2.46344104101572
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009033,1.00706841028387,0.170200246338944,-2.44904532929209,1.00185532970254,0.193670887220939,-2.41654838461146,1.00625006008494,0.175650635637698,-2.44901576447553
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009163,1.0111713318922,0.0945398823451237,-2.45528660991449,1.00208256273829,0.191804885715208,-2.41506273533437,1.00377553802284,0.168359478681619,-2.45498248914931
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009033,1.00706841028387,0.170200246338944,-2.44904532929209,1.01893854309213,0.0701599441228212,-2.40534154787152,1.01164750583614,0.152344339330163,-2.44933309780329
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009163,1.0111713318922,0.0945398823451237,-2.45528660991449,1.00830446337218,0.066192405857223,-2.40327853125052,1.01433442199763,0.0785119718565765,-2.45569438255181
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009033,1.00706841028387,0.170200246338944,-2.44904532929209,1.00185532970254,0.193670887220939,-2.41654838461146,1.00608527331826,0.177638814805642,-2.449005222983
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009163,1.0111713318922,0.0945398823451237,-2.45528660991449,1.00208256273829,0.191804885715208,-2.41506273533437,1.00356072189139,0.173897912752716,-2.45503495391602
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009033,1.00706841028387,0.170200246338944,-2.44904532929209,1.01893854309213,0.0701599441228212,-2.40534154787152,1.01246996008006,0.149318867978805,-2.44962400695613
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000004,1.00229971253616,0.195581691816106,-2.41738364009163,1.0111713318922,0.0945398823451237,-2.45528660991449,1.00830446337218,0.066192405857223,-2.40327853125052,1.01448971336552,0.080005338756075,-2.45593994835269
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323259,1.01300358462782,0.163295912415469,-2.42989205268095,1.00771900007811,0.18580056804404,-2.41279414491256,1.0123073057921,0.167742791766676,-2.42982598182177
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323533,1.01085893844992,0.186619873607943,-2.43546003111638,1.00830910646095,0.184645461381487,-2.41068564850129,1.01064480429298,0.194465799904846,-2.43558723435642
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323259,1.01300358462782,0.163295912415469,-2.42989205268095,5.1902956564888,-11.9345482796643,-11.9131089043846,1.01837958039431,0.141514111236433,-2.42997795015399
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323533,1.01085893844992,0.186619873607943,-2.43546003111638,5.36473929106412,-28.3142074680741,-1.40545305150349,1.01504604307354,0.206334698833406,-2.43563164601534
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323259,1.01300358462782,0.163295912415469,-2.42989205268095,1.00771900007811,0.18580056804404,-2.41279414491256,1.01215480856858,0.169593399648318,-2.42980038841276
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323533,1.01085893844992,0.186619873607943,-2.43546003111638,1.00830910646095,0.184645461381487,-2.41068564850129,1.01066872585624,0.197203025542897,-2.43571207135419
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323259,1.01300358462782,0.163295912415469,-2.42989205268095,5.1902956564888,-11.9345482796643,-11.9131089043846,1.01930047128445,0.13795137691019,-2.43022110712723
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,8000005,1.00823048634948,0.188727340740155,-2.41250256323533,1.01085893844992,0.186619873607943,-2.43546003111638,5.36473929106412,-28.3142074680741,-1.40545305150349,1.01434157915128,0.214996808463323,-2.43603794140099
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000006,1.00140959207273,0.206496250175186,-2.38669568930903,1.00387629163119,0.187623493801857,-2.38732795481652,1.00310114771604,0.201592751037934,-2.38611053163389,1.00345558366561,0.190177162453381,-2.38727289424865
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,8000006,1.00140959207273,0.206496250175186,-2.38669568930948,1.0105347875793,0.190488949622187,-2.37803410581502,1.0086636463313,0.19090886508618,-2.37528700405948,1.01011461703331,0.198666780687405,-2.37805830795272
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000006,1.00140959207273,0.206496250175186,-2.38669568930903,1.00387629163119,0.187623493801857,-2.38732795481652,1.01856496974441,0.0826228601611079,-2.37147060864855,1.00841267944454,0.169537206130914,-2.3874220406601
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,8000006,1.00140959207273,0.206496250175186,-2.38669568930948,1.0105347875793,0.190488949622187,-2.37803410581502,1.01828861958054,0.0697757852483632,-2.35227103468985,1.00986446664667,0.258066598607399,-2.37808229591915
