"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,2000001,0.986442935901524,1.99766464003837,-0.20805477709562,0.975479667029264,2.07910640430016,-0.199327893543543,0.98558065367816,2.0153139763915,-0.199518255505327,0.975408587180072,2.08141258459956,-0.199228404425257
10000,0.8,1,1,100,15,2,2000001,0.986442935901524,1.99766464003837,-0.20805477709562,0.966766345423947,2.39159356361156,-0.213830752355266,0.978021231581737,2.04298962795705,-0.20828410353693,0.97601066539959,2.22917170432322,-0.21541187995853
10000,0.4,4,1,100,15,2,2000001,0.976072693297621,2.06047721916629,-0.207854674821408,0.983561585137773,1.94638160998063,-0.204104105031843,1.03430181329456,1.69262438131062,-0.225760565726655,0.982702051674665,1.94907046547205,-0.204015299346553
10000,0.8,4,1,100,15,2,2000001,0.976072693297621,2.06047721916629,-0.207854674821408,1.05517039485083,1.80762906944852,-0.235789695879496,1.17283133290836,1.14706941857742,-0.188211683527139,1.05894301325035,1.77749518011618,-0.235813883995869
10000,0.4,1,4,100,15,2,2000001,0.977148602115464,2.05464277509441,-0.208374237115476,0.996671339934469,1.89867648901119,-0.243145046285946,0.96847673576069,2.10705328770773,-0.215627329021508,0.994965221077564,1.92227280491904,-0.243363634783134
10000,0.8,1,4,100,15,2,2000001,0.977148602115464,2.05464277509441,-0.208374237115476,1.02109197616354,0.922048646618359,-0.192626961296046,0.962638767186225,2.13398976511497,-0.222171473550843,0.986400325825356,1.95389178265718,-0.190256010970986
10000,0.4,4,4,100,15,2,2000001,0.994161685298956,2.03404801715755,-0.202929563198076,0.995998913433083,2.04573773851103,-0.208173237073206,1.07073211270085,1.54447352844605,-0.213263870247983,0.996552729647356,2.04159727616271,-0.208141723844312
10000,0.8,4,4,100,15,2,2000001,0.994161685298956,2.03404801715755,-0.202929563198076,0.980942230359175,1.99234392999437,-0.201069353473676,1.05983997841315,1.4993259547802,-0.228571236085172,0.995190001105107,1.86940614352177,-0.199889313690377
10000,0.4,1,1,100,15,2,2000002,1.00761805809368,1.98374933850979,-0.21417413836871,1.00132422588841,1.94061165619078,-0.219953286092052,1.00375763663625,1.99264850751591,-0.220542943505772,1.00132613086117,1.94275537984095,-0.219988957500794
10000,0.8,1,1,100,15,2,2000002,1.00761805809368,1.98374933850979,-0.21417413836871,1.00645411075342,1.67484789815452,-0.263528107787301,1.00325662558747,2.00972117702366,-0.221560154671507,0.996730573723711,1.94486635875125,-0.266669732809903
10000,0.4,4,1,100,15,2,2000002,1.00864244675803,1.9739168408328,-0.229004318880233,1.01184503056489,1.91341206930148,-0.233631629886661,1.08496324408655,1.52638261886358,-0.246633372351851,1.01153578076948,1.91386186083756,-0.233590140701698
10000,0.8,4,1,100,15,2,2000002,1.00864244675803,1.9739168408328,-0.229004318880233,1.02306858135642,1.91792993368291,-0.251917327448284,1.16795117190074,1.17107801891242,-0.228596379765253,1.0302094335875,1.85666100003584,-0.251534200852484
10000,0.4,1,4,100,15,2,2000002,1.00735495853855,1.98099346855626,-0.229547972135542,0.996828897637308,2.07822389976143,-0.224334077906853,1.0053155595892,1.99332566573621,-0.230301865804816,0.996843333740224,2.07910567284105,-0.224312916078836
10000,0.8,1,4,100,15,2,2000002,1.00735495853855,1.98099346855626,-0.229547972135542,1.02088995075268,1.51609757237336,-0.237554763994401,1.01518202203271,1.96932548178758,-0.224269915462113,1.00738811390882,1.94418355170644,-0.238139859991816
10000,0.4,4,4,100,15,2,2000002,0.968711022442336,2.09527842654354,-0.211979595541923,0.990352567541234,1.94809365960123,-0.227472803167176,1.06812540929373,1.48038792454814,-0.225224164939133,0.991306202514058,1.94175280624707,-0.227439668850446
10000,0.8,4,4,100,15,2,2000002,0.968711022442336,2.09527842654354,-0.211979595541923,0.90470884881991,2.73848861981544,-0.194718129624597,-3.214814696954,26.8526059905778,-18.9035035599987,0.945901474968803,2.3920930798609,-0.191224291367746
10000,0.4,1,1,100,15,2,2000003,1.00256212678238,2.0415377986522,-0.196907550866579,1.00961278065236,1.97655358812068,-0.178738771853989,1.00256418318354,2.05460699306223,-0.185917249800589,1.00973060666438,1.9797473789533,-0.178784648771614
10000,0.8,1,1,100,15,2,2000003,1.00256212678238,2.0415377986522,-0.196907550866579,1.02198415373325,1.70300966956639,-0.157656060347774,1.01850981513388,1.97902780143235,-0.16434410227438,1.0096139153926,1.93510083771074,-0.157542995584453
10000,0.4,4,1,100,15,2,2000003,1.01497885605387,1.9504492152693,-0.202165877596732,1.0198285292743,1.93919739976605,-0.206035826628178,1.08968091619926,1.53344456910026,-0.214182427302467,1.01913208800622,1.9410439208479,-0.205957313283424
10000,0.8,4,1,100,15,2,2000003,1.01497885605387,1.9504492152693,-0.202165877596732,0.944551787145771,2.55177992570676,-0.192672502036127,1.15650564365014,1.23403636127652,-0.203408901408122,0.948618399171728,2.48567619710474,-0.189991869327369
10000,0.4,1,4,100,15,2,2000003,1.01375773362343,1.94958606405537,-0.203694222522794,0.993210403581565,2.06096095812599,-0.211076695638305,0.995615565734545,2.03702545975187,-0.217027176419107,0.992554539731334,2.06868107430778,-0.211003454728292
10000,0.8,1,4,100,15,2,2000003,1.01375773362343,1.94958606405537,-0.203694222522794,0.981848722852119,1.59097434894114,-0.255800037563179,0.979797910297924,2.10259704415697,-0.236890915001499,0.964906202168854,2.0999837261269,-0.256709846125494
10000,0.4,4,4,100,15,2,2000003,1.05399783858869,1.81093677797224,-0.208604871469599,1.04132849190201,1.92581504637027,-0.204467031420619,1.14425163972886,1.28126758780897,-0.211134768228057,1.04211547245103,1.91994692909628,-0.204413150673458
