"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,9000001,1.00797823785789,2.01050907644832,-0.181022373841437,0.99598447716427,2.1214526125738,-0.18309068672235,1.00144500240647,2.03299195360178,-0.183626174259217,0.996114375742483,2.12168746690652,-0.183029110116827
10000,0.8,1,1,100,15,2,9000001,1.00797823785789,2.01050907644832,-0.181022373841437,0.986802197079363,1.73518484065597,-0.214129252532516,0.992468534482679,2.03007031966866,-0.195076071055542,0.973778820335965,1.98993486567762,-0.21602118380482
10000,0.4,4,1,100,15,2,9000001,1.01054520038643,2.00078218470772,-0.211018986024523,1.02562750346461,1.94056059556322,-0.205048860225834,1.09564753028605,1.52747445837692,-0.22065294157407,1.02533613450629,1.94095854857938,-0.204970164137303
10000,0.8,4,1,100,15,2,9000001,1.01054520038643,2.00078218470772,-0.211018986024523,1.06356603325134,1.80022611555038,-0.198204588000818,1.15269332205747,1.26404160430237,-0.21541600868355,1.07197079139061,1.73738717563598,-0.1974748464713
10000,0.4,1,4,100,15,2,9000001,1.00671125362907,2.01851291214404,-0.211585412824424,1.03299844173886,1.83368611346264,-0.216335420907725,1.01690554727409,1.96270645050932,-0.202764448214095,1.0319044892496,1.84818055803161,-0.21641072707066
10000,0.8,1,4,100,15,2,9000001,1.00671125362907,2.01851291214404,-0.211585412824424,1.01678002971233,1.90267036939738,-0.145151507549397,1.0142320156425,1.95127134424072,-0.20217442070739,1.01078133900178,1.89640109071968,-0.14301267203804
10000,0.4,4,4,100,15,2,9000001,1.01906708864504,1.92663078214563,-0.211586409876205,0.986918076986028,2.12824355490414,-0.194629486152994,1.12247595779171,1.33187141035225,-0.212996128713818,0.987430675854084,2.12296610102438,-0.194517606770889
10000,0.8,4,4,100,15,2,9000001,1.01906708864504,1.92663078214563,-0.211586409876205,0.986450554141248,2.32418845498915,-0.177236228735024,1.12408841738689,1.25146781249136,-0.220389899941624,1.02427264098717,2.01847502116185,-0.175242936257757
10000,0.4,1,1,100,15,2,9000002,1.01187846582856,1.98942898142005,-0.221662381117517,1.00733215330929,1.91573873863053,-0.219512405887675,1.01351116895428,1.96985947539871,-0.218945141339886,1.00736303744018,1.91880311256844,-0.219563336929397
10000,0.8,1,1,100,15,2,9000002,1.01187846582856,1.98942898142005,-0.221662381117517,1.00760149534389,2.00935358715895,-0.233626693318571,1.02114395873497,1.94863044000053,-0.210113249578681,1.0083439718122,2.03812867633286,-0.235523275522581
10000,0.4,4,1,100,15,2,9000002,1.01835987467148,1.91800985457055,-0.210743930642375,1.00823899855613,1.96057115596442,-0.20954749599031,1.07508028989824,1.56747378763308,-0.228134943633579,1.0078621630422,1.9613288837666,-0.209501529507674
10000,0.8,4,1,100,15,2,9000002,1.01835987467148,1.91800985457055,-0.210743930642375,0.988791230111181,2.10436298478202,-0.201460356882795,1.1285542838208,1.32395629364381,-0.225744959917198,0.994485547652184,2.04535901031718,-0.200139644491807
