"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,6000001,0.999583207337534,2.00438309019542,-0.225713858325866,1.00533135948919,1.94357508587385,-0.221683436261106,1.00131027774665,1.99964416712511,-0.226793291500047,1.00515794545958,1.94907916240037,-0.221507824215714
10000,0.8,1,1,100,15,2,6000001,0.999583207337534,2.00438309019542,-0.225713858325866,1.05951703035811,1.23429290795772,-0.172581383537487,1.01307163064788,1.97582502310432,-0.210982176930427,1.03367344469327,1.7599248368125,-0.168077110515524
10000,0.4,4,1,100,15,2,6000001,1.00134871935414,1.95662418305157,-0.217897493771844,0.990851187765626,2.00564864639792,-0.210329069162638,1.07905032161338,1.48930587750126,-0.237465655406874,0.989704044928588,2.00843033264795,-0.210166234792951
10000,0.8,4,1,100,15,2,6000001,1.00134871935414,1.95662418305157,-0.217897493771844,0.940811153991374,2.22071312618076,-0.254278062903459,1.09928854113371,1.33907511539622,-0.251416823289635,0.946438815435994,2.15247350039497,-0.253217652409161
10000,0.4,1,4,100,15,2,6000001,0.992132176837364,1.99409002595677,-0.21519317205367,0.998715037609729,1.95495507001387,-0.235106875750775,0.989213513963032,2.01292421147175,-0.219397626494449,0.997910440182248,1.96740675838293,-0.235278008041986
10000,0.8,1,4,100,15,2,6000001,0.992132176837364,1.99409002595677,-0.21519317205367,0.946747060231124,2.96587352075888,-0.21859330307212,0.975095519382823,2.09090939742913,-0.237571394336551,0.971697599323427,2.19745513932873,-0.219164140451979
10000,0.4,4,4,100,15,2,6000001,1.0033851449695,1.96530330043914,-0.213857206869487,1.01783498403386,1.88567845109368,-0.212464274991124,1.10806266858597,1.32866489448597,-0.223888451621825,1.01864977794618,1.87962888390785,-0.212334875289926
10000,0.8,4,4,100,15,2,6000001,1.0033851449695,1.96530330043914,-0.213857206869487,1.11814438408265,1.17780459602614,-0.222621661493555,1.12316559146733,1.19154881263415,-0.225075779987962,1.11570458902755,1.19665488038272,-0.22215578548448
10000,0.4,1,1,100,15,2,6000002,1.0258722708546,1.91853171140538,-0.23245700774799,1.02325287461912,1.933096138905,-0.236227550862935,1.02240433630384,1.9515308861462,-0.231650798114583,1.02311606498811,1.93606977431304,-0.236094175471428
10000,0.8,1,1,100,15,2,6000002,1.0258722708546,1.91853171140538,-0.23245700774799,1.02984490351527,2.08123531623419,-0.223748753729087,1.01958640429782,1.96015683043132,-0.230718364656533,1.03610865289559,1.99638127149014,-0.220862030483374
10000,0.4,4,1,100,15,2,6000002,1.00694515172784,2.03499220537251,-0.227936119388898,0.968608389608027,2.18952874454961,-0.21572688369941,1.08707089434253,1.56152349798997,-0.241820397848506,0.967767099032544,2.19136054414897,-0.215590960961576
10000,0.8,4,1,100,15,2,6000002,1.00694515172784,2.03499220537251,-0.227936119388898,0.922573756073427,2.35828423694506,-0.208927045442712,1.12102405311201,1.37332582541549,-0.248730127716679,0.923752519805988,2.30498279569393,-0.206110500754773
