"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,8000001,0.993791183804804,2.01274635458942,-0.219796265420702,0.994112594596698,2.02682545569845,-0.220123934626129,0.996193769624306,1.98593005762588,-0.218653717873974,0.994342781210428,2.02711665062754,-0.220208428079492
10000,0.8,1,1,100,15,2,8000001,0.993791183804804,2.01274635458942,-0.219796265420702,0.980133516755324,2.27223196300621,-0.207357768211008,0.999749389913595,1.95831615453152,-0.213086762905243,0.98939333935572,2.09512985599569,-0.207607050018627
10000,0.4,4,1,100,15,2,8000001,0.996975393989407,2.03881549932211,-0.22532382710195,1.00523194056163,2.0593970733389,-0.245288442538096,1.08936545189537,1.53039769513717,-0.233337305816553,1.00471901665795,2.06051986999071,-0.245284523209761
10000,0.8,4,1,100,15,2,8000001,0.996975393989407,2.03881549932211,-0.22532382710195,0.991424867247168,2.07433660867705,-0.275309855010656,1.0850301657218,1.47343593520569,-0.260856549886354,1.00082700926033,2.00472174275946,-0.27463277949714
10000,0.4,1,4,100,15,2,8000001,1.01650878843138,2.01683873448792,-0.220622257723736,1.0430744733311,1.79685506638141,-0.20941217962345,1.02822751097619,1.93848788162956,-0.21131910001555,1.04200930066411,1.81069772444339,-0.209310337289219
10000,0.8,1,4,100,15,2,8000001,1.01650878843138,2.01683873448792,-0.220622257723736,1.04467820206582,1.82521164456777,-0.228930898316785,1.02345761481605,1.96312874437856,-0.217502919685226,1.04469779891421,1.95977586810333,-0.229748150330697
10000,0.4,4,4,100,15,2,8000001,1.02442291804978,1.96647404318537,-0.219994957064848,1.00438688562477,2.06026771656122,-0.218535048685341,1.10654736776061,1.43524957072342,-0.232117875171638,1.00494536327191,2.05543530448831,-0.218438486744026
10000,0.8,4,4,100,15,2,8000001,1.02442291804978,1.96647404318537,-0.219994957064848,0.960074629238353,2.43178885762302,-0.241129762575585,1.09820679959201,1.36958961409962,-0.245755119985715,0.991620541381853,2.17675533527182,-0.239886464120022
10000,0.4,1,1,100,15,2,8000002,1.01226801348307,1.88462766356807,-0.21623963629887,1.02258557951922,1.8045099779749,-0.220502986774558,1.01407318952614,1.86049611435765,-0.214340197080113,1.0226767030549,1.80684835931196,-0.220561399467293
10000,0.8,1,1,100,15,2,8000002,1.01226801348307,1.88462766356807,-0.21623963629887,1.03882076875844,1.47028853987096,-0.25813370666072,1.00837433844342,1.87701043790747,-0.217619802246713,1.03126988343927,1.78434391322863,-0.261202868979043
10000,0.4,4,1,100,15,2,8000002,1.00995566386502,1.99214230090247,-0.174099987703068,0.991339087626639,2.01494981171815,-0.17384556347673,1.07446966504436,1.57617992220919,-0.196109748517705,0.990979654414069,2.01542498572034,-0.173779644639689
10000,0.8,4,1,100,15,2,8000002,1.00995566386502,1.99214230090247,-0.174099987703068,0.938333598884341,2.43596219022691,-0.163860138616601,1.13999823616589,1.2774741209834,-0.188014912649198,0.947926087642288,2.34096377508951,-0.161406918384266
10000,0.4,1,4,100,15,2,8000002,0.99006450644952,1.99018603562489,-0.205258644604307,1.01756476430256,1.79582528563322,-0.226536156215527,0.990618641471267,1.98186023304831,-0.208262039963252,1.01586449150335,1.81833776493511,-0.226561293659897
10000,0.8,1,4,100,15,2,8000002,0.99006450644952,1.99018603562489,-0.205258644604307,1.0654053898814,0.3429967909219,-0.217396791930396,0.990263684723679,1.96910505682547,-0.205310988985889,1.07735329391343,-0.00787309109166684,-0.217299126053722
10000,0.4,4,4,100,15,2,8000002,1.00072180062252,1.95379313285061,-0.199288290972464,1.02544153570845,1.83233951304773,-0.219830202344053,1.09456219140839,1.37190760820389,-0.210393831907369,1.02644067858402,1.82633718439302,-0.219869059646203
10000,0.8,4,4,100,15,2,8000002,1.00072180062252,1.95379313285061,-0.199288290972464,1.07438846607422,1.43613125891316,-0.211869205252583,1.11401556157394,1.22364002828156,-0.210074243022557,1.08160768621897,1.37820896682295,-0.212102680859229
10000,0.4,1,1,100,15,2,8000003,1.00085158475433,1.99175520362384,-0.212171576268625,0.991133395465832,2.10028886779032,-0.220998481367022,0.992594564477271,2.02001648828749,-0.220945943821961,0.991117890351304,2.10142713027766,-0.220951852184058
10000,0.8,1,1,100,15,2,8000003,1.00085158475433,1.99175520362384,-0.212171576268625,0.973605809117597,2.41488923307943,-0.227820973150746,0.983464862544891,2.06771906776459,-0.229639746465399,0.985538347347985,2.2167568766956,-0.22809512748969
10000,0.4,4,1,100,15,2,8000003,0.999245563926135,2.03450377917413,-0.222636030057985,0.99683093627155,2.053576876926,-0.226121188212142,1.07317432642041,1.59376757367335,-0.238147982441456,0.996483829465118,2.05404137507564,-0.226085829839965
10000,0.8,4,1,100,15,2,8000003,0.999245563926135,2.03450377917413,-0.222636030057985,0.990512196535238,2.18710382601179,-0.22069451653115,1.13235383970035,1.30439925637113,-0.232252644585578,0.999261958875077,2.10857339027182,-0.219151751524905
10000,0.4,1,4,100,15,2,8000003,0.987729707652065,2.03111641752285,-0.217598948801989,1.00775062755816,1.89166394221266,-0.216251006050751,0.991323933784445,2.01590081343954,-0.213426444496121,1.00640574447372,1.90853704584102,-0.21610751480495
10000,0.8,1,4,100,15,2,8000003,0.987729707652065,2.03111641752285,-0.217598948801989,1.01838694287879,1.01723310196891,-0.176027958279752,0.983924193039503,2.05030115847592,-0.220598293424125,0.984544410633281,1.90894102769619,-0.172377392094147
10000,0.4,4,4,100,15,2,8000003,0.998520006254407,2.04914397173988,-0.230450040773636,0.980792542628923,2.17811988681307,-0.235604919559637,1.09215579319278,1.46800273407781,-0.239388280638352,0.98168681989838,2.17157837892315,-0.235573870278881
10000,0.8,4,4,100,15,2,8000003,0.998520006254407,2.04914397173988,-0.230450040773636,1.05284733564875,1.87005149044432,-0.256487757069354,1.10876985286327,1.31474044979207,-0.240885525782898,1.07446577496447,1.70666996245409,-0.25615493062446
10000,0.4,1,1,100,15,2,8000004,1.01573362389541,1.93040063932096,-0.216725155003334,1.00847176053143,1.96664206869071,-0.221677480145223,1.00783586224643,1.9444995459923,-0.225718911244439,1.0083911402905,1.96994050646991,-0.221672845901484
10000,0.8,1,1,100,15,2,8000004,1.01573362389541,1.93040063932096,-0.216725155003334,0.98869637611742,2.45431160965841,-0.217429519387922,1.00334311225099,1.93146870986353,-0.22447870694754,1.00835708858297,2.10712495734081,-0.216472859654953
10000,0.4,4,1,100,15,2,8000004,1.01966643000612,1.99265822825486,-0.217320125153487,1.0415556498163,1.91296860018133,-0.215578439855242,1.12802900391943,1.41344707271584,-0.222168116810162,1.04061057029211,1.9155429366278,-0.215449659142175
10000,0.8,4,1,100,15,2,8000004,1.01966643000612,1.99265822825486,-0.217320125153487,0.983801246868504,2.25190644551883,-0.206307838638509,1.17029032887977,1.20103846259465,-0.222310237324741,0.989425680727267,2.1801412325253,-0.203209655286797
10000,0.4,1,4,100,15,2,8000004,1.00516070931327,2.01195736586405,-0.233363764980343,0.981505796446119,2.19295999707431,-0.233472587436061,0.992492848943207,2.04688194172422,-0.245047749395597,0.981814945087112,2.19069879604161,-0.233286528289076
10000,0.8,1,4,100,15,2,8000004,1.00516070931327,2.01195736586405,-0.233363764980343,0.920617716377495,4.48978792351322,-0.201495993516553,3.91812727114619,-41.4288657152739,-4.16924216900888,1.31765161921284,-1.97472518321189,-0.151253597937869
10000,0.4,4,4,100,15,2,8000004,0.988855992628252,2.0587736522464,-0.241994642852654,1.03405548576702,1.75548062395439,-0.253343420423158,1.07484136492402,1.48520428390862,-0.261259304294365,1.03481108560598,1.75101825914369,-0.253293753875342
10000,0.8,4,4,100,15,2,8000004,0.988855992628252,2.0587736522464,-0.241994642852654,1.0611954076796,1.59899605944439,-0.208818037050489,1.1311554104728,1.20075963020867,-0.243410805758774,1.07773634821036,1.45838182934738,-0.207633913916942
10000,0.4,1,1,100,15,2,8000005,0.971075469125048,2.06035928408272,-0.191474659218135,0.966610527396612,2.13286273313852,-0.175169846570277,0.981886742437171,2.00940072414756,-0.180829343754337,0.96623714969515,2.13581787753983,-0.175204787112919
10000,0.8,1,1,100,15,2,8000005,0.971075469125048,2.06035928408272,-0.191474659218135,0.958427204143716,2.7124267539055,-0.205895979936269,0.975108148524746,2.00702274337934,-0.187661012633213,0.988000769082763,2.29176190043651,-0.207000457277772
10000,0.4,4,1,100,15,2,8000005,1.00141577239268,2.03711183726261,-0.216798260464767,0.989302370520653,2.14064207503434,-0.229560019015298,1.06935784897914,1.61775096857365,-0.232366756693687,0.98852108542822,2.14243354834378,-0.229521954953763
10000,0.8,4,1,100,15,2,8000005,1.00141577239268,2.03711183726261,-0.216798260464767,1.00367023158913,2.15697238116863,-0.212744081166194,1.12235753107877,1.35653851305343,-0.229402673737211,1.0129514522864,2.07755220130923,-0.211098659872315
10000,0.4,1,4,100,15,2,8000005,0.999605967806912,1.94151558025727,-0.200119955268724,1.00180737792214,1.91129402297451,-0.210453765028486,0.996809282672522,1.93747752834424,-0.206552902277532,1.00139056512253,1.91892365945749,-0.210547603656694
10000,0.8,1,4,100,15,2,8000005,0.999605967806912,1.94151558025727,-0.200119955268724,0.972038423317577,2.24004990448769,-0.193499589307551,0.994846456246725,1.92581866389388,-0.20535784139627,0.977430671931759,1.9548983465188,-0.19391663466104
10000,0.4,4,4,100,15,2,8000005,1.04595275314197,1.84060252836633,-0.221992425909453,1.02726143946671,1.93084166772396,-0.228322707864812,1.11758163133266,1.3666218051676,-0.232112612363675,1.02799169022797,1.92555903587246,-0.228305706433034
10000,0.8,4,4,100,15,2,8000005,1.04595275314197,1.84060252836633,-0.221992425909453,0.978295300132923,2.32242740020655,-0.248968311635476,1.11547059666303,1.28307302570998,-0.240775367621931,1.01090704858384,2.06029287223118,-0.248309565214906
