"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,100,15,2,8000001,0.993101315338672,2.01416261621047,0.993458438440775,2.02980606188717,0.996510030824837,1.98286837913737,0.993743617556014,2.02964968559957
10000,0.8,1,1,100,15,2,8000001,0.993101315338672,2.01416261621047,0.977926129728138,2.30247995889579,1.00110617502342,1.95119570842256,0.989667838847943,2.07514945115487
10000,0.4,4,1,100,15,2,8000001,0.996639326654897,2.04312833258012,1.0058132672907,2.06599674815435,1.09737294322787,1.50220539555135,1.00525281688141,2.06705606541211
10000,0.8,4,1,100,15,2,8000001,0.996639326654897,2.04312833258012,0.990472074719076,2.08259623186338,1.11624039927998,1.3668188102473,1.00254717555863,1.98680833299293
10000,0.4,1,4,100,15,2,8000001,1.01834309825709,2.01870970498658,1.04786052592345,1.77428340709046,1.03191534557738,1.93286558847417,1.04636161090074,1.79269274373224
10000,0.8,1,4,100,15,2,8000001,1.01834309825709,2.01870970498658,1.0496424467398,1.80579071618641,1.02975699042996,1.946764831575,1.04881732143759,1.92908851397541
10000,0.4,4,4,100,15,2,8000001,1.02713657561086,1.96274893687263,1.00487431736085,2.06696412951246,1.11163056677829,1.42265123420613,1.00567474339924,2.06056991757155
10000,0.8,4,4,100,15,2,8000001,1.02713657561086,1.96274893687263,0.955638476931502,2.47976539735892,1.1208766890797,1.30079270941364,0.997539896303924,2.14025385162526
10000,0.4,1,1,100,15,2,8000002,1.0136311260923,1.87180851507564,1.02509508835469,1.78278886441656,1.01635374198502,1.84407269454176,1.02514172599229,1.78558115969688
10000,0.8,1,1,100,15,2,8000002,1.0136311260923,1.87180851507564,1.04313418750938,1.41143171096774,1.01301002951655,1.85111855445876,1.03090834588272,1.74739337207871
10000,0.4,4,1,100,15,2,8000002,1.01106184873891,1.99126922322497,0.9903767640296,2.01661090190905,1.06527687633161,1.61141317066496,0.990078291534517,2.01694370356077
10000,0.8,4,1,100,15,2,8000002,1.01106184873891,1.99126922322497,0.931481776538157,2.48440243358546,1.11758783092237,1.35797466145549,0.948892296789163,2.35029740971758
10000,0.4,1,4,100,15,2,8000002,0.988960562721689,1.98909559513876,1.01951640478062,1.77313920625913,0.989398311635558,1.98150514005433,1.01710252864879,1.80311424457433
10000,0.8,1,4,100,15,2,8000002,0.988960562721689,1.98909559513876,1.07267265542378,0.158885323246535,-16.1487035662532,286.433270662802,1.07820126845406,-0.00362691703191713
10000,0.4,4,4,100,15,2,8000002,1.00080200069169,1.94865903650068,1.02826837300939,1.81371057005303,1.09306926503932,1.3721239464326,1.029465605275,1.80660975630001
10000,0.8,4,4,100,15,2,8000002,1.00080200069169,1.94865903650068,1.08265385119358,1.37347917657018,1.11246387441274,1.22485394415365,1.0874121918627,1.33497638790862
10000,0.4,1,1,100,15,2,8000003,1.00094620528258,1.9908391151376,0.990148217184257,2.11143207532258,0.992866865375269,2.01803355012228,0.990125546770357,2.11241039387071
10000,0.8,1,1,100,15,2,8000003,1.00094620528258,1.9908391151376,0.970673121241775,2.46098803675492,0.988784617638536,2.04576702727749,0.984879213614726,2.19066880959034
10000,0.4,4,1,100,15,2,8000003,0.999161737695706,2.03833753241569,0.996478818079499,2.0595298632511,1.07775363436639,1.57862242860151,0.996121772807516,2.05990002753466
10000,0.8,4,1,100,15,2,8000003,0.999161737695706,2.03833753241569,0.989457996150265,2.2078931400131,1.14747412444783,1.25430047823621,1.00231764489118,2.10179709406007
10000,0.4,1,4,100,15,2,8000003,0.986366341835628,2.03457379724761,1.00861180839795,1.87962660245852,0.990907266576899,2.01609131828054,1.00687933314266,1.90083990650696
10000,0.8,1,4,100,15,2,8000003,0.986366341835628,2.03457379724761,1.02042993653198,0.90803677996545,-20.3805325557696,360.942653558344,0.985066422119438,1.96095156897465
10000,0.4,4,4,100,15,2,8000003,0.998355562504896,2.05460441304431,0.978658380698804,2.19791098534786,1.09760450774193,1.45177926887472,0.979899364424645,2.18902392331003
10000,0.8,4,4,100,15,2,8000003,0.998355562504896,2.05460441304431,1.05871926183195,1.85561276716036,1.13218514248205,1.24094432881627,1.08456483116686,1.6540483118361
10000,0.4,1,1,100,15,2,8000004,1.01748180432823,1.92266737702329,1.00941306725714,1.96293563187857,1.01039896027068,1.93362088445728,1.00928676533676,1.96652336248742
10000,0.8,1,1,100,15,2,8000004,1.01748180432823,1.92266737702329,0.987440417908244,2.50479067739824,1.00978993773864,1.90482165425297,1.01102347077581,2.07065548405062
10000,0.4,4,1,100,15,2,8000004,1.02185158889569,1.99184247583873,1.04617294424034,1.90329844464593,1.13502315344173,1.39400184037612,1.04522858675115,1.9057476058966
10000,0.8,4,1,100,15,2,8000004,1.02185158889569,1.99184247583873,0.982001385409448,2.27989605057647,1.18312256029001,1.1634770499019,0.99334275697249,2.1733123590337
10000,0.4,1,4,100,15,2,8000004,1.00573412145918,2.01328596207116,0.979450884940132,2.21439999674923,0.996056261744944,2.03623537592012,0.980236555688378,2.20658520803044
10000,0.8,1,4,100,15,2,8000004,1.00573412145918,2.01328596207116,0.911797462641662,4.7664310261258,-25.1762940933079,442.182535761237,0.993176247477848,2.21386446823229
10000,0.4,4,4,100,15,2,8000004,0.987617769586948,2.06530405805155,1.03783942863002,1.72831180439376,1.0823849263443,1.45941709810556,1.03878410968343,1.72264932952693
10000,0.8,4,4,100,15,2,8000004,0.987617769586948,2.06530405805155,1.06799489742177,1.55444006604932,1.15773642587642,1.11601755184228,1.08399071932958,1.41853290116694
10000,0.4,1,1,100,15,2,8000005,0.967861632361165,2.06706587120303,0.962900585996235,2.1476252590428,0.975771730364908,2.02617024384562,0.96253926185497,2.1506641195858
10000,0.8,1,1,100,15,2,8000005,0.967861632361165,2.06706587120303,0.953808004604129,2.79158528211723,0.961973271239287,2.05265156267787,0.990639219053876,2.26160739172609
10000,0.4,4,1,100,15,2,8000005,1.00157308043631,2.04123537473623,0.988113745022948,2.15626897226038,1.07306543930706,1.60667284000538,0.987273734146547,2.15805005372727
10000,0.8,4,1,100,15,2,8000005,1.00157308043631,2.04123537473623,1.00407803509903,2.17441375685403,1.13425001711391,1.318200489496,1.01736969971896,2.06985038217007
10000,0.4,1,4,100,15,2,8000005,0.999562186452124,1.93501731139696,1.00200819769126,1.90143780330501,0.995344698711606,1.93629612660941,1.0014200934656,1.91097440837609
10000,0.8,1,4,100,15,2,8000005,0.999562186452124,1.93501731139696,0.968931581463975,2.26672211609744,0.991162118147118,1.93377198348399,0.976322267278326,1.9644573989661
10000,0.4,4,4,100,15,2,8000005,1.05105861460218,1.82289169818481,1.03029048829634,1.92315740858218,1.12465839774349,1.34314522534535,1.0311980568429,1.91665906013932
10000,0.8,4,4,100,15,2,8000005,1.05105861460218,1.82289169818481,0.975883666814359,2.35825266689618,1.13648975471776,1.21519050650957,1.01753642811782,2.01946040826976
10000,0.4,1,1,100,15,2,8000006,1.01376786054917,1.93838056762256,1.01148597835315,1.92013137725772,1.01906148425406,1.91567232416002,1.01148418794331,1.92158644198885
10000,0.8,1,1,100,15,2,8000006,1.01376786054917,1.93838056762256,1.04944246289657,1.7927148444797,1.03264386700272,1.86051169255137,1.05315261046789,1.83546244348735
10000,0.4,4,1,100,15,2,8000006,0.965487231393865,2.10462983609776,0.98712534048331,1.97028058922288,1.03606890894787,1.69103656876964,0.986721087447304,1.97140193866875
10000,0.8,4,1,100,15,2,8000006,0.965487231393865,2.10462983609776,1.03819978462732,1.65409330481278,1.11707648042349,1.34235939560875,1.03736461175867,1.65021577200234
10000,0.4,1,4,100,15,2,8000006,0.989486011428961,2.00759207889294,1.01415717099737,1.85295776150078,1.00135546212105,1.93987237532225,1.0129717690789,1.86826495765818
10000,0.8,1,4,100,15,2,8000006,0.989486011428961,2.00759207889294,1.01057709639529,2.39684174050981,1.00603656641012,1.94305128096575,1.0307312478188,1.97602750228562
10000,0.4,4,4,100,15,2,8000006,0.967235720347793,2.06531419190276,0.98338325505784,2.01215323684794,1.06166059540143,1.50359094193086,0.983781912283969,2.00865375722458
10000,0.8,4,4,100,15,2,8000006,0.967235720347793,2.06531419190276,0.972304715416002,1.97549144297721,1.09056113591323,1.32705784825291,0.990490442729201,1.81661450263139
10000,0.4,1,1,100,15,2,8000007,0.999889315758329,1.96527411186436,0.999566896731652,1.8795556454797,0.99098332150723,1.99329209036737,0.999583708330834,1.88332604880322
10000,0.8,1,1,100,15,2,8000007,0.999889315758329,1.96527411186436,1.03838241617982,0.952436205209514,0.98838238191037,2.00192565448038,1.00052758581383,1.76334965834831
10000,0.4,4,1,100,15,2,8000007,0.99850816897396,2.01133934520921,0.987785460478665,2.03077922099643,1.06736571184206,1.58636889596356,0.98737269025782,2.03137828062432
10000,0.8,4,1,100,15,2,8000007,0.99850816897396,2.01133934520921,1.00411804531702,2.06712950572558,1.15102703668128,1.22197837734045,1.01618721983874,1.97097842082197
10000,0.4,1,4,100,15,2,8000007,0.990117348700614,2.01689259636872,0.961619282088776,2.1389057692539,0.964514968379825,2.13491987736791,0.961367042587993,2.14340778276516
10000,0.8,1,4,100,15,2,8000007,0.990117348700614,2.01689259636872,0.977033062435582,2.03732313365113,0.968711342163573,2.11029675182158,0.977204419744751,2.11197453628789
10000,0.4,4,4,100,15,2,8000007,1.00511807856068,1.98025430904013,1.03507756002715,1.85322942375686,1.10213856064465,1.39534888150711,1.03600919495304,1.84707975196951
10000,0.8,4,4,100,15,2,8000007,1.00511807856068,1.98025430904013,1.12201559412228,1.52495092663821,1.15302011414944,1.13771774476354,1.14235653558049,1.37103412058231
10000,0.4,1,1,100,15,2,8000008,0.982682275286207,2.02279406541141,0.969852163136605,2.12863872340509,0.981807206131824,2.02990532742552,0.96981130911047,2.12923412605183
10000,0.8,1,1,100,15,2,8000008,0.982682275286207,2.02279406541141,1.03879000386076,1.0723362928316,0.993977415513405,1.97735904938732,1.00391710895986,1.80218611087335
10000,0.4,4,1,100,15,2,8000008,0.996459930812778,1.96908627650803,1.00870583992414,1.94403326531139,1.11164667420502,1.36334547990862,1.00834973287388,1.94429049213469
10000,0.8,4,1,100,15,2,8000008,0.996459930812778,1.96908627650803,1.006284689088,2.04607195846473,1.16509504134188,1.10788677912445,1.02574005855841,1.90628514974417
10000,0.4,1,4,100,15,2,8000008,0.979872789854757,2.03186537767612,0.99939320460583,1.88873677221587,0.978597011486555,2.02527867927511,0.997468217978244,1.91081147307936
10000,0.8,1,4,100,15,2,8000008,0.979872789854757,2.03186537767612,0.998074308809864,1.50702520198249,0.971876791672041,2.0642828735578,0.981505326129113,2.01525332427612
10000,0.4,4,4,100,15,2,8000008,0.977966686248072,2.08889018018935,0.975265488967177,2.09741815962703,1.093163119495,1.40815951670179,0.976143547049196,2.0905454077587
10000,0.8,4,4,100,15,2,8000008,0.977966686248072,2.08889018018935,0.959592320708788,2.15062341790302,1.09161543450253,1.30469309820538,0.995657641975073,1.85721060680148
10000,0.4,1,1,100,15,2,8000009,1.03318339143059,1.91389370739357,1.006115054296,2.06834528174246,1.03213005358769,1.92044870186956,1.00615920839687,2.06728544282616
10000,0.8,1,1,100,15,2,8000009,1.03318339143059,1.91389370739357,1.01106712052698,1.92988172165018,1.04313378936716,1.87519630797396,1.0066622729579,1.94809028342437
10000,0.4,4,1,100,15,2,8000009,1.0027461367021,2.01532058616039,1.02632410227066,1.89748782800708,1.0976834530799,1.48370969698839,1.02580258012439,1.89880471617769
10000,0.8,4,1,100,15,2,8000009,1.0027461367021,2.01532058616039,1.07324018985056,1.72549509975597,1.14787786317189,1.23952878178595,1.0841493379134,1.65474099409197
10000,0.4,1,4,100,15,2,8000009,1.01304700825963,1.96781053592204,1.01818863798282,1.96905417939938,1.01695545033336,1.94859317831052,1.01825900720583,1.97045834559719
10000,0.8,1,4,100,15,2,8000009,1.01304700825963,1.96781053592204,1.00052592562906,2.09721094661717,1.0080800808164,1.98416810810766,1.0034024502917,2.00056905144274
10000,0.4,4,4,100,15,2,8000009,1.01620073077128,1.98419686049029,1.04393301471978,1.80882833069094,1.10738873888837,1.40194413692335,1.04523409526804,1.80093198166116
10000,0.8,4,4,100,15,2,8000009,1.01620073077128,1.98419686049029,1.15084952756782,1.06011485966824,1.14549443081235,1.18507795629258,1.14253369207152,1.12278028163499
10000,0.4,1,1,100,15,2,8000010,0.999573789121142,2.04072545204231,0.986013156470103,2.11696073168654,0.999034478715629,2.03596957107932,0.986165929509508,2.1173151286227
10000,0.8,1,1,100,15,2,8000010,0.999573789121142,2.04072545204231,0.961504169369065,2.39883132412759,0.994435301354438,2.03021462014949,0.970841816355416,2.17095686672474
10000,0.4,4,1,100,15,2,8000010,1.02070603950358,1.92502475032774,1.01645598371297,1.95768653351711,1.11431319954442,1.40596730244247,1.01569006115394,1.95936519504298
10000,0.8,4,1,100,15,2,8000010,1.02070603950358,1.92502475032774,0.989462386125735,1.96634349251718,1.13466963116775,1.26827864100739,0.998169020002534,1.88397557668595
10000,0.4,1,4,100,15,2,8000010,1.00540741715638,1.98149419600969,1.0237460628186,1.81418639243822,1.01190090381835,1.93863917521034,1.02247792333853,1.83029720264253
10000,0.8,1,4,100,15,2,8000010,1.00540741715638,1.98149419600969,1.03793230913757,1.32673245785046,1.01282150042015,1.93798892806557,1.02183520037618,1.8911931901838
10000,0.4,4,4,100,15,2,8000010,0.980709430748614,2.06874882102349,0.985114375383233,1.98324132387425,1.07875814252884,1.44827324849508,0.986544297630135,1.97376479551677
10000,0.8,4,4,100,15,2,8000010,0.980709430748614,2.06874882102349,0.974738329814176,1.97607343063906,1.09243849176612,1.31715308947239,1.00063051528435,1.76072644455563
10000,0.4,1,1,100,15,2,8000011,0.999212139516621,2.00121650942022,0.988522379265492,2.08953296994646,0.984719589946424,2.10177710220968,0.988758506333701,2.09110535815799
10000,0.8,1,1,100,15,2,8000011,0.999212139516621,2.00121650942022,0.991320688142824,1.81722445320511,0.973034635359015,2.16209280487214,0.981180425058236,2.07933471930836
10000,0.4,4,1,100,15,2,8000011,1.00122223503887,1.98333954806506,1.00891504393264,1.91942099310558,1.05793504390991,1.63712640234255,1.00847435296623,1.92050356322652
10000,0.8,4,1,100,15,2,8000011,1.00122223503887,1.98333954806506,0.990311816795505,2.15539017665213,1.13318547013062,1.31497931498039,0.99688493501655,2.09557028327128
10000,0.4,1,4,100,15,2,8000011,1.00006113203424,1.96167369506965,0.997111087790752,2.01334792430699,0.990484086769483,2.04444984831344,0.99633695837727,2.02329143185741
10000,0.8,1,4,100,15,2,8000011,1.00006113203424,1.96167369506965,0.94784894135736,3.21800072869299,-13.5617630734261,270.930016155419,1.06386041317209,-0.084638320986191
10000,0.4,4,4,100,15,2,8000011,1.00992539057851,1.9765499438397,0.974575654225178,2.19163118075174,1.07942931865442,1.51651456425513,0.975105309133928,2.18665439738053
10000,0.8,4,4,100,15,2,8000011,1.00992539057851,1.9765499438397,1.05522102856605,1.71305562705938,1.08467621603754,1.42127280804621,1.06676502286403,1.6242494208374
10000,0.4,1,1,100,15,2,8000012,0.975042947783162,2.08920339268288,0.982682248722757,2.00186147448764,0.97515344489331,2.10344130617028,0.982581782243924,2.00670916377457
