"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,1,0.997696303336293,1.99831182221686,0.121193131198155,0.98352570047748,2.00534770637465,0.139868351172224,0.981026820066138,2.00380764689253,0.14860841132124,0.985880001385594,2.0056455288085,0.139889381257161
10000,0.8,1,1,100,15,3,1,0.997696303336293,1.99831182221686,0.121193131198182,0.999593425383646,2.03529323514729,0.115784598529588,0.984746588229501,1.98363288821567,0.155366975139079,0.987562642145869,2.06579702144839,0.115685832876858
10000,0.4,1.25,1,100,15,3,1,0.992616537992102,1.99978581785465,0.12276940521806,1.00757095781483,1.9944659093703,0.12262630274346,1.02709039773099,1.98245914193596,0.130432786050267,1.00869374080618,1.99473276878695,0.122758823067324
10000,0.8,1.25,1,100,15,3,1,0.992616537992102,1.99978581785465,0.122769405218492,1.05232966363538,1.94693545195391,0.13028169136054,1.22853501432635,1.75956972710482,0.177659566033607,1.05520145646453,1.95182825209737,0.130038306998839
10000,0.4,1,1.25,100,15,3,1,0.985449991159101,1.99989801436759,0.0869895205063985,1.00795690136676,1.98318226714735,0.0773281694059092,0.997733016662694,1.98682261230885,0.0830528632755003,1.0099793404762,1.98344366781604,0.0773650624883509
10000,0.8,1,1.25,100,15,3,1,0.985449991159101,1.99989801436759,0.0869895205063985,1.04025134054898,1.93114384973137,0.062769701321448,0.977734441523402,1.97741984502803,0.117007706656586,1.03662004871912,1.95197425427624,0.0622068819095365
10000,0.4,1.25,1.25,100,15,3,1,0.975377334301711,2.00403109514385,0.120226107625001,0.982710339930962,2.00124242289954,0.11252852055585,0.999678512135477,1.9900569204962,0.120879955000231,0.983858019920295,2.00143301578961,0.112655317608159
10000,0.8,1.25,1.25,100,15,3,1,0.975377334301711,2.00403109514385,0.120226107625002,0.998543182736261,1.9724449489844,0.0688553396962649,1.17662368249807,1.76962050313589,0.148651384156974,0.999143276655318,1.97977652765427,0.068588765378678
10000,0.4,1,1,100,15,3,2,0.997697493443403,2.00424097900282,0.0913362207979612,1.01547676241239,1.99658703713349,0.0968912094629076,1.00752484994099,2.00133326888318,0.0943745610946188,1.01803746012182,1.99680063279219,0.0970027537641477
10000,0.8,1,1,100,15,3,2,0.997697493443403,2.00424097900282,0.0913362208013122,0.965110807665853,2.05662955140573,0.0959298937790904,0.948979706270189,2.04063635790414,0.130987928077182,0.958646306360514,2.08014334297176,0.0954754245691177
10000,0.4,1.25,1,100,15,3,2,1.03547159800597,1.99536063703773,0.0931140066093752,1.01126348169125,2.00554720473601,0.0956624356764734,1.03621950951061,1.99371720930412,0.104062136499999,1.01287194394819,2.00565885871881,0.0959680088349679
10000,0.8,1.25,1,100,15,3,2,1.03547159800597,1.99536063703773,0.09311400660886,1.0423184624553,1.99935791077671,0.0970481274813676,1.21205634330912,1.82447777651154,0.159006214587633,1.04572364612042,2.00325965721236,0.097099262109273
10000,0.4,1,1.25,100,15,3,2,1.00590024468683,2.00312023902993,0.0926548663333406,1.00961585000338,1.9970272604843,0.0898311345110234,1.00683935152657,1.99765958271099,0.0993249878971923,1.01136433280366,1.99750544228552,0.0898524726832048
10000,0.8,1,1.25,100,15,3,2,1.00590024468683,2.00312023902993,0.0926548663332522,1.01429843719524,1.99116418321887,0.0954225672763962,0.972065891675105,2.01215369479164,0.138459610140951,1.00309679702664,2.02169599510864,0.0950410211983734
10000,0.4,1.25,1.25,100,15,3,2,1.04179323240241,1.9941691221454,0.092055460070933,1.02735858429391,1.99843364442938,0.086278191616544,1.04894327364072,1.98431150427723,0.0964689682866992,1.02755554401034,1.99903289122487,0.086424325344611
10000,0.8,1.25,1.25,100,15,3,2,1.04179323240241,1.9941691221454,0.0920554600709327,0.963037182982472,2.06207275960344,0.0528143286199769,1.2572082161681,1.76596724997173,0.11900645898594,0.96279548217677,2.06795294691562,0.0525444293233445
10000,0.4,1,1,100,15,3,3,1.00331753536745,2.00136632316821,0.0882363126860428,1.01721969068631,1.99539926133432,0.0743165614942579,1.00600798724245,1.99561056946863,0.0856547059795475,1.02043253552767,1.99548841598132,0.0743463293541073
10000,0.8,1,1,100,15,3,3,1.00331753536745,2.00136632316821,0.0882363126860292,1.04529096149635,1.98262710056827,0.105418084305081,1.01907704950659,1.98396577172661,0.130285116628071,1.04030580463278,2.00664676474975,0.104106572046982
10000,0.4,1.25,1,100,15,3,3,1.00597005139985,2.00018261277878,0.087887152347941,1.01120217842637,1.99950829209769,0.108847800631266,1.03823129809226,1.98914761399529,0.106181227921734,1.01219561503205,1.99951701671544,0.109013092451227
10000,0.8,1.25,1,100,15,3,3,1.00597005139985,2.00018261277878,0.0878871523479406,1.05147892101244,1.97789372998938,0.114669936490333,1.2290358910497,1.81502336886423,0.152224295838896,1.05763631708516,1.9754050530968,0.114489576681277
10000,0.4,1,1.25,100,15,3,3,1.00528034247287,2.00068179398708,0.087161614583896,1.01673740921447,1.99854754040656,0.0868015636742405,1.0064014858204,2.00091066881842,0.0972324210325292,1.01849432311864,1.99888171558155,0.0868250096909261
10000,0.8,1,1.25,100,15,3,3,1.00528034247287,2.00068179398708,0.0871616145838963,0.984029320536281,2.02894681226075,0.0734520174234147,0.996603600694424,1.98385742648629,0.114425246261144,0.979115959054285,2.0489384285683,0.0732073427937917
10000,0.4,1.25,1.25,100,15,3,3,1.00444843416364,2.00013620125771,0.0927005310186229,1.00215986283776,2.00043725189275,0.0952321860182105,1.0250919890873,1.9886975559526,0.0929438813229417,1.00305785022352,2.00038301456724,0.0952968126809772
10000,0.8,1.25,1.25,100,15,3,3,1.00444843416364,2.00013620125771,0.0927005310174243,0.991376454363213,2.02449533534012,0.0925946801565917,1.21447877307991,1.80004871587096,0.148347803051642,0.997058408387537,2.02212901648868,0.0921609081088699
10000,0.4,1,1,100,15,3,4,0.985991797889572,2.00200947406023,0.0897214214587888,0.974379638534344,2.0080016257469,0.0898760494669646,0.973963008758556,2.00393882978075,0.0993563773405223,0.976785305058011,2.00812604161609,0.0898441053241182
10000,0.8,1,1,100,15,3,4,0.985991797889572,2.00200947406023,0.0897214214588455,0.953709377498895,2.04375447012652,0.0593857225097252,0.98020613290713,1.9890391987927,0.0983168981207325,0.95502688226243,2.05503919899364,0.0582909413367647
10000,0.4,1.25,1,100,15,3,4,1.00407386794061,1.99826749413353,0.073410583089014,0.993981840354982,1.99789009824509,0.0582852303073456,1.01235764183531,1.98831089065701,0.0597407702591641,0.995023434011933,1.99794354711049,0.0585345287979926
10000,0.8,1.25,1,100,15,3,4,1.00407386794061,1.99826749413353,0.073410583089015,0.957152262909739,2.03373067784303,0.0326243639631733,1.18700896104266,1.80362060151904,0.105590434341992,0.961180518262294,2.03366601866141,0.032711433766748
10000,0.4,1,1.25,100,15,3,4,0.987920927545197,2.00204685794418,0.0758310187912578,1.00849466900757,1.99876101216575,0.0847818729205442,1.00359895894115,1.99832753690871,0.0879531225207409,1.01005525725926,1.99895848190467,0.0847983731045603
10000,0.8,1,1.25,100,15,3,4,0.987920927545197,2.00204685794418,0.0758310187912575,1.06035775495702,1.93478828866166,0.0664310007889045,1.01825890156959,1.97296582825187,0.0998065497631683,1.06265545632664,1.94602007133313,0.0658709081821081
10000,0.4,1.25,1.25,100,15,3,4,0.988645516924165,2.00215968823084,0.0741728278478456,1.00244452795085,1.99816138804527,0.0704895885288863,1.02400871431078,1.98633424055919,0.0678358059350757,1.00295818408,1.99833967044459,0.0706320149790431
10000,0.8,1.25,1.25,100,15,3,4,0.988645516924165,2.00215968823084,0.0741728278478744,1.01209111416213,1.96124492116025,-0.0144978735529515,1.18164711762386,1.79640612368078,0.0555629719298308,1.01821133219722,1.95966447393673,-0.0146683609399818
10000,0.4,1,1,100,15,3,5,0.98600644321629,2.00128212129002,0.100813042333759,0.982997930401903,2.00124120804843,0.071244491091139,0.96458166145521,2.00410978974318,0.0878755668210602,0.98560071073519,2.0013008705561,0.0712899128495045
10000,0.8,1,1,100,15,3,5,0.98600644321629,2.00128212129002,0.100813042334092,0.982675643046609,1.99830664723936,0.0436650609854637,0.95343825940516,2.00383881121483,0.0962997194441624,0.979129624576543,2.01588367414736,0.0437767041346253
10000,0.4,1.25,1,100,15,3,5,0.977421607212535,1.99782420128375,0.0928872069543141,0.980776391835967,1.99809551324182,0.10726397397098,1.00705846817188,1.98775064466748,0.103125787309879,0.981803942336844,1.998114497071,0.107403468377955
10000,0.8,1.25,1,100,15,3,5,0.977421607212535,1.99782420128375,0.0928872069543143,0.963181798230629,2.00160872142688,0.0862202428565063,1.19073250108713,1.80305426072629,0.128494190642098,0.968486968705789,2.0004363857968,0.0863093655588183
10000,0.4,1,1.25,100,15,3,5,0.996677953714332,1.99908913350296,0.101159687465001,1.00969484170849,1.99680186387193,0.12065604322863,1.00675570874617,1.99281384117489,0.133175714016582,1.01125256968057,1.99697422496335,0.120724585762868
10000,0.8,1,1.25,100,15,3,5,0.996677953714332,1.99908913350296,0.10115968747224,1.02659315369421,1.98451030058135,0.143593299684277,0.996769293610148,1.99543400509873,0.163979563641818,1.02248945343585,2.00309673611665,0.143375902923559
10000,0.4,1.25,1.25,100,15,3,5,1.01627368385133,1.99499619097455,0.104421250967708,1.02379733391368,1.99072540731033,0.0944014356099558,1.04190410301942,1.98207608863688,0.0951656824834583,1.02420826002264,1.99090447627729,0.0945148022387452
10000,0.8,1.25,1.25,100,15,3,5,1.01627368385133,1.99499619097455,0.10442125097162,1.04604651208191,1.98169380689331,0.116473810838191,1.24848386232859,1.76822801578182,0.151518610024572,1.04629814045667,1.98493547187543,0.116370866468629
10000,0.4,1,1,100,15,3,6,0.980180910880506,2.00434416286196,0.0962121286845038,0.965640595458176,2.00644223082556,0.0860462202224903,0.965200424560876,2.00821416684157,0.0912425763425761,0.967826816466642,2.0063870572334,0.0861029904667208
10000,0.8,1,1,100,15,3,6,0.980180910880506,2.00434416286196,0.0962121286845038,0.950028507331561,2.02770932993285,0.072344141343307,0.92491430902336,2.02985803958984,0.100873318871969,0.948903165879181,2.03986515601253,0.0716534509623019
10000,0.4,1.25,1,100,15,3,6,1.00759037937566,2.00151677069503,0.101199311233378,0.999964602436349,1.99999420894563,0.116959751449573,1.01655785301068,1.99151964953477,0.121021713097439,1.00140434340508,1.99990393759543,0.117141042485404
10000,0.8,1.25,1,100,15,3,6,1.00759037937566,2.00151677069503,0.101199311233378,0.980992702023161,2.03355605570008,0.117865959515218,1.17996852730638,1.81745687338754,0.173606858276507,0.981716362825658,2.03667997024918,0.117511971158936
10000,0.4,1,1.25,100,15,3,6,0.998815932289499,2.00397449411631,0.0938993976691083,1.00564523884961,2.00641194808907,0.110678376091695,1.00000115103491,2.00671660920502,0.118362202019985,1.00693011107997,2.00662316291146,0.110682791286533
10000,0.8,1,1.25,100,15,3,6,0.998815932289499,2.00397449411631,0.0938993976691102,0.999278564316932,2.03637123759173,0.164338151785948,0.998900714904974,2.02134634669835,0.169452930244823,0.996538251158202,2.05280132086046,0.163583053706818
10000,0.4,1.25,1.25,100,15,3,6,1.00526426499953,1.99770088564226,0.0919498767533136,0.977871803295101,2.00162446243489,0.102449470612878,1.00515436992089,1.99003147088046,0.0975582665923249,0.978849191395329,2.0016452219033,0.102567479563385
10000,0.8,1.25,1.25,100,15,3,6,1.00526426499953,1.99770088564226,0.0919498767533131,0.974728087066071,2.00048622363537,0.0609152515967713,1.17280248917663,1.79915407766705,0.129341453676991,0.98220314666978,1.99853972332509,0.0605156589199327
10000,0.4,1,1,100,15,3,7,0.969399693634142,2.00105223821011,0.102333458374175,0.974984718294213,1.99702099970078,0.0785303022747478,0.968694107183589,1.99639338608696,0.0896560638532385,0.977706787951222,1.99704224665605,0.0785557032831693
