"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,1000001,0.979095068280248,2.00402939244963,0.0849077218061247,0.973674249889447,2.01039123537184,0.0869350505266417,0.970826066226466,2.01114571846312,0.0933959135211735,0.975401108608984,2.01045700523313,0.0869611408850916
10000,0.8,1,1,100,15,3,1000001,0.979095068280248,2.00402939244963,0.0849077218060211,0.953148006537078,2.03613522054679,0.0628520541412112,0.965062689505777,1.99377382609569,0.0830511463955729,0.953535011318748,2.04499375063864,0.0622544844632275
10000,0.4,1.25,1,100,15,3,1000001,0.987214477325663,2.00180812369667,0.0846263462048348,0.997762553959313,1.99980737398588,0.0667428051608182,1.02111049986636,1.98904660818167,0.0690677338636744,0.998388802902712,1.99989606297469,0.0667986934301519
10000,0.8,1.25,1,100,15,3,1000001,0.987214477325663,2.00180812369667,0.0846263462106837,1.0167599192181,1.98590619964476,0.0276586704326013,1.18011195520674,1.81264173833979,0.0921555261469108,1.02099990904587,1.98547181910423,0.0272949203453974
10000,0.4,1,1.25,100,15,3,1000001,1.00798971465803,1.9966688346771,0.0821298483617838,1.04011636885562,1.98182672986213,0.0680713590763789,1.03154376905979,1.98172137001828,0.0794878841572535,1.04166829869687,1.98189868976309,0.0680718966003293
10000,0.8,1,1.25,100,15,3,1000001,1.00798971465803,1.9966688346771,0.0821298483617838,1.07077456179681,1.9362188080493,0.108117925827047,1.04962563698192,1.95761757202065,0.109880241621074,1.069853175346,1.94868606361246,0.107357960050604
10000,0.4,1.25,1.25,100,15,3,1000001,1.02151880650346,1.99823973896705,0.087885894971623,1.02085539255564,2.00408177466671,0.0945388795198445,1.04696436614932,1.9909264475068,0.0985064288366739,1.02125016166437,2.00424376392929,0.0946136640924947
10000,0.8,1.25,1.25,100,15,3,1000001,1.02151880650346,1.99823973896705,0.0878858949715545,1.03206052798967,2.01527463688922,0.100198093440883,1.22425495878604,1.81741648931983,0.160747463331625,1.03738579265958,2.01375214651625,0.10000314248828
10000,0.4,1,1,100,15,3,1000002,0.979584412479285,2.00374762553839,0.0949092657694448,0.98070740645909,2.00140219181982,0.0919683558302734,0.973270955761357,2.00318325661176,0.10125724958115,0.984063639065094,2.00152916715683,0.0921684010628206
10000,0.8,1,1,100,15,3,1000002,0.979584412479285,2.00374762553839,0.0949092657694622,0.987377764701907,2.00728256089622,0.0911251640659478,0.948734636484079,1.99884580250985,0.149204977100231,0.982987609321227,2.03006300115628,0.091459362806434
10000,0.4,1.25,1,100,15,3,1000002,1.01428688580048,1.99659209989785,0.0947003847013661,1.02989518713949,1.99502958055201,0.072490578042177,1.04250258820027,1.98778666057044,0.0780589419126411,1.03065613162179,1.99542555478919,0.072821910868301
10000,0.8,1.25,1,100,15,3,1000002,1.01428688580048,1.99659209989785,0.0947003847017763,0.982062701190639,2.00725267152208,0.0836033203909332,1.20248156214486,1.8026016965276,0.147533430203566,0.986838358982755,2.00893475703503,0.0833390212354941
10000,0.4,1,1.25,100,15,3,1000002,1.00838869004949,1.99806707662976,0.0955020020315736,1.00343674035206,1.99875187972822,0.0934385039073743,0.989050430901126,1.9994368354445,0.105071240641723,1.00530382063326,1.99931378412067,0.0935278936487406
10000,0.8,1,1.25,100,15,3,1000002,1.00838869004949,1.99806707662976,0.0955020020316846,0.979663259285814,1.99600024050725,0.067682368609426,0.960253879639431,1.97873959473881,0.114182429816154,0.978006080403147,2.02398411429553,0.0664265597311218
10000,0.4,1.25,1.25,100,15,3,1000002,1.00749621762671,1.9991283003732,0.0863643869349876,1.00696532547485,2.00086202034661,0.0987362924571254,1.03062677921113,1.98694652619122,0.104144275666585,1.00760570951965,2.00108812418858,0.0988828069460205
10000,0.8,1.25,1.25,100,15,3,1000002,1.00749621762671,1.9991283003732,0.0863643869349876,0.97213033867463,2.02053046746565,0.12158294009722,1.25326935956832,1.7383135468961,0.181182515771405,0.97923899389211,2.01883778959616,0.121408201205644
10000,0.4,1,1,100,15,3,1000003,0.983215618708198,2.00178096465285,0.0725627171900277,0.986228381706304,2.00292437246153,0.0759974732595595,0.980250993016899,2.0036052557318,0.0781452953916207,0.988430385548526,2.00292034442873,0.0760166359405175
10000,0.8,1,1,100,15,3,1000003,0.983215618708198,2.00178096465285,0.0725627171900276,0.969534040078413,2.00378289620579,0.0664211698902434,0.98294220045345,1.99037095675186,0.0713190028235301,0.969597298094369,2.01316158927408,0.0658072177334496
10000,0.4,1.25,1,100,15,3,1000003,0.993332083130886,1.99821058620908,0.0701379242380052,0.999665233585232,1.99545743457802,0.0691804940905494,1.01834271198494,1.98639245274744,0.0712635546640607,1.00034766466322,1.99565756321574,0.0693466590316081
10000,0.8,1.25,1,100,15,3,1000003,0.993332083130886,1.99821058620908,0.0701379242380483,0.989633040410468,1.99289041762303,0.0859011254824308,1.18284747419381,1.80816783497804,0.14129169286019,0.995460259514907,1.99143345436947,0.0854699818585859
10000,0.4,1,1.25,100,15,3,1000003,0.994598871545109,1.99820108127532,0.0714479875753985,0.999853903261622,1.98927304870392,0.0731628959314294,0.996669900150526,1.99036631881477,0.0725851962284307,1.0016347731615,1.98938723318301,0.0733032482361603
10000,0.8,1,1.25,100,15,3,1000003,0.994598871545109,1.99820108127532,0.0714479875732629,1.02857600241096,1.92590920247593,0.0680700360069919,1.00486380662216,1.95987905133329,0.0859064579531465,1.02787756008459,1.93773057284591,0.0680465171937714
