"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,6000001,0.999514293519726,2.00031923776245,0.0803173527919567,1.00621286333893,1.9958903507505,0.0843477748408171,1.01307719322522,1.99314511263206,0.0892325172086426,1.0094752437842,1.9958558791591,0.0845008471928647
10000,0.8,1,1,100,15,3,6000001,0.999514293519726,2.00031923776245,0.0803173527948543,1.06935776450711,1.94423052963607,0.1334498275825,0.993048113965297,2.01987140694662,0.16403360555053,1.07277586254962,1.95651685296326,0.132681229358206
10000,0.4,1.25,1,100,15,3,6000001,1.01926322971177,1.99584575829356,0.0817123792907548,1.02942927534925,1.99112860620859,0.100762501926904,1.05765785666869,1.98195000808177,0.0997922792434956,1.03079096264928,1.99104801269593,0.100936147811535
10000,0.8,1.25,1,100,15,3,6000001,1.01926322971177,1.99584575829356,0.0817123792907556,1.00889549383108,2.02642230782756,0.0927024061800441,1.2009254366674,1.82875213681052,0.147832834760325,1.0126354895749,2.02676362216349,0.0925751345659208
10000,0.4,1,1.25,100,15,3,6000001,1.00113356451977,2.00024873840161,0.0817685565210958,1.029171038747,1.98978576832575,0.0676531600205376,1.02606563380778,1.98977637997021,0.0819878128622964,1.03141221439488,1.98993192103082,0.0677835942829808
10000,0.8,1,1.25,100,15,3,6000001,1.00113356451977,2.00024873840161,0.0817685565200075,0.985045856885551,2.04095567241713,0.0865694816718638,0.988297499210252,2.01544208154576,0.0894168012327395,0.981951782387649,2.05977698539791,0.0860476431975246
10000,0.4,1.25,1.25,100,15,3,6000001,1.00763961522595,1.99824400424638,0.083596612930335,0.99930906088816,1.99818510320248,0.077511197038513,1.02544922848011,1.98621246041311,0.0768136580018946,1.00007012368484,1.99828989183085,0.0776710648292478
10000,0.8,1.25,1.25,100,15,3,6000001,1.00763961522595,1.99824400424638,0.0835966129310877,0.993175790925749,2.00831601424081,0.0551009703236012,1.17761762385723,1.83378807693375,0.073576916332073,0.998445334801124,2.00640795242183,0.0548971982824579
10000,0.4,1,1,100,15,3,6000002,1.03015007399396,1.99406634292199,0.0735742033718231,1.02709757849548,1.99512712767408,0.0698036602570426,1.0157625943387,1.99967200817693,0.0731265734035851,1.02939705021382,1.99519834442652,0.0698146691471463
10000,0.8,1,1,100,15,3,6000002,1.03015007399396,1.99406634292199,0.073574203371823,1.03477955431067,2.00591668878127,0.0822824573908961,0.957844714386724,2.04114998509358,0.115526782168882,1.03276335068795,2.02305849418763,0.0813985582338866
10000,0.4,1.25,1,100,15,3,6000002,0.997221250390062,1.99973825574609,0.104872975779215,0.987207242290097,2.0035146541958,0.10209599359645,1.00740694362148,1.99432933270193,0.10277505867462,0.988604227988579,2.00356245494263,0.102283353808271
10000,0.8,1.25,1,100,15,3,6000002,0.997221250390062,1.99973825574609,0.104872975779415,0.952348107305062,2.00078425025467,0.0756999776637784,1.15610863193029,1.82432529708904,0.111567753736504,0.957978574444422,2.00014953556629,0.0753693914650674
10000,0.4,1,1.25,100,15,3,6000002,1.01714008282956,1.99754597618562,0.0814819270175975,1.01262648384696,1.99692935222472,0.0614047354274168,1.00603604974384,2.00039526333226,0.0648125523011748,1.01489173397328,1.99687865389437,0.061424744038643
10000,0.8,1,1.25,100,15,3,6000002,1.01714008282956,1.99754597618562,0.0814819270175975,1.04248393897336,1.96917215706929,0.00618541600261898,0.964823414682414,2.02649716739184,0.0573923527266486,1.04009643338985,1.98754145520011,0.00531102658844093
10000,0.4,1.25,1.25,100,15,3,6000002,1.02876865523416,1.99581386463324,0.0846800343890075,1.03698960018385,1.99276381609841,0.085215314376293,1.05691491448925,1.98125530758231,0.0918027524824695,1.03764606832814,1.99308506196565,0.0853744806510416
10000,0.8,1.25,1.25,100,15,3,6000002,1.02876865523416,1.99581386463324,0.0846800343890108,1.03526451740566,1.96306311740019,0.0769846514232934,1.19810908512792,1.80312754381705,0.123062299997746,1.04407782620756,1.9612218976314,0.0767427793636391
10000,0.4,1,1,100,15,3,6000003,0.997191784305252,1.99942806409606,0.0879601136409919,1.03078574391364,1.98612319555184,0.0898932502709974,1.0193254650918,1.98911948881868,0.0971887922386276,1.03298972455051,1.98628056839001,0.0899680030750847
10000,0.8,1,1,100,15,3,6000003,0.997191784305252,1.99942806409606,0.087960113640992,1.05190411650041,1.94351918414376,0.0991460281854901,0.987561971550091,1.99997735388103,0.142832753556136,1.04835964608395,1.96081989013244,0.0980056363128518
10000,0.4,1.25,1,100,15,3,6000003,0.997314218423297,2.00001973297052,0.0926978606828628,1.01093568593613,1.9931033768454,0.0846508242007818,1.02257467724824,1.98787068365139,0.0819242972342496,1.01230241766322,1.99312062502223,0.084884690618757
10000,0.8,1.25,1,100,15,3,6000003,0.997314218423297,2.00001973297052,0.0926978606828261,0.990020568582875,2.01204938472762,0.0755296572422158,1.2151888421173,1.79107592903209,0.128984733452892,0.990949423937718,2.01563045475852,0.0753433402076236
10000,0.4,1,1.25,100,15,3,6000003,0.99416481395949,1.99925761637261,0.0897436490621808,0.979645629517033,2.0037720456879,0.0830609345305946,0.978295828809418,2.00319133441657,0.0892794811673501,0.982030194436915,2.00370367091414,0.0830997879691887
10000,0.8,1,1.25,100,15,3,6000003,0.99416481395949,1.99925761637261,0.089743649062184,1.01448953773176,2.00240131440717,0.0495450134357783,0.966176688144366,2.00676027177625,0.101049313055949,1.01005263473999,2.02197477544206,0.0486581807660339
10000,0.4,1.25,1.25,100,15,3,6000003,0.984208790400234,2.00114071092838,0.0898584717196189,0.999054955655258,1.99137885382655,0.095198428618153,1.02186277942594,1.98068469808361,0.101029843446394,0.999436586652184,1.99172219159594,0.0953340374808315
10000,0.8,1.25,1.25,100,15,3,6000003,0.984208790400234,2.00114071092838,0.0898584717186476,1.02764240846956,1.96739319233171,0.103816002024192,1.22071688259433,1.78238662722812,0.131600962507291,1.03012818829586,1.96954668511234,0.103685952269082
10000,0.4,1,1,100,15,3,6000004,0.994204862477315,2.00312590163734,0.0691638055658644,0.994820672274856,2.00513230695639,0.0698061555624128,0.984398232462089,2.00740457558808,0.0726770124202015,0.997427047976305,2.00509327358601,0.0698177695366491
10000,0.8,1,1,100,15,3,6000004,0.994204862477315,2.00312590163734,0.0691638055660463,0.947194034166984,2.01103165898581,0.0558469520758537,0.929114611786392,2.01741731809717,0.0829221626143761,0.946751863815859,2.02422516906844,0.0555473325198149
10000,0.4,1.25,1,100,15,3,6000004,1.03752084906846,1.99501860838128,0.104479701575133,1.0225202011444,1.99919067591881,0.122746450135792,1.04372190460819,1.98896917445359,0.124802736373455,1.02350944426203,1.99944550211612,0.122873362734186
10000,0.8,1.25,1,100,15,3,6000004,1.03752084906846,1.99501860838128,0.104479701581376,1.02417666709504,2.00933841101462,0.153223056629782,1.21976738855396,1.81097542364411,0.191616441994255,1.03079983562609,2.0099138152492,0.152774616097091
10000,0.4,1,1.25,100,15,3,6000004,1.00030109191738,2.00158843682603,0.0748572088816683,0.9916965675585,2.00993309356007,0.0685742106313341,0.987528834639119,2.00873064137854,0.0787786652771833,0.993140530885298,2.01026617720228,0.0685953093843477
10000,0.8,1,1.25,100,15,3,6000004,1.00030109191738,2.00158843682603,0.0748572088809679,0.98476750284532,2.02841205482985,0.0463547336340804,0.969365070990535,2.01949794181476,0.0809754402569277,0.980860429941228,2.04726064749922,0.0455352213652815
10000,0.4,1.25,1.25,100,15,3,6000004,1.00782839568703,2.00236638740753,0.105450481557551,1.01840305753864,2.00496648336355,0.0889118350000437,1.04721234301761,1.9911475932661,0.0902110018189899,1.01914774363503,2.00521168835615,0.0890479868588687
