"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,9000001,1.00929738495351,2.00076541752535,0.125008837278742,0.995320537910952,2.00884587324311,0.122940524397628,0.992177512249265,2.00847034819204,0.125060310502701,0.996906627380596,2.00891252264551,0.122993891864745
10000,0.8,1,1,100,15,3,9000001,1.00929738495351,2.00076541752535,0.1250088372785,0.984620030578255,1.98071246651044,0.0919019585866958,1.00125829004933,1.95071572252534,0.109232924812449,0.988641790671113,1.98456045309701,0.091648648007484
10000,0.4,1.25,1,100,15,3,9000001,1.02783504147582,1.99680362578374,0.122432593044313,1.03057759892749,1.99929554242074,0.126609370453076,1.05405811105941,1.98661959652872,0.130635687846646,1.031533693579,1.99932459488093,0.12680013475968
10000,0.8,1.25,1,100,15,3,9000001,1.02783504147582,1.99680362578374,0.122432593044648,1.01437360977268,1.9955161781179,0.178766487778752,1.31483671503812,1.72665505424048,0.233069881083747,1.0181890884116,1.99489257979875,0.178783582635434
10000,0.4,1,1.25,100,15,3,9000001,1.02492738364761,1.99394207129779,0.10739728237164,1.03801985880011,1.9869061771525,0.102379609435166,1.03415129652829,1.98904160576706,0.103315805916645,1.03911526026122,1.98711254125206,0.102348313424179
10000,0.8,1,1.25,100,15,3,9000001,1.02492738364761,1.99394207129779,0.107397282371564,1.02375209121824,1.97071968653844,0.0933377462928149,1.02533468625663,1.95770705473001,0.0912957151535766,1.02510567020339,1.97874572620541,0.0926728502161662
10000,0.4,1.25,1.25,100,15,3,9000001,1.00120330276184,1.99948790568717,0.10698812857176,0.997673716796416,1.99991878749195,0.110365209394669,1.02786708459136,1.98559303410203,0.107501060927431,0.997779680940801,2.00023465699942,0.110495143193992
10000,0.8,1.25,1.25,100,15,3,9000001,1.00120330276184,1.99948790568717,0.106988128570943,0.941241955030238,2.03963614646975,0.134438540662973,1.26860509553108,1.74092746428711,0.20183671879489,0.944254317252131,2.03939857909528,0.134400828165823
10000,0.4,1,1,100,15,3,9000002,1.01384248895964,1.99923007098466,0.0843688300016035,1.00854447474103,1.99386291968873,0.0865188052323032,1.00726551040026,1.99391438627319,0.0924059161297344,1.01109793715012,1.99388883942768,0.0865865415978413
10000,0.8,1,1,100,15,3,9000002,1.01384248895964,1.99923007098466,0.0843688300014318,1.00885835063999,2.00068125867878,0.0724045177499695,0.982413471784705,2.00411177530315,0.115241168095142,1.00988642101178,2.01340343782457,0.0710779815273507
10000,0.4,1.25,1,100,15,3,9000002,0.983066831567551,2.00361282846345,0.0986980157004475,0.998570957963452,1.99874420358289,0.0891906161123676,1.02298452290209,1.98731676824315,0.0878315445366591,0.999077409589514,1.99899248174532,0.0893386711564499
10000,0.8,1.25,1,100,15,3,9000002,0.983066831567551,2.00361282846345,0.0986980157005996,0.968967684609222,2.01285872164705,0.0661754327928133,1.1894268395463,1.81128210931108,0.128955905960427,0.976108319039631,2.00995055027555,0.0662161102376581
10000,0.4,1,1.25,100,15,3,9000002,1.01529844152823,1.99848704603781,0.0867052488547172,1.03109424425001,1.98984106902611,0.0965644209096285,1.02674832467611,1.98971777068068,0.0946598081994745,1.03274485953494,1.99017812584278,0.0966308736100604
10000,0.8,1,1.25,100,15,3,9000002,1.01529844152823,1.99848704603781,0.0867052488552576,1.00930694488173,1.99173901147799,0.0857518023594511,1.01024814586501,2.00365771672052,0.0948954380151485,1.00759486882154,2.00688613504457,0.0854350257532502
10000,0.4,1.25,1.25,100,15,3,9000002,0.997377275468551,1.99978313274239,0.0977561388228594,1.00107819901859,1.99890041588703,0.098625115480665,1.02414115142477,1.98813234258461,0.0990766458256016,1.00155341206313,1.99905624293775,0.0987176136495582
10000,0.8,1.25,1.25,100,15,3,9000002,0.997377275468551,1.99978313274239,0.0977561388228644,1.01413342081236,1.99392865173552,0.100248059031333,1.21224520724777,1.79116176922317,0.158187235399915,1.01799101269159,1.99362307151243,0.100274104163381
10000,0.4,1,1,100,15,3,9000003,1.00260832687349,2.00052362929995,0.105700282025156,0.993911613622206,2.00075620889755,0.100617381697763,0.988077634113006,2.00155879062795,0.103538551889775,0.996775684116128,2.00077422108038,0.100667404575822
10000,0.8,1,1,100,15,3,9000003,1.00260832687349,2.00052362929995,0.105700282025405,0.972650217462846,2.04430976641477,0.0814386785393569,0.985375888233031,1.99047003059573,0.120760475083539,0.971498662310893,2.05822353410695,0.0803991050903311
10000,0.4,1.25,1,100,15,3,9000003,0.997522526413933,2.00154618978879,0.101585946319853,0.99653576257465,2.00228859790815,0.107782967505002,1.02342908688487,1.99024632319857,0.113453120423782,0.997753258204425,2.00243920464635,0.108045241087393
10000,0.8,1.25,1,100,15,3,9000003,0.997522526413933,2.00154618978879,0.101585946319853,0.969659056019209,2.03432249474926,0.0818702981814859,1.22157380764885,1.7833354693476,0.186280870771575,0.974152379988896,2.03582895880097,0.0816176592683262
10000,0.4,1,1.25,100,15,3,9000003,0.979255854511018,1.99947683533402,0.0891175443094805,0.972084628190102,1.99557071648217,0.0789713002686613,0.971918875991982,1.99442301045773,0.0802708327332297,0.973733302306151,1.99590718194634,0.0790576480240067
10000,0.8,1,1.25,100,15,3,9000003,0.979255854511017,1.99947683533402,0.089117544309457,0.950107709993154,1.97839005436447,0.0639986491252533,0.960192741310996,1.97646359975723,0.0768419368308527,0.94696825305331,1.99488738399033,0.0631917015236211
10000,0.4,1.25,1.25,100,15,3,9000003,1.003440010947,1.99986797070909,0.0968103975286357,1.0183864053444,1.99764814699339,0.126998035515683,1.03553673151239,1.98476037372605,0.131565326004418,1.01899771065266,1.99798697437398,0.12719924626541
10000,0.8,1.25,1.25,100,15,3,9000003,1.003440010947,1.99986797070909,0.0968103975286336,1.01076550025121,2.0135557775286,0.0918019770617062,1.26356885290418,1.74490608205564,0.190296557566151,1.01355974617046,2.01641412053562,0.0912696558830007
10000,0.4,1,1,100,15,3,9000004,1.0009834153797,2.00045475291765,0.081943308818466,1.01531487495049,1.99607227619529,0.0812148457086562,1.00738693965581,1.99612582911208,0.0929009784431799,1.01847416653639,1.99617740164175,0.0811764760151098
