"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,1,0.997696303336293,1.99324728886743,0.12119313119816,0.98352570047748,2.0213908254986,0.139868351172223,0.998523343684991,1.9936915157399,0.135343955258739,0.984841927360003,2.0224542497526,0.139974238250147
10000,0.8,1,1,100,15,3,1,0.997696303336293,1.99324728886743,0.121193131198176,0.999593425383646,2.14117294058916,0.115784598529591,1.00705864017208,1.95280527735834,0.147389050205646,1.00460265355018,2.1748374632333,0.112903440282207
10000,0.4,1.25,1,100,15,3,1,0.992616537992102,1.99914327141858,0.12276940521806,1.00757095781483,1.97786363748119,0.12262630274346,1.04578263834517,1.88745008892871,0.124328427006926,1.00891632075684,1.97791746994111,0.122706803142879
10000,0.8,1.25,1,100,15,3,1,0.992616537992102,1.99914327141858,0.122769405218492,1.05232966363538,1.78774180781565,0.13028169136054,1.14341280010292,1.49002362760926,0.129307874986361,1.0822880385662,1.70687942080746,0.128103283309568
10000,0.4,1,1.25,100,15,3,1,0.985449991159101,1.99959205747037,0.0869895205063985,1.00795690136676,1.93272906858942,0.0773281694059092,0.995978118407171,1.97260199965275,0.0850108417050482,1.00885972301212,1.93445556196089,0.0773110239234452
10000,0.8,1,1.25,100,15,3,1,0.985449991159101,1.99959205747037,0.0869895205063986,1.04025134054898,1.72457539892547,0.062769701321448,0.985217899027162,1.96332568233808,0.087055733913234,1.02796433257528,1.86508320133199,0.0614189545374187
10000,0.4,1.25,1.25,100,15,3,1,0.975377334301711,2.0161243805754,0.120226107625001,0.982710339930962,2.00496969159815,0.11252852055585,1.03020663021003,1.90640018786673,0.114677129015311,0.984135969038634,2.00451157982476,0.1126157826889
10000,0.8,1.25,1.25,100,15,3,1,0.975377334301711,2.0161243805754,0.120226107625002,0.998543182736261,1.88977979593758,0.0688553396962649,1.11866745256097,1.51358946546042,0.122339872959984,1.0424964536354,1.75046458666288,0.0648054119346428
10000,0.4,1,1,100,15,3,2,0.997697493443403,2.01696391601127,0.0913362207979698,1.01547676241239,1.98634814853397,0.0968912094629076,0.999119406815199,2.02073139065682,0.0955657025667387,1.01691771065246,1.98812041122124,0.0969576320077057
10000,0.8,1,1,100,15,3,2,0.997697493443403,2.01696391601127,0.0913362208013122,0.965110807665853,2.22651820562293,0.0959298937790902,0.982563805911256,2.06129212085267,0.111010364090941,0.965859587553256,2.25585032597237,0.0939354132751254
10000,0.4,1.25,1,100,15,3,2,1.03547159800597,1.98144254815091,0.0931140066093975,1.01126348169125,2.02218881894402,0.0956624356764734,1.06907986500321,1.91660602884507,0.0873454710138434,1.01251056978158,2.02199225581356,0.0957924803169597
10000,0.8,1.25,1,100,15,3,2,1.03547159800597,1.98144254815091,0.09311400660886,1.0423184624553,1.99743164310682,0.0970481274813678,1.17804046762582,1.56596675480338,0.118502916035992,1.07401340971516,1.90012415047326,0.0951822078265258
10000,0.4,1,1.25,100,15,3,2,1.00590024468683,2.0124809561197,0.0926548663333406,1.00961585000338,1.98810904193718,0.0898311345110235,1.00492651704978,2.01449241530821,0.0934307025175029,1.01032443706641,1.9903885753289,0.0898212703890268
10000,0.8,1,1.25,100,15,3,2,1.00590024468683,2.0124809561197,0.0926548663332523,1.01429843719524,1.9646567328755,0.0954225672763958,0.99134305122431,2.04232469760488,0.109599973419889,1.00172698439077,2.08668087204146,0.0927736331217138
