"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,7000001,0.994993755567122,1.99716005707058,0.0748409407350352,0.987447009469121,2.00834058288329,0.0690929125518828,0.981186793999209,2.02343374772011,0.0795696593138231,0.988120416442327,2.00961218235498,0.0689872346578321
10000,0.8,1,1,100,15,3,7000001,0.994993755567122,1.99716005707058,0.0748409407365327,1.01415195075126,1.97763950974566,0.00828569917671939,0.975654855793156,2.01111620019582,0.0563835980185627,1.0114010710058,2.05013185659272,0.00531895099137804
10000,0.4,1.25,1,100,15,3,7000001,0.984408190270355,2.00894149586397,0.0692368813718076,0.964028869050403,2.02308992620487,0.0591546219796958,1.01754063320601,1.93411602787392,0.0513693821668081,0.964898998939639,2.0229049731172,0.0592806793061722
10000,0.8,1.25,1,100,15,3,7000001,0.984408190270355,2.00894149586397,0.0692368813718265,1.01350886421148,1.84994223087421,0.0633154952036733,1.12542053677155,1.5630884715187,0.0825075006113879,1.03988795804178,1.75767669580678,0.0655587274184566
10000,0.4,1,1.25,100,15,3,7000001,0.982090598149402,2.00545638049213,0.110851445976843,0.959057709186976,2.02451635777216,0.109640964155554,0.972921134373757,2.01182752955641,0.10124969914672,0.959669520815108,2.02505887477324,0.109663260466408
10000,0.8,1,1.25,100,15,3,7000001,0.982090598149402,2.00545638049213,0.110851445977228,0.950584185726057,2.18983083656963,0.0924956875365345,0.971184456659833,2.03203356673895,0.114883071702153,0.9561501012713,2.19129355435924,0.0894109627703626
10000,0.4,1.25,1.25,100,15,3,7000001,0.990810574649223,1.99591119508338,0.110823539469315,0.981143251195128,2.0061860349106,0.10171412055505,1.03449574782685,1.9069563603835,0.100814467053193,0.982097267911206,2.00567208328115,0.101754270167635
10000,0.8,1.25,1.25,100,15,3,7000001,0.990810574649223,1.99591119508338,0.11082353946934,0.988329710193853,2.01724961632908,0.111798680577503,1.12648647761834,1.53119694609979,0.108132300408703,1.01920363616283,1.9017051119348,0.111303257880729
10000,0.4,1,1,100,15,3,7000002,0.988344366238327,2.00376309402137,0.0815270237121596,0.98344894058417,2.00735627699921,0.0840892452798742,0.984633853295495,2.0002303942851,0.0780306778998524,0.984466345731612,2.00804358951154,0.0840802550056996
10000,0.8,1,1,100,15,3,7000002,0.988344366238327,2.00376309402137,0.081527023712163,0.949271496596015,2.14602944070324,0.0945197803770018,0.988576159106204,1.93554494299888,0.0831918816843766,0.956352709773922,2.11766421956772,0.0939726209999051
10000,0.4,1.25,1,100,15,3,7000002,1.00571780428973,1.98530366392484,0.0811046361198325,1.01498607523966,1.97860502066187,0.0939359431225364,1.05348738463429,1.89833461622851,0.0890718405148701,1.01587290426801,1.97826243455497,0.0940304503029384
10000,0.8,1.25,1,100,15,3,7000002,1.00571780428973,1.98530366392484,0.0811046361198322,1.02573447582389,1.87728388293462,0.100209450359027,1.14308584649368,1.53711005352876,0.0923897607372872,1.05443931995921,1.76305177347836,0.102139208660832
