"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,0.5,0.16,1,2,2,1,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00423659704333,0.490751034965675,1.99680995257458,-1.83157269680462,1.01341903972624,0.493260827520666,1.99426212049815,-1.83881479187231,1.00334292988203,0.495108350547131,1.99626769751271,-1.83136953804475
8000,0.7,0.5,0.16,1,2,2,1,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372143,1.00120179443984,0.501294585250733,2.0094161025638,-1.84710190271373,1.01508303427238,0.49208361127703,1.99554319635184,-1.83093517520473,0.999740484428862,0.50934609064071,2.00889723614337,-1.84723492058803
8000,0.8,0.5,0.16,1,2,2,1,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00850263996541,0.49640402466718,2.00138950994853,-1.84127688962482,1.01391705311036,0.497043615008269,1.99478432849378,-1.83300483870361,1.00582257603034,0.51227196118662,2.00079397177257,-1.84177828739846
8000,0.6,0.5,0.16,1,2,2,0,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00423659704333,0.490751034965675,1.99680995257458,-1.83157269680462,1.04691607380594,0.333270227035719,2.0372663885734,-1.86262136771335,1.00609577261274,0.484948759458883,1.9986810676309,-1.8314609282537
8000,0.7,0.5,0.16,1,2,2,0,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372143,1.00120179443984,0.501294585250733,2.0094161025638,-1.84710190271373,1.04794263454153,0.305858619784763,2.04074865211836,-1.85548068555089,1.00421015915822,0.491563756988635,2.01223250630639,-1.84716428236601
8000,0.8,0.5,0.16,1,2,2,0,1,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00850263996541,0.49640402466718,2.00138950994853,-1.84127688962482,1.04386398693998,0.280757952383878,2.03776153808851,-1.85766516023521,1.02627652737175,0.412646617585519,2.01624693706838,-1.84004335960394
8000,0.6,0.5,0.16,1,2,2,1,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00423659704333,0.490751034965675,1.99680995257458,-1.83157269680462,1.01341903972624,0.493260827520666,1.99426212049815,-1.83881479187231,1.00336566527122,0.495517102033503,1.99628899332338,-1.83137000218655
8000,0.7,0.5,0.16,1,2,2,1,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372143,1.00120179443984,0.501294585250733,2.0094161025638,-1.84710190271373,1.01508303427238,0.49208361127703,1.99554319635184,-1.83093517520473,0.999897657200433,0.509578427699422,2.0088753235005,-1.84736154497785
8000,0.8,0.5,0.16,1,2,2,1,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00850263996541,0.49640402466718,2.00138950994853,-1.84127688962482,1.01391705311036,0.497043615008269,1.99478432849378,-1.83300483870361,1.00597498526556,0.51271788804024,2.00083248180358,-1.84202502648016
8000,0.6,0.5,0.16,1,2,2,0,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00423659704333,0.490751034965675,1.99680995257458,-1.83157269680462,1.04691607380594,0.333270227035719,2.0372663885734,-1.86262136771335,1.00544409250375,0.487192954320329,1.99819979624633,-1.8313389749592
8000,0.7,0.5,0.16,1,2,2,0,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372143,1.00120179443984,0.501294585250733,2.0094161025638,-1.84710190271373,1.04794263454153,0.305858619784763,2.04074865211836,-1.85548068555089,1.00335724273267,0.494343619635666,2.01174051897861,-1.84713467620181
8000,0.8,0.5,0.16,1,2,2,0,0,50,20,4,8000001,1.01305913081865,0.489767094326426,1.9955141202771,-1.84427523372153,1.00850263996541,0.49640402466718,2.00138950994853,-1.84127688962482,1.04386398693998,0.280757952383878,2.03776153808851,-1.85766516023521,1.023992561455,0.422393702118498,2.01493742715403,-1.84040701017843
8000,0.6,0.5,0.16,1,2,2,1,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992516896,0.988476448149135,0.513980161954692,2.02128146141805,-1.81199578235039,1.00153097066452,0.507024676054433,1.99422580365387,-1.79652137548725,0.988227060201926,0.516599415408768,2.02126270687036,-1.81189131072995
8000,0.7,0.5,0.16,1,2,2,1,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992512194,1.00002963240067,0.466233668474656,2.02599693246823,-1.8135540592263,1.00406612929241,0.505365435735339,1.99182883120634,-1.79492176421155,0.997380773446033,0.482025840771325,2.02354563753146,-1.81395750510103
8000,0.8,0.5,0.16,1,2,2,1,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.8020699244051,1.01065120990845,0.444426401397265,2.0250237875843,-1.77251773471402,1.01465339898814,0.49689094376841,1.98885887495789,-1.77473637619133,1.00445504131787,0.479748933144098,2.02247304287996,-1.77374764708077
8000,0.6,0.5,0.16,1,2,2,0,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992516896,0.988476448149135,0.513980161954692,2.02128146141805,-1.81199578235039,1.034685091848,0.337396143626653,2.04627840927635,-1.81539880060531,0.989904712234143,0.510340675084989,2.02268621543364,-1.81192962635222
8000,0.7,0.5,0.16,1,2,2,0,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992512194,1.00002963240067,0.466233668474656,2.02599693246823,-1.8135540592263,1.03435158016032,0.310688501782161,2.04622879698736,-1.81988434500802,1.00738772474181,0.438909522754716,2.03243710439412,-1.81353278850475
8000,0.8,0.5,0.16,1,2,2,0,1,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.8020699244051,1.01065120990845,0.444426401397265,2.0250237875843,-1.77251773471402,1.03660696841082,0.280308060502703,2.04324459242274,-1.8027674000944,1.03346815977969,0.328776415832485,2.04758351109717,-1.77070629735139
8000,0.6,0.5,0.16,1,2,2,1,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992516896,0.988476448149135,0.513980161954692,2.02128146141805,-1.81199578235039,1.00153097066452,0.507024676054433,1.99422580365387,-1.79652137548725,0.988301601355707,0.517188445053362,2.02117864775408,-1.81188534495355
8000,0.7,0.5,0.16,1,2,2,1,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992512194,1.00002963240067,0.466233668474656,2.02599693246823,-1.8135540592263,1.00406612929241,0.505365435735339,1.99182883120634,-1.79492176421155,0.997755306469533,0.481872985822262,2.02373838600294,-1.81398935508245
8000,0.8,0.5,0.16,1,2,2,1,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.8020699244051,1.01065120990845,0.444426401397265,2.0250237875843,-1.77251773471402,1.01465339898814,0.49689094376841,1.98885887495789,-1.77473637619133,1.00534218789437,0.478952477765188,2.02222454412683,-1.77398507225367
8000,0.6,0.5,0.16,1,2,2,0,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992516896,0.988476448149135,0.513980161954692,2.02128146141805,-1.81199578235039,1.034685091848,0.337396143626653,2.04627840927635,-1.81539880060531,0.989388516846274,0.512253331562901,2.02227714029205,-1.81182235091385
8000,0.7,0.5,0.16,1,2,2,0,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.80206992512194,1.00002963240067,0.466233668474656,2.02599693246823,-1.8135540592263,1.03435158016032,0.310688501782161,2.04622879698736,-1.81988434500802,1.00643149112868,0.442832779350555,2.03178901338541,-1.81356083572299
8000,0.8,0.5,0.16,1,2,2,0,0,50,20,4,8000002,1.00467994145123,0.503165648545516,1.99407383186831,-1.8020699244051,1.01065120990845,0.444426401397265,2.0250237875843,-1.77251773471402,1.03660696841082,0.280308060502703,2.04324459242274,-1.8027674000944,1.03334897005561,0.329762646735282,2.04743341073991,-1.77078100342096
