"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000001,0.840528658712243,10.4866403347632,2.05872338487844,1.42986120352049,0.989234703482714,10.442951366795,1.93481666256568,1.41222879978081,0.959015766071329,10.3824764857557,1.94110038685712,1.45426223771322,0.965948303373711,10.5206942585975,1.9430349650504,1.41773710991437
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000001,1.00738225336859,9.93331694284715,1.97390655744728,1.38221985335902,0.943088760995547,10.0833019266859,1.99024841702118,1.37914919624704,0.999076286117651,9.93399348596236,1.97612273948827,1.37213303643398,0.967266385205768,10.0173244406538,1.97423683319487,1.37821217672645
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000001,1.0416492784827,10.1048707915932,2.05333894220961,1.42299017305052,0.66266583446947,11.1339639743808,2.3304224831337,1.3545137933081,1.05779363755919,10.0065702916797,2.00303444087378,1.42552333980199,0.844712089355111,10.6167388873546,2.18083972474303,1.35506874807163
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000001,0.925625694558295,10.0552908170671,2.01073073561621,1.381059014208,0.960358240162076,9.75299552259514,2.04989228916719,1.39171743296921,0.979452401737898,9.88712246866912,1.97861364539578,1.39011216102788,0.940344232093641,9.87421140111073,2.03357594171312,1.40134583567708
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000001,0.840528658712243,10.4866403347632,2.05872338487844,1.42986120352049,0.989234703482714,10.442951366795,1.93481666256568,1.41222879978081,1.77864108471787,8.9429393700001,1.08722893002673,1.48868280383284,1.07137951620047,10.2668450989111,1.87236940490974,1.41260912824209
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000001,1.00738225336859,9.93331694284715,1.97390655744728,1.38221985335902,0.943088760995547,10.0833019266859,1.99024841702118,1.37914919624704,1.84814197304372,8.50618671609581,1.09092004920725,1.39813525138212,1.0928764679097,9.73098642820606,1.88657639880868,1.38150124348401
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000001,1.0416492784827,10.1048707915932,2.05333894220961,1.42299017305052,0.66266583446947,11.1339639743808,2.3304224831337,1.3545137933081,2.34309114368498,7.49969525800522,0.524761822582422,1.53525022367043,1.00766660647892,10.0221315353959,2.17063332287388,1.35477546868131
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000001,0.925625694558295,10.0552908170671,2.01073073561621,1.381059014208,0.960358240162076,9.75299552259514,2.04989228916719,1.39171743296921,2.36900866892857,7.21488080751523,0.430641426940324,1.51640655722481,1.27240333757227,8.84447892088826,1.85432265926585,1.39223806718419
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000002,1.14662073893034,9.84384733624302,2.00471775836478,1.39435502789416,1.17171871618964,10.2162182035879,1.86202223494454,1.41145542832507,1.27201939592646,9.73954977089563,1.90068269367949,1.41487627741535,1.21280842409865,10.0911663741566,1.83714217571617,1.42940801916687
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000002,0.931380012674674,10.0877601649873,2.00106343380664,1.39942321427658,0.924493733038928,10.0875733924996,2.03684122791464,1.40566001931487,0.932663049647229,10.0833805912519,2.01161577865949,1.4068781505547,0.928009994615067,10.0746218903304,2.03667408592011,1.40568798911295
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000002,0.968535031473127,10.2332358057507,2.01041281747569,1.403679543964,1.25361898575583,9.8119400653312,1.79158499638983,1.40340045273729,1.34051234158475,9.74438864350191,1.60091461672603,1.46211055255962,1.25933292006023,9.8525682377304,1.77456919407838,1.42729454894215
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000002,0.988672944206591,10.0103770290763,1.96196141680115,1.39662842945807,1.00894182943195,9.92299479476273,2.03335772613503,1.39102178603195,0.951201374107792,10.0878143780662,2.0303641729236,1.40288413660485,0.969095945727342,10.0650959739371,2.06021290896179,1.38589324807984
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000002,1.14662073893034,9.84384733624302,2.00471775836478,1.39435502789416,1.17171871618964,10.2162182035879,1.86202223494454,1.41145542832507,2.07863226496507,8.37183507510907,1.04950147075367,1.43657847237184,1.33078289357458,9.82275559857512,1.75568751269055,1.42246877494056
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000002,0.931380012674674,10.0877601649873,2.00106343380664,1.39942321427658,0.924493733038928,10.0875733924996,2.03684122791464,1.40566001931487,1.78938907719956,8.65408791934219,1.11934997816996,1.43291331704193,1.05205198167605,9.79173346041982,1.94976143317645,1.40782430042802
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000002,0.968535031473127,10.2332358057507,2.01041281747569,1.403679543964,1.25361898575583,9.8119400653312,1.79158499638983,1.40340045273729,2.43858348578526,7.64672698581726,0.337035764839878,1.55656128821051,1.53523067710781,9.02134654343323,1.62815289256134,1.41555543488684
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000002,0.988672944206591,10.0103770290763,1.96196141680115,1.39662842945807,1.00894182943195,9.92299479476273,2.03335772613503,1.39102178603195,2.34736335424619,7.504552270308,0.461751901024498,1.51851724521298,1.23446774485284,9.25354562079044,1.91154312490939,1.38021140267325
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000003,1.24497830473861,9.59064843482873,2.01602350605462,1.396351658047,1.2081494533332,9.63365184106243,2.07992477689684,1.40104015564492,1.49217764770919,9.07497968639579,1.83401594006241,1.44118036917995,1.21579239829203,9.61455513958014,2.07071294098294,1.40831143807039
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000003,0.933357932848431,10.0919763046576,2.0172730042451,1.38164037211032,0.895524693841525,10.1214153231016,2.06325270801226,1.38660916575747,0.909771695742136,10.1506756838856,2.02620331151856,1.37174925848708,0.902525441003413,10.1093337465737,2.05484364726065,1.38360309808484
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000003,0.949039645425282,10.1668597013953,2.03701130840141,1.40523786201817,0.249484990234376,11.6238502496672,2.40801632639606,1.33532530229334,0.567413664586056,10.6109987223623,2.39709405746697,1.35950671228716,0.366840362001993,11.0960037668601,2.32877207117553,1.38071437788418
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000003,1.01327941204195,9.98401284506069,1.9731334932647,1.38235100814218,1.08670955308259,9.78622599177488,1.88333948891615,1.41125044271555,0.992449053441681,10.0912354187168,1.98009783624964,1.38890535961693,1.03611546378713,9.9267127958531,1.92650835341791,1.40952523643595
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000003,1.24497830473861,9.59064843482873,2.01602350605462,1.396351658047,1.2081494533332,9.63365184106243,2.07992477689684,1.40104015564492,2.35335191066217,7.61119877297577,0.979938616301221,1.4792928449833,1.30845624579964,9.39592042949207,2.02614831670498,1.39646136679057
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000003,0.933357932848431,10.0919763046576,2.0172730042451,1.38164037211032,0.895524693841525,10.1214153231016,2.06325270801226,1.38660916575747,1.77048501548543,8.6879401825795,1.14008879008651,1.40375932013074,1.03299547741328,9.80876564916683,1.96554270998732,1.38557715890779
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000003,0.949039645425282,10.1668597013953,2.03701130840141,1.40523786201817,0.249484990234376,11.6238502496672,2.40801632639606,1.33532530229334,-8.20045504862293,34.2384235393692,8.7619822152555,-24.1056358294937,-1.1234015977271,15.5170825749767,3.40382450552437,1.3447456885192
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000003,1.01327941204195,9.98401284506069,1.9731334932647,1.38235100814218,1.08670955308259,9.78622599177488,1.88333948891615,1.41125044271555,2.29715170823619,7.64722687421421,0.494673985301578,1.4885892869556,1.41610429708595,8.85530288604648,1.66233965402373,1.4104749034561
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000004,1.00718793926159,10.0487899966469,1.93805480004479,1.39787958625092,1.09204262749148,9.6523088869142,2.00857998969265,1.41345018133512,1.09767765365365,9.90419256870586,1.9048590688789,1.41568225597637,1.06853710300846,9.73611443833923,2.00664653594095,1.40965947648089
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000004,0.974083277457178,10.0544809368722,2.04296897000474,1.38907097342988,0.920566358521174,10.249278409276,2.04558086941037,1.38963032079018,1.00202579482135,10.0084372681477,1.99629528855278,1.3820745612198,0.953711628222216,10.1577649082597,2.02516187641779,1.38830136372577
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000004,1.09455135078268,9.81953767876393,1.99590605943783,1.39042554466868,0.740279032876326,11.3501349209024,2.10760367238031,1.37670139097935,1.29015588439142,9.7476803574081,1.77167121054417,1.39447155549126,1.02988612355794,10.3225575166013,1.88616927853525,1.41132371354047
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000004,0.97487829391432,10.0662367212781,2.03076533283578,1.38979920356929,1.05577458490917,9.83082751220787,1.98251402263632,1.36859747041344,0.987932424034403,10.0691564302336,2.00479720455069,1.38542736342868,0.992362212111856,10.0814460466387,2.00881556998909,1.3682775783871
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000004,1.00718793926159,10.0487899966469,1.93805480004479,1.39787958625092,1.09204262749148,9.6523088869142,2.00857998969265,1.41345018133512,2.00699320369623,8.41132079737651,0.977975300128993,1.45394760647958,1.19621571081854,9.43691890482737,1.92366541616608,1.4139907148697
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000004,0.974083277457178,10.0544809368722,2.04296897000474,1.38907097342988,0.920566358521174,10.249278409276,2.04558086941037,1.38963032079018,1.81354479668197,8.62802279399937,1.15757422480144,1.41069380139271,1.0670467058511,9.89749991542231,1.9477235881507,1.38957095081824
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000004,1.09455135078268,9.81953767876393,1.99590605943783,1.39042554466868,0.740279032876326,11.3501349209024,2.10760367238031,1.37670139097935,2.58251691573298,7.23291398782108,0.322029505632471,1.496947909616,2.27013229999368,7.1889041773056,-33.543852535178,108.884256182252
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000004,0.97487829391432,10.0662367212781,2.03076533283578,1.38979920356929,1.05577458490917,9.83082751220787,1.98251402263632,1.36859747041344,2.2995418182556,7.54224297561118,0.536035024548223,1.49641468660188,1.2863330321328,9.17570865925174,1.83908923399723,1.36351438335521
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000005,0.867260088641578,10.1701429257207,2.03379973520902,1.34801409153934,0.999187846470894,10.0622347902279,1.81662959989288,1.38358508171246,0.905850040951793,10.1770896894293,1.96221385974703,1.35617950811638,0.9987768972715,10.047036259299,1.82624794800717,1.37884467308209
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2000005,1.11718408536495,9.87457262331495,1.95322586086095,1.39678761021599,1.07785922074191,9.90619060481621,2.01321128179125,1.37946093533188,1.13079191980474,9.89518555085599,1.91762910424156,1.38838427126836,1.06565536740401,9.95237047547387,2.01220879656659,1.38294156258813
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000005,1.11276330859786,9.79443652628759,1.93114679156473,1.34738390728661,1.65831467884477,8.27317632627604,1.47790248846515,1.40921743613542,1.16827278655963,9.71750174227979,1.8996531241605,1.3660631421479,1.41371721483867,9.09729646558427,1.64891771526564,1.39084218672221
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,2000005,1.11234480678695,9.86326403106602,1.96948074171712,1.39466809929227,1.16211893702208,9.80843733649318,1.94655052436399,1.37018497559217,1.10569304321849,9.9144191210914,2.00626466461297,1.40174401563025,1.13439538717623,9.95635850545166,1.94947787335973,1.36983346346059
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000005,0.867260088641578,10.1701429257207,2.03379973520902,1.34801409153934,0.999187846470894,10.0622347902279,1.81662959989288,1.38358508171246,1.66377944818601,8.8637848474462,1.16793566399484,1.36883212311338,1.12162713267069,9.76796703532841,1.73504558784326,1.38260407846824
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,2000005,1.11718408536495,9.87457262331495,1.95322586086095,1.39678761021599,1.07785922074191,9.90619060481621,2.01321128179125,1.37946093533188,1.92658946756828,8.53532679432897,1.10109155022553,1.41799461795878,1.1811671427751,9.6783941715052,1.93801068790814,1.38252251282531
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000005,1.11276330859786,9.79443652628759,1.93114679156473,1.34738390728661,1.65831467884477,8.27317632627604,1.47790248846515,1.40921743613542,2.32185450577243,7.46691564338586,0.503920746194184,1.42584940274879,1.83277575749033,7.90561805575096,1.31897202244494,1.39925199484142
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,2000005,1.11234480678695,9.86326403106602,1.96948074171712,1.39466809929227,1.16211893702208,9.80843733649318,1.94655052436399,1.37018497559217,2.40351293975328,7.47424214674712,0.52496128629182,1.50326437681321,1.44814287567454,9.01740329471236,1.75566514605102,1.37146116887515
