"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,1,0.990406127492842,10.0433316872794,1.89509695761095,1.41714626065862,0.82023428317168,10.3765338455181,2.1203164427198,1.40906864660872,0.926049850384137,9.99354966706938,2.03935972247978,1.40447435978585,0.856764034079009,10.2820627702381,2.08918760460311,1.41303917701925
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,1,1.04204624955966,9.94004512061818,1.96454700225269,1.37184605280228,1.01582268836847,9.94170923809586,2.03934066717582,1.37425365033878,1.09825145082789,9.85801510018125,1.91699430918544,1.38410786583674,1.01043682951843,9.96714408463084,2.03503798207821,1.37543729047329
2000,0.8,10,4,0.5,1,4,1,1,50,20,5,1,1.13579001611059,9.71994965783501,1.95193482219994,1.42206290688473,1.43738152070775,8.98317928604585,1.80292063486304,1.4212984810214,1.27017751085515,9.40955642044987,1.94431477970913,1.46269196600949,1.33913871410542,9.32273090078961,1.90107384850316,1.39460355059238
20000,0.8,10,4,0.5,1,4,1,1,50,20,5,1,1.02743205833264,9.93900389441137,2.0007605164477,1.37459216480377,1.05905937189432,9.92566427018645,1.98361289887872,1.37627704523846,1.07903066444187,9.83517832588638,1.95261478296268,1.38219168069019,1.07255486768409,9.87002223265667,1.98537483513389,1.3687591567893
2000,0.6,10,4,0.5,1,4,0,1,50,20,5,1,0.990406127492842,10.0433316872794,1.89509695761095,1.41714626065862,0.82023428317168,10.3765338455181,2.1203164427198,1.40906864660872,1.85715359674518,8.41076200561247,1.07471251474651,1.45394286933297,0.926032784506724,10.1090525255987,2.05587185955296,1.40453882247791
20000,0.6,10,4,0.5,1,4,0,1,50,20,5,1,1.04204624955966,9.94004512061818,1.96454700225269,1.37184605280228,1.01582268836847,9.94170923809586,2.03934066717582,1.37425365033878,1.90674159349911,8.4837137820331,1.08730654279367,1.41541714934721,1.11839575431155,9.7145824615162,1.96663110868981,1.37539828969708
2000,0.8,10,4,0.5,1,4,0,1,50,20,5,1,1.13579001611059,9.71994965783501,1.95193482219994,1.42206290688473,1.43738152070775,8.98317928604585,1.80292063486304,1.4212984810214,2.49119786198916,6.9147028115283,0.493933363650439,1.55855115027198,1.65510655118727,8.32466339417234,1.70464158554314,1.41283155567275
20000,0.8,10,4,0.5,1,4,0,1,50,20,5,1,1.02743205833264,9.93900389441137,2.0007605164477,1.37459216480377,1.05905937189432,9.92566427018645,1.98361289887872,1.37627704523846,2.3732057654032,7.34412147274832,0.489080354562214,1.49247168411353,1.36274785852909,8.99206681298111,1.82152792990889,1.36801958812418
2000,0.6,10,4,0.5,1,4,1,1,50,20,5,2,0.924672552136814,9.93944652054445,2.09294638596179,1.41642758768884,0.771932468957725,10.1896036160544,2.3320261233256,1.4495559244965,1.01781703833324,9.67078624353954,2.05190103818284,1.43128416453545,0.840039181220127,10.0042530054381,2.29166182723277,1.45303682659052
20000,0.6,10,4,0.5,1,4,1,1,50,20,5,2,1.01361513642291,9.98011890277867,1.99069622038316,1.38401087713881,1.08309145723351,9.90267813111326,1.89579595392074,1.37985148575629,0.994821051196283,9.99540505951727,2.01909506720494,1.39085997626993,1.07389514712815,9.92063247958034,1.90835500753318,1.37756156540735
