"n","q","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.ml.0.B1","B.ml.0.B2","B.ml.0.B3","B.ml.0.B4","B.ml.1.B1","B.ml.1.B2","B.ml.1.B3","B.ml.1.B4","B.ml.2.B1","B.ml.2.B2","B.ml.2.B3","B.ml.2.B4","B.sp.00.B1","B.sp.00.B2","B.sp.00.B3","B.sp.00.B4","B.sp.01.B1","B.sp.01.B2","B.sp.01.B3","B.sp.01.B4","B.sp.10.B1","B.sp.10.B2","B.sp.10.B3","B.sp.10.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.ml.01","V.ml.02","V.ml.03","V.ml.04","V.ml.11","V.ml.12","V.ml.13","V.ml.14","V.ml.21","V.ml.22","V.ml.23","V.ml.24","V.sp.001","V.sp.002","V.sp.003","V.sp.004","V.sp.011","V.sp.012","V.sp.013","V.sp.014","V.sp.101","V.sp.102","V.sp.103","V.sp.104","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.param","time.xz.nonpar","time.cz.param","time.cz.nonpar","time.est.or","time.var.or","time.est.cc","time.var.cc","time.est.ml","time.var.ml","time.est.sp","time.var.sp"
200,0.4,4000001,1.4437379500986,9.35682117099412,1.97246708651316,-0.0517510000348078,1.36216759713562,9.86462926861061,1.88275630977446,-0.00413346415480723,1.74996731640738,9.07462745874028,1.62591025287985,-0.0348691993703098,1.44834934672708,9.57765582809152,1.89018317668821,-0.0355377752850745,1.81005088087848,8.93742836675377,1.64642376093506,0.00456717552044752,1.36386619073702,9.85975358205055,1.88157493466641,-0.00418692711364837,1.37033760016327,9.84876113119118,1.8761175655436,-0.00389758326340372,1.36171406692951,9.86319330892529,1.8833799126462,-0.00438975363423514,1.36539249402333,9.8578023331696,1.88061184459002,-0.00431644557770204,1.36178277998922,9.86451937395877,1.88376045178571,-0.00459325994413872,0.191406654684755,0.28247395692756,0.145648885062467,0.113684269406026,0.254440993980774,0.43578040976872,0.212118400696853,0.14153619720224,0.225282810854735,0.358581736925011,0.177438566265494,0.132020561650495,0.230115849967012,0.366701300557145,0.187300936395848,0.130605502347759,5.75091769436411,9.78905471133919,4.0709272385816,0.867581976966596,0.255482743577946,0.437640242807872,0.212930039032094,0.141595401553953,0.256748913694316,0.440330822692423,0.213605670490556,0.141635429765238,0.254222029718292,0.434743637494583,0.212043498316683,0.141608674198436,0.253905181369517,0.434281868747707,0.211429013071319,0.141597553920321,0.255482761040774,0.437605095820748,0.212668866406972,0.141597231967503,0.0913803577423096,0.526794672012329,0.0665628910064697,0.659183979034424,0.00432348251342773,0.0243923664093018,0.0261859893798828,0.00302553176879883,0.219434499740601,0.14275336265564,48.7973051071167,17.6744439601898
800,0.4,4000001,0.784144645352824,10.2454505138986,2.0694452366464,-0.0483590535004088,0.931198406379462,9.91916893222504,2.00624902178182,-0.0524731280407602,1.14203774093753,9.61056089768489,1.77915775012443,-0.052375795566674,0.885190529285358,10.0374537229833,2.01585454803889,-0.0509666425840077,0.834593550530378,10.1242776267793,2.05715926042608,-0.0443690685518149,0.93332071708032,9.91659217256664,2.00419474147922,-0.0526142272643796,0.936367909383111,9.91033751296732,2.00238900147097,-0.0525062098539389,0.92936793614538,9.92562296284033,2.00641906946987,-0.0528652485036676,0.930177875637684,9.92340917634369,2.00661597851134,-0.0529156342154016,0.928989586467323,9.92528292673456,2.0082118309907,-0.0530432444317304,0.110368651756808,0.159851352564874,0.0780972930942582,0.0506166070816723,0.144899927772767,0.247684680784832,0.110295682858349,0.065473147514287,0.124219382150897,0.190554963175294,0.0964277952907835,0.059198206435702,0.126766393892691,0.194713135154267,0.0984510183313919,0.0595347232134341,0.128482739236908,0.213931904474035,0.0954081718020746,0.061090928912602,0.144639474016292,0.245657528263795,0.110504789149473,0.0654649874653441,0.144682177805417,0.246031903380485,0.110497949279702,0.0654737401831156,0.143969588060103,0.243595401893298,0.110136450745655,0.0654553354733085,0.14366990217836,0.243345692122739,0.109800730279944,0.0654533477731741,0.143450811983384,0.24300134364543,0.109555899295414,0.0654543554806301,0.0665953159332275,1.43397951126099,0.0747566223144531,2.12544536590576,0.00412583351135254,0.00610089302062988,0.00308513641357422,0.00418281555175781,0.622852802276611,0.373130083084106,44.6700792312622,15.4338374137878
8000,0.4,4000001,1.02041820225625,9.95327759588322,2.02156360602662,0.0312197905463701,0.978870445447213,10.0457114665151,2.05516758478135,0.046200215950467,1.26972684719691,9.54020896574831,1.78364408177365,0.0519738090150371,0.998351957089251,9.98991175856882,2.0371082752353,0.043568536838362,1.03644808303252,9.89786633653968,2.02387669568616,0.0357192551040048,0.978943217643183,10.0454564857797,2.05525053748842,0.0461514174275,0.979538923954102,10.0444493434432,2.05480652685338,0.0461264307988085,0.97811655496347,10.0476733751666,2.05546774134371,0.0461454947153461,0.978217055784296,10.0475058826081,2.05548046033221,0.0461347775486322,0.979956301298605,10.0428638225515,2.05473141294876,0.0461440172605983,0.0353559121981194,0.0514450657999499,0.0257260425975129,0.0158096881849452,0.0469186012227805,0.0833317113279459,0.03596265984853,0.0200327538760039,0.0419145612101202,0.0659410029012265,0.0323280558683011,0.0186536787525424,0.0412613289417877,0.0648859763829277,0.032457132398874,0.0185027957252625,0.0487848904310422,0.0809614833891227,0.0373909204713559,0.0187063616397596,0.0468003065704396,0.082643338980022,0.0359810807084346,0.0200313951836982,0.0468480127864226,0.0828543228857894,0.036007385830726,0.0200331467966071,0.046681186015205,0.0821894483750322,0.0359268832088907,0.0200289869271255,0.0466240761864875,0.0822314094150972,0.0358491346225253,0.0200300123135482,0.046689788307573,0.0824854988007745,0.0358810732519257,0.0200349027045714,0.350200653076172,25.6709227561951,0.414629936218262,20.4302449226379,0.0279703140258789,0.0560970306396484,0.0236785411834717,0.0335190296173096,6.61305212974548,3.63618850708008,52.1396815776825,18.8239047527313
200,0.8,4000001,1.22887399722332,9.88821177980199,1.84432238610722,0.0114770397101333,0.96046052284269,10.6437543884931,2.00218923091607,0.38917415151186,2.36163555731039,8.17063505128631,0.726134862456456,0.352763508575028,1.71740870509692,9.57815083126645,1.36279079461523,0.248603330342181,2.45015781356851,8.10985510688758,0.796568131861056,0.426473633730203,0.992413344495196,10.511391195758,1.99092332312122,0.390612160003805,0.985531753435629,10.5305851902608,1.99308070215558,0.390470066556212,0.988209148549293,10.5460341066307,1.98296472506598,0.390334793767529,0.987007549584399,10.5477437264631,1.97815554790061,0.390588371780218,0.980344371946524,10.5432989855641,1.9937837956435,0.390471441402345,0.23298956635135,0.335684316250014,0.169378438872137,0.115263509214232,0.715442214482959,1.7133453867666,0.618199816086061,0.209935666731514,0.397785139050553,0.755556034625542,0.317672487532495,0.193703296187998,0.459297586335223,0.811989833674293,0.448073955704055,0.183654592168464,0.68789412767652,1.25242437914522,0.709268273772973,0.23607391993946,0.749915383834432,1.78510709878716,0.650491464112727,0.210897961866518,0.757389726733807,1.80898407316922,0.656429493506927,0.210677859544117,0.694268670078361,1.58234057323157,0.615306109134326,0.211158817767075,0.694232850932431,1.58841643613143,0.61316993623309,0.211155839648382,0.74187516483218,1.75229619009653,0.645380093431375,0.210959372445895,0.0545692443847656,0.741966962814331,0.0569508075714111,0.292468786239624,0.00445151329040527,0.00279092788696289,0.0031731128692627,0.00159382820129395,0.405472278594971,0.166499376296997,60.6068012714386,16.6652884483337
800,0.8,4000001,1.05770595150792,9.78778105914416,2.01140177614329,-0.0494775922389998,0.767926708764991,10.1235385972681,2.14863987736402,-0.0561812874234985,1.84231100175283,8.02838757257976,1.11895603863422,0.142142198822595,0.908511553096149,9.69015462752688,2.18473799231327,-0.0814491483503325,0.921569366467295,9.86354260627621,2.09818636727913,-0.0615414221363437,0.785693213524654,10.0369351226686,2.14805645302644,-0.0554737280413393,0.783537663222996,10.0416254546288,2.14672952310739,-0.0550396866909104,0.790696880996675,10.032659712381,2.13898620538315,-0.0547468888368464,0.788435841230149,10.0373733261501,2.13791142529924,-0.0537079012377694,0.77945703013312,10.0949373305263,2.13361726944333,-0.0545634213856195,0.114383198650851,0.16129655740556,0.0793790867398118,0.0527686417770287,0.247628846358204,0.525993679892131,0.199547895515794,0.129244991796473,0.262321929476865,0.628888580495972,0.194253785957571,0.122151131978525,0.21051521508271,0.393580887860538,0.206885300321692,0.103077423677615,0.389051821435541,0.663441291163777,0.327477695690378,0.113912079901127,0.256746106474019,0.552980592555746,0.205932928820836,0.129919881632851,0.257255069048837,0.554705698570035,0.206399797812187,0.129950655865506,0.239048956444689,0.484510810991278,0.196950138022783,0.129662173579525,0.23842168279239,0.483320072064496,0.19605683579568,0.129785451633806,0.238334165572599,0.467795000485153,0.19874302792172,0.129162991789791,0.0780980587005615,1.82721281051636,0.0776481628417969,0.694483041763306,0.00448989868164062,0.00657033920288086,0.00273227691650391,0.00207185745239258,1.66678142547607,0.721080541610718,62.2308733463287,16.5220394134521
8000,0.8,4000001,1.02272629626223,9.98762683471304,1.98832235775399,0.0261431146248248,1.06169148585945,9.95581852152262,1.97926190759362,0.0576543113755901,1.95854313929203,8.25872413357883,0.936399031030294,0.276903524717384,1.10099199514757,9.87321120050405,1.88766546508518,0.0717624523941977,1.24403585084939,9.45822699978283,1.8311337220749,0.0572415547624267,1.06521705173751,9.92348016113337,1.9851109750377,0.057684818301069,1.06444555799442,9.92588893744361,1.98477415971965,0.0576550767898287,1.05844623996196,9.96928482795422,1.97986039513247,0.0578736021693193,1.05837209262586,9.96914454603918,1.97943796032306,0.0578610674673136,1.08756129497597,9.86422699745603,1.9654990190849,0.0584867796595882,0.0363903548639763,0.0523222798753657,0.0261457986908085,0.0158356917317842,0.0795347749305775,0.1852514839207,0.0654512907611184,0.035054448052662,0.0733621158504622,0.16298749312952,0.0581291039298448,0.0337653060086543,0.0680559720675132,0.126224591753702,0.0702041092565716,0.0290585240787808,0.114286441659297,0.236417572672596,0.103386838538359,0.0302787931853058,0.0773620524672048,0.172347752823402,0.0654428149619146,0.0350572586972879,0.0775750682229225,0.173095503745228,0.0656197521475008,0.0350512850405837,0.0737022744904339,0.155385121184513,0.0636600544624019,0.0349623733747834,0.0734672215684683,0.154887309021386,0.0633607870452352,0.0349627462441675,0.0754257753078224,0.165826503463932,0.0639649641241913,0.0351152337467707,0.382442474365234,27.625509262085,0.372120380401611,13.0526740550995,0.0275774002075195,0.0644447803497314,0.00924992561340332,0.0139579772949219,15.6986660957336,7.06972646713257,59.5433325767517,21.1442749500275
200,0.4,4000002,1.22114750230773,9.6209718284569,2.07170595847153,0.0520630195302904,0.942844830831037,9.94575598081309,2.37469107268782,0.0963669754250368,1.63727681049832,9.00647207360921,1.74031596001289,0.148226998057246,1.2703180164043,9.6293011191883,2.03510543013137,0.114958274128904,1.70265039058536,8.95852075697277,1.74861108974651,0.211621363895133,0.940004024935337,9.95016167541484,2.37698059882628,0.0964262604530462,0.941464376834735,9.94690468482724,2.37535582700542,0.0963432711402528,0.943664785740168,9.9471476530028,2.37270087499127,0.0968058404664551,0.947796165222127,9.93768267763974,2.36932221203899,0.0968603562984101,0.926927993349635,9.97828433274757,2.38412883480721,0.0961622645834303,0.259854136796656,0.349800740680505,0.181928992794406,0.0893578112151142,0.408576104790184,0.686848167583134,0.302619731281266,0.117932136234704,0.326962654927313,0.480460502381975,0.248851113068787,0.104723301534462,0.331389078927543,0.493193616743323,0.25426002174785,0.103076385994739,0.56913436399121,0.862991616006229,0.431808767616975,0.118724215037382,0.41155199794422,0.687459903776744,0.306185017155796,0.117964229707286,0.415132655034856,0.696011301854082,0.308447803393956,0.118038430471946,0.405932408722616,0.672037077406634,0.303025422702434,0.117836558221183,0.406504263586979,0.675458231345691,0.302867479191184,0.117915685947591,0.408322018456508,0.677887254327195,0.304235137971804,0.117774852485287,0.0544073581695557,0.331775188446045,0.0569705963134766,0.394255399703979,0.0036003589630127,0.00242495536804199,0.0025641918182373,0.00185728073120117,0.186216831207275,0.100435733795166,49.27658867836,17.6020720005035
800,0.4,4000002,1.06932463409402,9.90867184113339,2.05012043494222,0.0379903269389327,0.990058283043221,10.1604969242938,2.07212902429485,0.0452811266483313,1.43393102234649,9.30207840330272,1.72429645272095,0.0575548210784469,1.13816167025185,9.77219189644562,2.00387730716998,0.0444363558759691,1.36353434970529,9.26891217666782,1.899528451162,0.0543678751613218,0.994889857261261,10.1440427321981,2.07136076586161,0.045468430833848,0.995191623100256,10.1443270289467,2.07079882243053,0.0454718020893884,0.996722795768303,10.137010301922,2.07111743406359,0.0454851085265526,0.996572235925061,10.1388579687504,2.07059691765907,0.0453672841050588,0.997732398321545,10.1366223441232,2.06984231946456,0.045326393884548,0.119181254741928,0.16818027191971,0.0854477004229937,0.0468803483043213,0.164017474958929,0.294290333911567,0.119592588488776,0.0599761155586349,0.143473141258769,0.227529770653024,0.108409997443737,0.0572115034945294,0.139009359509913,0.221885807790474,0.105882804271946,0.0573933341159385,0.204444834192884,0.354519933558914,0.148707084826102,0.0581743014109305,0.164441666225847,0.29423461589852,0.120029282553191,0.0599916405645361,0.164770126556176,0.295345448037947,0.120212651755815,0.0600055647018151,0.16355938243214,0.291801473000144,0.119550887105666,0.0599972232648277,0.163432087210284,0.291997449304788,0.119372545308773,0.0599962721938579,0.164847600839075,0.297187186883445,0.119851239889164,0.0600582279965,0.0741851329803467,1.74408864974976,0.089869499206543,0.939228534698486,0.00441431999206543,0.00633502006530762,0.00311064720153809,0.00409555435180664,0.687376022338867,0.361958265304565,46.3450601100922,15.9200441837311
8000,0.4,4000002,0.964046133827141,10.0378158732393,2.04304837388475,0.0187985263801905,0.956850425055766,10.0726847000092,2.02872274855248,0.0378235732870362,1.24504131202916,9.59447936651365,1.77584355534889,0.0282194446177538,0.958224507352911,10.0624330971222,2.03443202504719,0.0205545449511229,0.960833653143609,10.0279975090506,2.04797260486128,0.0183053612374988,0.957404049355409,10.0707836124407,2.02880332573013,0.0378706754736898,0.957324564579779,10.0710369331592,2.02876559883342,0.0378264476346741,0.957081972158314,10.0718013620428,2.02877670248352,0.0379249903920812,0.956638910186917,10.0726277753416,2.02905495269363,0.037912826628635,0.957032771035323,10.0706398103909,2.02943457780517,0.0379127446711101,0.0366298332002803,0.0522366479589419,0.0263674681893622,0.0157427335314693,0.0477831098784174,0.0833338798777701,0.0360641315275131,0.0202026540675899,0.0427949342806396,0.0657977640824832,0.0325721327117636,0.0188075783404111,0.0418841022104539,0.0644254126848342,0.0323344250660152,0.0186523088490857,0.042605693372627,0.0696944936577493,0.0321424990355731,0.0187408490264317,0.0476639056449245,0.0826393204880578,0.0360762632380989,0.0201988421811255,0.0476891230299306,0.0827952157442854,0.0360921987861948,0.0201998172902952,0.0475588863443964,0.0821732762596081,0.0360367427220236,0.0201960525412344,0.0475030291659186,0.0822155069843403,0.0359714505365992,0.0201976977542082,0.0475426874442539,0.0824977849143903,0.0359533231826979,0.0202020474599689,0.345188617706299,24.2064695358276,0.427594661712646,26.5217862129211,0.437389373779297,0.0613908767700195,0.0121917724609375,0.0357851982116699,7.11656165122986,3.74016284942627,53.9531226158142,18.6214938163757
200,0.8,4000002,0.724844375952694,10.6329823897008,2.00905515072659,0.0771660670550101,0.887723716068941,11.0821222501822,1.60059939767678,-0.0313845171601172,1.96372541028899,8.77369762720848,0.685097504349585,0.199006900887502,0.772325116242196,11.1639999045199,1.84085940573345,0.0042991541947701,0.815528472956784,10.6662850655965,2.01756732574274,0.0740132055643889,0.906981609674587,11.0153838053303,1.59155095506088,-0.0320292349098717,0.897436957266199,11.0365194306436,1.59625851674866,-0.0319555933424757,0.884316657780208,11.0906486654901,1.60132246848489,-0.0328664335244342,0.872708021588295,11.1152011533998,1.60759702804521,-0.0328285637629923,0.903011918442017,11.0196780632799,1.59926940612586,-0.0324621119513087,0.251589925531067,0.361065658918768,0.170663621096979,0.0871905578609281,0.512070254802549,1.08423840069425,0.361303884076153,0.187008483362617,0.620407851979263,1.39870320484202,0.438312865586404,0.234701139619249,0.497065080438486,0.949757579679111,0.421960673564262,0.156406049821145,0.371303117366403,0.677549918937136,0.362460930326043,0.186326298909169,0.526007126835585,1.11300992060841,0.371672045090004,0.187120620248151,0.526898530925155,1.11740668829562,0.372134421685442,0.187115123958325,0.483098875011421,0.963820175248315,0.352221221037815,0.187128785667435,0.481079233500935,0.961406059849081,0.350452495424643,0.187120788692463,0.496638043141107,1.04325719088914,0.350076892774966,0.187244178147093,0.053419828414917,0.848014354705811,0.0562412738800049,0.258854866027832,0.00384283065795898,0.00255441665649414,0.0028989315032959,0.00147867202758789,0.343240737915039,0.163356304168701,47.8259611129761,17.0816924571991
