"n","q","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.ml.0.B1","B.ml.0.B2","B.ml.0.B3","B.ml.0.B4","B.ml.1.B1","B.ml.1.B2","B.ml.1.B3","B.ml.1.B4","B.ml.2.B1","B.ml.2.B2","B.ml.2.B3","B.ml.2.B4","B.sp.00.B1","B.sp.00.B2","B.sp.00.B3","B.sp.00.B4","B.sp.01.B1","B.sp.01.B2","B.sp.01.B3","B.sp.01.B4","B.sp.10.B1","B.sp.10.B2","B.sp.10.B3","B.sp.10.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.ml.01","V.ml.02","V.ml.03","V.ml.04","V.ml.11","V.ml.12","V.ml.13","V.ml.14","V.ml.21","V.ml.22","V.ml.23","V.ml.24","V.sp.001","V.sp.002","V.sp.003","V.sp.004","V.sp.011","V.sp.012","V.sp.013","V.sp.014","V.sp.101","V.sp.102","V.sp.103","V.sp.104","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.param","time.xz.nonpar","time.cz.param","time.cz.nonpar","time.est.or","time.var.or","time.est.cc","time.var.cc","time.est.ml","time.var.ml","time.est.sp","time.var.sp"
200,0.4,6000001,0.859224473279237,9.98678099669502,2.10121613290971,-0.0279149021455436,1.06425679421552,9.59176628670728,1.92305694029097,-0.14566572826883,1.2189951427727,9.26134981740197,1.80286668561888,-0.0977226796139514,0.923714259272629,9.68246198533074,2.13046653597349,-0.0901402407206085,0.872813106200222,9.86852845991538,2.11389744599909,-0.0656281650090543,1.06342129056773,9.59459214869966,1.92348929534697,-0.145903250128134,1.06352962278241,9.59387345267466,1.92331221624513,-0.145945034288441,1.06606598530864,9.58879389417895,1.92212666687112,-0.145560859664571,1.06601562079568,9.58827802262117,1.92257386041048,-0.145434220319898,1.06249460172345,9.60466959607852,1.92176574958791,-0.145792092138226,0.209751623244353,0.283423328084595,0.157437977197194,0.0955695362849679,0.228057990735505,0.340039744529877,0.196863877570053,0.108676232762616,0.230744896143545,0.348099319184519,0.189593907173519,0.107827814961431,0.220711602416241,0.342653294583708,0.191308142778811,0.110170570215314,0.228709709848195,0.328211067060246,0.195142212357204,0.107294913449965,0.227618931219065,0.33649766443867,0.196894460212217,0.108659744627066,0.227934740123156,0.337471021832665,0.197189329457097,0.108684238175145,0.227485378887878,0.335409101238678,0.196827732667306,0.108625571180835,0.227250249601777,0.335272225562208,0.196551546327941,0.108641316376431,0.227377341980461,0.334655769875566,0.196558608130641,0.108603149844585,0.069509744644165,0.373553276062012,0.0516624450683594,0.859334230422974,0.00294995307922363,0.017230749130249,0.0151042938232422,0.00206208229064941,0.186746120452881,0.11906099319458,38.382625579834,13.4306671619415
800,0.4,6000001,0.784527813706556,10.2702567393198,2.09774504316907,0.0285779793852908,0.769677068295907,10.2275364140989,2.15395837019262,0.0682448561153065,1.14314184652944,9.7011435582419,1.78078024690139,0.0702741710377191,0.785115688841752,10.2855684976997,2.10396754262506,0.0472885590092169,0.74428100092027,10.3781036638552,2.12045070876729,0.0551824268048463,0.768655188741903,10.2309051569091,2.15438723777682,0.0681310900177143,0.768481241646248,10.2304754892984,2.15445152304053,0.068079783974591,0.768251043646844,10.2343914890803,2.15340038798684,0.0681530078628131,0.769345391544394,10.2307015180312,2.15268172838209,0.0682245547226736,0.767632511437075,10.2360070135866,2.15322966050876,0.0681851157314147,0.121538305309673,0.16949963088334,0.0856926869088246,0.0458763405024793,0.166421760808779,0.282309257799584,0.126831159060578,0.0592684388646831,0.150512255474262,0.223564175667298,0.114627572712055,0.055003841133994,0.143143575450749,0.21154517787817,0.111682048559546,0.0542931874403683,0.144250226231643,0.213421552670643,0.112501167936408,0.0542990416604616,0.165915140000392,0.279048946104874,0.127054452613977,0.0592450722248255,0.166405880440702,0.280594612882094,0.127380126959879,0.0592544342017383,0.165232468580241,0.276504871452523,0.126754190071228,0.0592221473163452,0.165287672836599,0.277450903073615,0.126604803651822,0.0592490075709294,0.165168608623938,0.276964014560209,0.126512497552738,0.0592351392892508,0.0643460750579834,0.740619659423828,0.066457986831665,2.5202522277832,0.00349545478820801,0.00626134872436523,0.00258016586303711,0.00397300720214844,0.580801486968994,0.312787294387817,38.0510203838348,13.4912140369415
8000,0.4,6000001,0.999791017179248,10.0174013317553,1.97693630946944,-0.0068595851193345,0.936633325235754,10.0844356840005,2.04551287484257,-0.00524273380327277,1.2350709425654,9.63925883147393,1.7483650016351,0.0025946312988431,0.973418936407529,10.0725216145894,1.98715018123664,-0.00911440298950492,1.02917364069588,9.94676710461939,1.9663383085882,-0.018592901778408,0.937012950365434,10.0836348051866,2.04544116609529,-0.0053169125122269,0.937550785186386,10.0823967610691,2.04502068042918,-0.00531040936868169,0.93673213028292,10.0849410503397,2.04523381198264,-0.00536565065045604,0.937143239332505,10.0836434095888,2.04500328876067,-0.00532017697409652,0.938934451518241,10.0788573393854,2.04428546893471,-0.00526267984653626,0.0357033277441745,0.0509654296339905,0.0256833665430703,0.0162395957843015,0.0463961902429009,0.0815580958664112,0.0348598514891251,0.0211807153808443,0.0418819857200988,0.0644707024381126,0.0320262865391092,0.0195925592861838,0.0410847596502179,0.0632850228620226,0.0320311750103465,0.0194198760431334,0.0529898272499514,0.088339562677805,0.0388092528892588,0.0196933987537467,0.0462868222468806,0.0808090188490975,0.0349030678009779,0.021176559885582,0.0463586489104985,0.0810808269269212,0.0349434179992153,0.0211796470357581,0.0461323416713355,0.0802310328148188,0.0348351338095135,0.0211730462534453,0.0461068310383803,0.0803566410679799,0.0347811820342578,0.0211767328549152,0.0462616280769501,0.0808989700990116,0.034842296431191,0.0211816625649885,0.379408597946167,26.8893873691559,0.386985540390015,13.2522311210632,0.021517276763916,0.0558335781097412,0.019587516784668,0.0347952842712402,5.2539541721344,3.10396409034729,41.2018830776215,14.6157472133636
200,0.8,6000001,1.00479565169136,9.69623236508311,2.08890545738904,-0.0408191524199472,0.5072627397575,10.5929075278992,2.79517051880985,0.0483351384555625,152907312918.464,-259735121067.478,-40702508316.2086,164664767.189218,0.942389819620729,9.22307480182991,2.50800668212884,0.0435799712092758,0.951337573214666,9.49100002048517,2.36391797530861,-0.0194371011752099,0.505970039285333,10.546675211527,2.81564202827765,0.0461800835685924,0.504777835797485,10.5511912511594,2.81798192440752,0.0460304828551811,0.549404551690617,10.4270468502883,2.78321426408129,0.045753908722469,0.557073019854935,10.4069031906922,2.78763683524202,0.0449072529135561,0.578710889126168,10.3251079808615,2.77968972504814,0.0496433855930671,0.264958887294022,0.353557584202503,0.17909899557057,0.0851097177577976,0.587237023363551,1.25618184534632,0.429228600660499,0.186797997538586,NA,NA,NA,NA,0.443427777518338,1.59630074162242,0.471860142512605,0.334194188181195,1.2262634628615,2.23385421627862,1.240229009329,0.150171720049496,0.620029107264337,1.40270811213672,0.441837868703674,0.189195538626238,0.624548999538612,1.41957375248253,0.443509744463071,0.189082476809433,0.626854411168097,1.44901291969594,0.436626590496699,0.191037477051907,0.628183416489456,1.45732412552108,0.431019570774371,0.190839100902892,0.605667927836461,1.33159502533281,0.431951697568956,0.190562784827272,0.0545570850372314,0.627677917480469,0.0433988571166992,0.233859539031982,0.00352764129638672,0.00226593017578125,0.00241184234619141,0.00115871429443359,0.411510944366455,0.133696794509888,48.3727498054504,13.1305963993073
800,0.8,6000001,1.02346629451932,9.9278533677104,1.99213629774228,0.0306099071629105,0.878945047734633,10.5383351300312,2.04221877600563,0.0387216779873092,NA,NA,NA,NA,1.08849106948851,9.87025094915947,1.9058049952447,0.0853079462781541,1.18820899689933,9.22589001569834,2.07485130217242,0.170109613400682,0.856745006430144,10.5568728923376,2.06998263793101,0.0383044131758441,0.858117454300141,10.5570492568784,2.06799367474885,0.038207188894626,0.903164973346974,10.4626031389415,2.02666929691437,0.0381349346461258,0.91137241376612,10.4460577042814,2.0221779585478,0.0376874414903965,0.921459122240618,10.4066445852644,2.02426017016863,0.0388124403117826,0.121820531476095,0.171368304159257,0.084575836157779,0.0451065726049052,0.27096322250877,0.580164177017271,0.218471585115919,0.107155227721107,NA,NA,NA,NA,0.225587113585842,0.38937029384372,0.235238463243841,0.0903355298580036,0.172049693474494,0.273650574824489,0.182177242394077,0.103712980948157,0.27360062551115,0.593123873897287,0.219969705327015,0.10678558165982,0.275488854303645,0.59806162616568,0.221228039428725,0.106777354607835,0.26395750526597,0.532626047489124,0.217885137848289,0.106823274877446,0.264098738560773,0.533034217317203,0.216987925932613,0.106779566117118,0.277714672230411,0.613089241107287,0.217149411704191,0.107586605078593,0.0732159614562988,1.44333863258362,0.0776846408843994,0.991623878479004,0.0042881965637207,0.00653171539306641,0.00223588943481445,0.00196075439453125,1.35792183876038,0.553831100463867,49.2612125873566,13.6062722206116
8000,0.8,6000001,1.0522346663603,9.91718191868933,1.96091623810469,-0.00201664292994579,0.932492385531138,10.11671145258,2.05370039456398,-0.00735698243471377,2.05660767885223,7.98143166131404,0.871592875629619,0.241365306826119,1.00219047242262,9.98672671393627,2.00846619924406,-0.0299967946385651,0.922167993605541,10.1021937524743,2.09040289845934,-0.038357367624738,0.934622619545248,10.0798423338923,2.06223715485936,-0.00713155300947483,0.933990425571413,10.0824901177382,2.06118192007245,-0.00710980373067527,0.931450716258333,10.1218438935534,2.05196337121004,-0.00710869526914133,0.932162298293545,10.1207044107116,2.05014814277546,-0.00702617990258991,0.936976719197808,10.1030348105065,2.05143119927,-0.00739419644669835,0.035596282293275,0.0514339103417328,0.0257666961072006,0.0160888665119259,0.0743745891216804,0.176328095840841,0.0625605861000694,0.0385418002353476,0.0949224749194555,0.230551533677984,0.0723764011067803,0.0441394726689531,0.0655589433184065,0.120709292478326,0.0679049815098726,0.0313714949370127,0.160302282302503,0.31153287032384,0.148685875284969,0.0343843437240207,0.0737723439154737,0.170451758503392,0.0630928725985266,0.0385673832846809,0.0740200459321996,0.171195949231791,0.0633002262967303,0.0385617632790899,0.0686340132600236,0.146325593484479,0.0608566318157357,0.0384227271312432,0.0684709337458175,0.145929258983139,0.0606154206287311,0.0384264514218287,0.0686887517936306,0.148186907192186,0.0603944521157724,0.0384620242362264,0.336952924728394,18.6590943336487,0.359875679016113,6.87337398529053,0.0157864093780518,0.0625183582305908,0.0059208869934082,0.0114927291870117,10.8187005519867,5.34272956848145,48.6526038646698,16.311895608902
200,0.4,6000002,1.46441775162409,9.28819692600107,1.73680181147787,-0.115757995611883,1.67851996210307,9.13413922445974,1.41601834508586,-0.19233227415056,1.98584051397026,8.47262650050828,1.18208945662675,-0.11259020788876,1.71239364478713,8.93114719396925,1.43795103745995,-0.122555467873926,1.70046342751191,8.90705015363397,1.46928000992339,-0.125189539784535,1.67524671711509,9.14300565667883,1.41746187638879,-0.192137010795661,1.67585301342447,9.14214599545381,1.41710307393354,-0.19237111868222,1.67466474383869,9.14665849209008,1.41688899262165,-0.191738329930663,1.67522868470502,9.14536278179457,1.41679800053605,-0.191908148538336,1.67467157135195,9.14483729346882,1.41808157892565,-0.192075795611815,0.215470871505742,0.299144290306057,0.162966499454789,0.101350477148158,0.252393061527449,0.448098543740046,0.201988478398658,0.134725305198258,0.239808346204557,0.397374900835261,0.191987526681769,0.12372396596408,0.227436008861542,0.359220269874262,0.182825295846125,0.123840003739593,0.233870185962254,0.386240104758944,0.184402391267989,0.12233803010791,0.251429574956819,0.443184888300973,0.202043655828215,0.134667360056515,0.252168950551562,0.44536756989323,0.202585670707597,0.134726134895558,0.250920502111014,0.440477702055538,0.201816425609094,0.134541590608977,0.250724048585299,0.440892296505205,0.201494542680635,0.134605325432423,0.250621211501205,0.442103731026186,0.201159609496088,0.134723167965366,0.0448532104492188,0.292925119400024,0.0443878173828125,0.337409257888794,0.00309538841247559,0.00226044654846191,0.00207424163818359,0.00169205665588379,0.14447283744812,0.0889143943786621,37.4583768844604,13.2573978900909
800,0.4,6000002,0.889021598137306,10.1934404114078,2.05777345853482,0.0141105003352277,0.873977867188137,10.316112874069,2.03308210606855,0.0598574999584363,1.14109832111396,9.8352796227926,1.78910337714428,0.0609281550673075,0.853771167238068,10.3218263104229,2.05525014624677,0.0586278778715216,0.94490484667042,10.1471075107543,2.00761551930349,0.0563144660306387,0.876792725988219,10.3060332637446,2.03322601495904,0.0601785607109725,0.876844255160922,10.3064729326019,2.03273106319914,0.0600493411963958,0.878577294578763,10.3015317911511,2.03242243110971,0.0604649164094916,0.877629669979951,10.303943482892,2.03290815493551,0.0602945901649459,0.880112281071352,10.2983558943239,2.03175136782481,0.0600571832263187,0.111714048583675,0.160284634257162,0.0796384879884112,0.0533250883656721,0.147335115919647,0.261682137002119,0.111089213680366,0.0660862483293924,0.13474784507653,0.21378561911486,0.103349217089067,0.0608376847266303,0.130236124748161,0.206271726450302,0.102352012685105,0.0607221952342903,0.161218227936359,0.276355587605508,0.120224576987364,0.0613238498548227,0.146859635737919,0.259343027135212,0.111082986916697,0.0660964117557529,0.147064353540016,0.260111734711533,0.111208229844767,0.0661036714049142,0.146556132621858,0.257998811061583,0.110958124756195,0.0660749721689936,0.146302911869228,0.257951303681514,0.110674760343174,0.0660772779600581,0.146928111441928,0.259667127079933,0.111004735672742,0.0661142236144237,0.0633563995361328,0.774931192398071,0.0648181438446045,1.44302153587341,0.00370311737060547,0.00597739219665527,0.00246310234069824,0.00395989418029785,0.530868530273438,0.31026554107666,36.1208112239838,12.8977465629578
8000,0.4,6000002,1.04606592128926,9.92450977118457,1.96629572977627,-0.0163195701267862,1.05947478712914,9.88754271318607,1.94725543293547,0.00111300015800437,1.33434238683082,9.46287831626365,1.69712497606317,0.00986669954145445,1.04317031687419,9.91867950926303,1.9783795663333,0.00110590228912448,1.06845766399407,9.84518757042199,1.97512314192897,-0.00457452351556524,1.05842502945165,9.88924392928948,1.94813408021518,0.00124816357805819,1.05817857052259,9.88976814014248,1.94809204337436,0.00120538548661381,1.0590882682911,9.88799862568121,1.94754549305107,0.00138979159478426,1.05888859720634,9.88849350693754,1.94760693153716,0.0014252779101676,1.05999934190417,9.88509020561345,1.94736459498163,0.00131419625736732,0.035802593942708,0.0513667675488277,0.0257958187924224,0.015967080029825,0.0465732320194196,0.0824968775265194,0.035126529010572,0.0205339147315933,0.0424530984219406,0.0659162776194537,0.0323476840211192,0.0190608954134836,0.0409651924959407,0.0636786449709183,0.0317745680548249,0.0189190449712652,0.0477284734659457,0.0790453069926779,0.0363534611700939,0.0192891181065466,0.0464059676728293,0.0815838284360735,0.0351414159048728,0.0205267267200326,0.0464730453791203,0.0818485685885188,0.0351838552614425,0.0205283998551948,0.046280270450981,0.0810692802021368,0.0350946125904946,0.0205246747114682,0.0462416418262339,0.0811568566450073,0.0350309436119707,0.0205264263547754,0.0463187660198266,0.081511181628655,0.0350407429771798,0.0205335159650023,0.34177827835083,14.6454360485077,0.388602018356323,8.4142541885376,0.0145213603973389,0.0537810325622559,0.0207555294036865,0.0322027206420898,5.13415479660034,2.82453584671021,39.9176087379456,14.1188907623291
200,0.8,6000002,1.07894306152668,9.84488696546629,2.0174972339442,-0.0960443920002063,1.06571913002818,9.55541188636971,2.43215453172457,-0.00818305106467431,-110.035909367558,178.067037943574,37.3388563886763,-19.5636072038425,1.27036910978815,8.91368785297177,2.17955891295262,0.0608198147678132,1.50539809271447,8.33063699878022,2.07210729423101,0.250806075179002,1.00742710852651,9.74115576797239,2.4698190697336,-0.00906358287043118,1.00338464760764,9.75571256230805,2.47203098972813,-0.00880187979986031,1.05268100104635,9.60151577238895,2.43835476834341,-0.00968881039715842,1.05333623453489,9.60493581812737,2.43679001670374,-0.00977774645519932,1.04023325184328,9.67417612938491,2.43762416427979,-0.0110231183257485,0.225346827595644,0.305845186818025,0.16145272605422,0.0987012164775384,0.335986018922862,0.693483448070726,0.331657999445369,0.206616908465257,NA,NA,NA,NA,0.347205844986306,1.20059540818203,0.39736085837662,0.223457103073032,0.597256822616696,0.950014142390634,0.588028444089337,0.211563648058286,0.351888237077923,0.721361550692469,0.341646973101438,0.207023787173977,0.351831058738077,0.719813561872604,0.341556810255122,0.207213213858355,0.329196979157466,0.562710666809933,0.333882450999182,0.204819027644498,0.329961305221798,0.563569301595059,0.334332449526388,0.20475338124012,0.330562689933721,0.563004862780738,0.334338249165937,0.203705910432918,0.0432372093200684,0.359408378601074,0.0377283096313477,0.171167135238647,0.00291800498962402,0.0021207332611084,0.00226569175720215,0.00108861923217773,0.326003551483154,0.149333000183105,46.332035779953,12.7716648578644
