"n","q","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.ml.0.B1","B.ml.0.B2","B.ml.0.B3","B.ml.0.B4","B.ml.1.B1","B.ml.1.B2","B.ml.1.B3","B.ml.1.B4","B.ml.2.B1","B.ml.2.B2","B.ml.2.B3","B.ml.2.B4","B.sp.00.B1","B.sp.00.B2","B.sp.00.B3","B.sp.00.B4","B.sp.01.B1","B.sp.01.B2","B.sp.01.B3","B.sp.01.B4","B.sp.10.B1","B.sp.10.B2","B.sp.10.B3","B.sp.10.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.ml.01","V.ml.02","V.ml.03","V.ml.04","V.ml.11","V.ml.12","V.ml.13","V.ml.14","V.ml.21","V.ml.22","V.ml.23","V.ml.24","V.sp.001","V.sp.002","V.sp.003","V.sp.004","V.sp.011","V.sp.012","V.sp.013","V.sp.014","V.sp.101","V.sp.102","V.sp.103","V.sp.104","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.param","time.xz.nonpar","time.cz.param","time.cz.nonpar","time.est.or","time.var.or","time.est.cc","time.var.cc","time.est.ml","time.var.ml","time.est.sp","time.var.sp"
200,0.4,9000001,0.854945546261235,10.161226714165,2.17832151771829,-0.0803362362420407,0.970855984368915,9.85682743976804,2.24865877977386,-0.141103337173855,1.20811956009363,9.66619673125314,1.96255099607236,-0.0775335503307134,0.882876542326829,10.1929397379586,2.24494654496806,-0.0775936531728733,0.963912809734275,10.0343599069142,2.20400873043466,-0.0786380101506534,0.965968627382592,9.87448476231394,2.24838470323258,-0.141175232883239,0.969370431836133,9.86588598993748,2.2463569673318,-0.141163472085697,0.961520704885414,9.88868496356583,2.24923637178387,-0.141186445799019,0.965638991701853,9.87713530519525,2.24768217350265,-0.141150749612271,0.969337644027276,9.86629735736888,2.24710252092794,-0.141274370887037,0.217677364830672,0.305652078256183,0.154797429282013,0.0910878812263102,0.335143838131811,0.597626279258637,0.237405864701161,0.111341988739162,0.270105897941322,0.415480606703794,0.204039032863982,0.104639272778822,0.286581606818457,0.442734328176467,0.217363804532379,0.104840060523891,0.315203826065229,0.49929447153505,0.24219900700441,0.110322401772291,0.334743531855618,0.591600724936912,0.238388972954058,0.111287562145225,0.336070601201651,0.595695867862206,0.238969107403615,0.1113279564928,0.33240417070214,0.583933835457351,0.237387962363023,0.111232011402609,0.332359815935899,0.58597857127971,0.236699669738659,0.111285492012287,0.334166716569495,0.591631021715135,0.237575093909619,0.111307738771993,0.0773415565490723,0.519962549209595,0.0504796504974365,0.396171569824219,0.00331211090087891,0.0203862190246582,0.0189859867095947,0.00224184989929199,0.250902414321899,0.12787127494812,41.4000518321991,14.5977823734283
800,0.4,9000001,0.91032545372579,10.0915172759564,2.01425060928471,-0.0462787575624755,0.911821415024446,10.089815530716,2.08040882512788,-0.0484072614774378,1.21887740580334,9.56332740682716,1.76581304273306,-0.00612618732035577,0.953999868914054,9.975063094065,2.00684087372478,-0.0154211151752756,1.12079818604876,9.6222624468711,1.92190886579718,-0.0293383860083909,0.915358515491904,10.0803599053281,2.07966597812529,-0.0484374334996164,0.91552072749153,10.080060762307,2.07967151440472,-0.048436522004923,0.915890245586059,10.0788432119134,2.07953997452124,-0.0484415007620787,0.914993320616594,10.0804064669325,2.08029402881778,-0.0484561224657953,0.919089221792955,10.0699604736257,2.07831059517206,-0.0483384423305337,0.111608284924367,0.154309558301174,0.0802015266695757,0.0484469766873391,0.153362228940415,0.255259204168931,0.115353336867491,0.0651308666716385,0.134910002666206,0.204484630437152,0.103200291451797,0.0585543071389704,0.132966772084398,0.199261172572657,0.103726686953137,0.0576731755482686,0.133547541304786,0.211806658649671,0.103113266259613,0.0577487680208391,0.152849232466017,0.252242893513402,0.115410612657304,0.0651354661006346,0.15289196554195,0.25276130999642,0.115390331249471,0.0651467044482224,0.152301057985721,0.250071792884482,0.115178986327701,0.0651184431981128,0.152054024637379,0.250177947603835,0.114892995133121,0.0651283626729447,0.152796959936854,0.25317284304814,0.115220493167869,0.0651877959309794,0.0687797069549561,1.09525609016418,0.0708816051483154,1.78577828407288,0.0035703182220459,0.00602436065673828,0.00264739990234375,0.00383949279785156,0.591368675231934,0.576131105422974,39.0906040668488,13.9273915290833
8000,0.4,9000001,0.981748723629393,10.0082644281313,2.01844772559652,-0.00691520332331994,0.971328176222651,10.0320109200144,2.02144157642135,0.0102168284574231,1.2818934179343,9.53154756963764,1.74153308425528,0.0193064133941738,0.984429490581373,10.0218661105748,2.01025752978045,0.0122743060020666,1.05894162984302,9.8753496304837,1.96999490068286,0.00386149827324489,0.972280593012057,10.0298024632883,2.02098842920845,0.0102394380037578,0.973289662649902,10.0279622814236,2.02016956483255,0.0102551876681797,0.970988367260702,10.03311620238,2.02145322601657,0.0101832217608742,0.971209945295228,10.0325647797295,2.02132864988157,0.0101795723313779,0.973616051895847,10.0265548696948,2.02015127655137,0.0102227042609367,0.0368507005553243,0.0523191777501831,0.0260500192884308,0.0160225422433119,0.0493022769620948,0.0850111626516709,0.036625686264495,0.0205362026200352,0.043459030518922,0.0664998056041203,0.0328807741527535,0.0190168861898383,0.0428844107641154,0.065689996215137,0.0330177378626411,0.0188702102551115,0.0686252691770565,0.113496086142787,0.0484981098566735,0.0191772207410318,0.0492185908394734,0.084377697932591,0.0366748042108711,0.0205328526945323,0.0492629254341271,0.0845776976174336,0.0366960917213554,0.020535035572851,0.0490371571267577,0.0837541840457179,0.0365878479946049,0.0205293033411966,0.0489732966130437,0.0837901893668565,0.0365053991844485,0.0205312561616652,0.0491382287967509,0.084259171063932,0.0366011700549454,0.0205374148971621,0.35316801071167,25.0917520523071,0.510435342788696,26.6583561897278,0.0210244655609131,0.0524194240570068,0.0104422569274902,0.0315430164337158,4.53721642494202,3.02382445335388,43.0015790462494,14.8488223552704
200,0.8,9000001,0.990144691662614,9.92190200386071,2.05514686159764,-0.0163546592770283,1.25455452330264,9.59912502139907,1.72114073577685,0.0129660894162252,1.87347323990742,8.42572218496575,1.06185679024194,0.0576344241199241,1.09909547538569,9.79178958374234,1.85461843053228,-1.45364346644824e-05,0.898608666156176,10.1618070932536,2.01924760063064,0.0172796654064116,1.31802560638443,9.42716161989862,1.68692651337826,0.0172909645243003,1.32326949433319,9.41345336720405,1.68438256985769,0.0175709267700275,1.29434641625436,9.51595004862189,1.69796965811443,0.0133453919081567,1.29843581130785,9.4976554370273,1.70229797831448,0.0137912289551094,1.27069361272955,9.56543647770647,1.71780240080709,0.0135251991537664,0.230406397202486,0.314903756963625,0.157001519561865,0.0938531041837966,0.449883677421002,0.803343619533728,0.360958452739588,0.177312609255109,0.347447765141024,0.6640636039951,0.269360030209323,0.169256043397473,0.393598045362762,0.653992829281308,0.379908013157976,0.161610790921617,0.347499370583959,0.506641774200835,0.29442397908288,0.165881946701731,0.453091044733664,0.794852029064419,0.363360635008932,0.176991678180105,0.45321739731206,0.79786273487427,0.363062838737035,0.176917654369672,0.440076543793108,0.730098833575359,0.355626673431765,0.176458309214112,0.43852282936435,0.731736624119781,0.353038506914397,0.176399497850992,0.434744128061486,0.718778716409941,0.351065809718038,0.17663502756531,0.0448362827301025,0.557693481445312,0.0454251766204834,0.36268162727356,0.00306105613708496,0.00214433670043945,0.00236892700195312,0.00116229057312012,0.276721477508545,0.132938623428345,48.9928803443909,13.2164192199707
800,0.8,9000001,0.949168271418766,9.9508874610318,2.06583725271593,-0.0181200303471709,0.890016985411766,9.91787576997862,2.15228491926653,-0.00802488175150946,1.96512951866861,8.13234130017793,0.918339352317917,0.291559362487593,0.782846049736361,10.2759213089345,2.30420556871031,0.039615398650945,0.725845968353233,10.4574369967763,2.31160577145666,0.0602656895905725,0.880733663197497,9.9247170260334,2.16553770187968,-0.00640546499209162,0.878068084641669,9.93287874515969,2.16585979751969,-0.00652260019402687,0.849333160131312,10.0380944381602,2.18017715862534,-0.00518859888109832,0.846389573165324,10.0469993598105,2.18247267212974,-0.00539703311301818,0.831807451181531,10.1167428080634,2.18501634827558,-0.00549656788860333,0.120671585344444,0.169791620337636,0.0853177141832815,0.0489397917708886,0.27624796807683,0.565466147094273,0.237316192649528,0.110815650971698,0.291223033484574,0.656201800562076,0.23044600158308,0.1279008131981,0.234258993656872,0.413196967176856,0.252864188529734,0.0969960679658491,0.198314547708479,0.316499256614036,0.201022896618572,0.095255401649203,0.263585217136846,0.512242732459235,0.232771357365785,0.110418122062359,0.264353960958391,0.514392497310751,0.233543902467069,0.110382958210569,0.252089292732681,0.464788598786721,0.224748655048116,0.10978367354751,0.251257998449731,0.463017035382547,0.223131202149976,0.109764655062474,0.250845453565723,0.456223243131509,0.223760632403996,0.109463852557905,0.0716695785522461,2.29961442947388,0.0647013187408447,1.36957454681396,0.00346779823303223,0.0061180591583252,0.00235080718994141,0.00192975997924805,1.36266493797302,0.548461437225342,49.2294919490814,13.3134202957153
8000,0.8,9000001,0.967880765552809,10.0452174287935,2.0150346064427,-0.00683558454605932,1.11353077393086,9.70544892687742,1.94703802475466,0.0205546619808291,2.11362587118106,7.9029264245046,0.855946287825539,0.28066004941324,1.00650470095455,9.98718663810907,2.05215146931104,0.0541118760144515,1.36219572892891,9.21324306395561,1.81057036514545,0.050253209276833,1.11021078875458,9.69415544336595,1.95568295887405,0.0205131839832769,1.11027854299405,9.69452334131709,1.95443586857222,0.0205448599046975,1.08534155273584,9.80270418299283,1.96054574734297,0.0214082993023901,1.08511635255255,9.80295016210058,1.96126974488174,0.0213990531929745,1.13281124900131,9.64746609412248,1.93282563687599,0.0210914710594727,0.0363521435260225,0.0520186800905303,0.0258239048544294,0.0159300363006994,0.078355342651771,0.184674616185251,0.0654754194084343,0.0349944131556465,0.0900361924766168,0.217287246495096,0.068713744585325,0.0393445525025889,0.067181504607184,0.123070241842168,0.0699862973697196,0.0284287779861687,0.535132666110927,0.917800037903026,0.399186814446261,0.109820799791345,0.0752150220415002,0.168609424223366,0.0651673852553301,0.0349944641568435,0.0754914629452259,0.169479216322922,0.0653866048383279,0.0349908881060273,0.0698084232953686,0.144607795607942,0.0624352739476162,0.0347520596890908,0.0694349895817869,0.143707740507567,0.0619897981815683,0.0347517761116649,0.0728343216143363,0.157946541508477,0.0639718738818543,0.0350067405364543,0.349535226821899,18.5299253463745,0.414583921432495,6.5498378276825,0.0168592929840088,0.0540411472320557,0.00597262382507324,0.0111954212188721,11.2456338405609,5.3022518157959,59.8678522109985,16.2166748046875
200,0.4,9000002,0.682401770280955,10.4778699532064,2.24153552709198,0.0226777980554529,0.797478832320359,10.4490742461003,2.07985275124783,0.0427058043210149,1.07384761058465,9.89636374932598,1.85094820365203,0.0205137912474285,0.720297562676883,10.5145976947771,2.17777251312972,0.0226583606458319,0.649087429056124,10.6690519720932,2.22376878147277,0.0458425482330721,0.80213830071899,10.438793088852,2.07704440649213,0.0427467924377339,0.806667353625693,10.4298527642068,2.07366856823738,0.0429632432209337,0.7997856682259,10.445041817141,2.07847892033506,0.0424381642112128,0.800701049134718,10.4426181247244,2.07861506983558,0.0424392828439176,0.79842616222492,10.4488501673779,2.08036780599997,0.0422488261672997,0.205830312917172,0.306796207231377,0.166416878075367,0.0920442445949326,0.253056962850803,0.469877008111256,0.210550980338848,0.11214298212588,0.229513152706946,0.374840257553359,0.192064278519533,0.105545701265874,0.219638471433115,0.355283191055964,0.189876884217588,0.107151441086098,0.376449182221864,0.629159247108829,0.31520159161527,0.109035481952252,0.253934353097031,0.469943590541777,0.21154126906829,0.11216307973071,0.254753162467071,0.472040267973094,0.212003200286206,0.112201949131616,0.252093817334362,0.464670406887605,0.210434942721101,0.112146636453484,0.251692674675176,0.464417786967486,0.209917326714243,0.11213869240475,0.251880442573481,0.464706165674534,0.21003526491341,0.112124396716082,0.0569281578063965,0.324599742889404,0.0421321392059326,0.340454816818237,0.00243353843688965,0.00203657150268555,0.0019376277923584,0.00157308578491211,0.119627714157104,0.073026180267334,37.4876527786255,13.2414500713348
800,0.4,9000002,0.913322046297113,9.88564709976074,2.1047565725312,-0.063082982097129,0.858609289825037,9.89387334508879,2.1765999906768,-0.089393684467238,1.16748149932698,9.40446167240347,1.87747580463607,-0.0577506909604241,0.903212413279749,9.8201256902088,2.13119086791319,-0.0693975384450911,0.975350112477368,9.70143738021241,2.0731766201561,-0.0794836452351761,0.858906933219421,9.89249248388377,2.17680142884282,-0.0892739056937347,0.859578881846656,9.891452072728,2.17640720149826,-0.0892943394751287,0.858294915120753,9.89365274319399,2.17713725005965,-0.0892690187838576,0.858222652217237,9.89411454800545,2.17734792985611,-0.0893756967805054,0.85964493912706,9.8909835280502,2.17619835008512,-0.089432207034473,0.103200365515989,0.153564051394963,0.0770078324880069,0.049702728194188,0.130634103970076,0.228676072378378,0.103607930365555,0.0652761063247868,0.122009461173693,0.1956529620355,0.0974932203132807,0.0604505320121055,0.120097020715609,0.191301591789012,0.0950514317170014,0.060203636796134,0.136397403524009,0.234427962057313,0.105814804059492,0.0603774940800566,0.130438713558477,0.227023380420802,0.103740381643353,0.0652802645974967,0.13053675628561,0.22750067190947,0.103798622905712,0.0652830814143169,0.13003470457724,0.225600791584366,0.103526817714097,0.0652756886160093,0.129876994408642,0.225641195791595,0.103327843998514,0.0652754422710459,0.130128100719746,0.226340847198083,0.10353168539062,0.0652933268015295,0.0777833461761475,0.956429958343506,0.0666139125823975,1.69199442863464,0.00353026390075684,0.00593400001525879,0.00257635116577148,0.00392866134643555,0.516044616699219,0.29363489151001,37.8497924804688,13.3072419166565
8000,0.4,9000002,1.03574056921108,9.95170263757291,2.00570627456,0.0056485653989708,1.02154626032626,9.93989955284773,2.03649123121804,0.0117053046447698,1.28956118425513,9.53820560856058,1.76245431538256,0.0241248371391374,1.01427338946647,9.9866862051531,2.01896998028491,0.0143229254419868,1.03025987306435,9.94815614948594,2.01262623365786,0.0101139600426981,1.02174213762829,9.94070222975213,2.03600057111543,0.0117723501766481,1.0227676725472,9.93839147741449,2.03535982361236,0.0117333436424288,1.02017361452043,9.94489470749123,2.03653488715942,0.0118163431337695,1.02045474673869,9.94375340327914,2.03658399445835,0.0117764653824264,1.02136210749004,9.94128057481292,2.03623069335243,0.0117390864933604,0.035260165143951,0.0514181261839193,0.0255786221307489,0.0158679843025785,0.0463419582488128,0.0831698067450532,0.0351904260456544,0.0207366243084553,0.0410636936920658,0.0646458260875071,0.0316562828618887,0.0190115276602554,0.0405846032436556,0.0639861396958411,0.0319062444727857,0.0188230689673847,0.047009760427736,0.0788084001473513,0.0357674460402593,0.0192813680490552,0.0462178799882157,0.0823608821167463,0.0352294421923262,0.0207287881730992,0.0462584444206854,0.0825669527826921,0.0352478372160139,0.0207321084638212,0.0460545579380445,0.0817565568788084,0.0351602120790698,0.0207225620151012,0.0460016494948302,0.0818189128108976,0.0350867615686141,0.0207258026501228,0.0460485109896532,0.0819924739752271,0.0351060418602588,0.020730518682047,0.341209888458252,19.1096651554108,0.381992340087891,11.0511424541473,0.0157432556152344,0.0525224208831787,0.00967311859130859,0.0318334102630615,5.12328720092773,2.82891631126404,41.3757331371307,14.6708924770355
200,0.8,9000002,1.05639825945433,9.82412132268385,2.12956003812744,0.0188994985760247,1.06802204856105,10.0160658605534,2.02447147995997,0.293980640371827,14.998061924922,-22.9019385328396,-9.59732465718379,-3.0547302215878,1.32532448938374,9.42699666710121,1.83130835289644,0.194690923337539,2.21141640347461,7.83873173456832,1.1620749268626,0.468718592120047,1.08636110876488,9.92903275792001,2.02444072298545,0.293780097433012,1.07404760339085,9.96591742615754,2.03235555494295,0.293562312943368,1.11752953575284,9.84302870209619,1.99240642129978,0.292415159389167,1.12380933866995,9.82791745156837,1.98371240622268,0.292374837779856,1.11805236151858,9.85554305660578,1.99135018486028,0.289964477613108,0.268515564525918,0.373555932389734,0.192635730081021,0.0895790371692324,0.578966609996531,1.19937977136065,0.482987691136297,0.182374820934978,NA,NA,NA,NA,0.468895968008891,0.788776444910717,0.492928564065042,0.162014055378024,1.31355384197923,2.11640533526152,1.24828284822722,0.467679519995908,0.750769364049728,1.82543730576303,0.579764627899179,0.185315813850783,0.752241669993427,1.82951374866921,0.581183321793929,0.18496489589934,0.554985784096065,1.05835654744787,0.473925773766112,0.18288116424939,0.554623267656305,1.05722088340253,0.472633550354789,0.183247963379427,0.574910096661091,1.11077378466097,0.489780514848306,0.183302289427735,0.0447721481323242,0.363887071609497,0.04606032371521,0.20171856880188,0.00309038162231445,0.0023500919342041,0.00240278244018555,0.00152754783630371,0.347630023956299,0.139529228210449,51.0173931121826,13.9106121063232
